#jd0_246080050-Nast_20000-obj_2024_YR4-orbit_57
date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 14:08:50.963,2463589.0894787395,42.29908031671046,10.920726924287486,0.7613422869557639,6065251.568324022,-980390.4811888662,1712363.7195719404,-9635.134483217349,14050.358414077216,-3234.364210236673,4633213.402358373,4215763.872039334,1200541.6003553006,-9635.134483217349,14050.358414077216,-3234.364210236673,-9327.716097372075,13712.499124832753,-3234.364210236673,16896.746186357097,95.70251362867641
2032-12-22 14:08:51.649,2463589.0894866767,42.32429909075137,10.930411003351374,0.7626771183111847,6065833.723173507,-977200.0076849398,1712125.281210633,-9636.10007346876,14049.665721963098,-3234.498152829326,4631208.225738984,4217666.937614008,1201593.7599597713,-9636.10007346876,14049.665721963098,-3234.498152829326,-9328.54291387693,13711.952652520875,-3234.498152829326,16896.78480485782,95.72125533217643
2032-12-22 14:08:54.128,2463589.089515365,42.53761663550717,10.975818854534245,0.7689510558382219,6071043.31318109,-953305.1729048525,1707124.461649186,-9643.706159373236,14044.501690213405,-3234.278812557818,4614774.650337062,4234238.960691581,1206526.8091248292,-9643.706159373236,14044.501690213405,-3234.278812557818,-9334.940548658587,13707.986976129088,-3234.278812557818,16897.058365942736,95.89137879171318
2032-12-22 14:08:55.531,2463589.0895316144,42.64252613997458,11.012894555680129,0.7740921095482602,6073295.4874412725,-940765.5047463813,1706069.6873439113,-9647.514712707913,14041.771684858188,-3234.7663162092463,4606442.2677150825,4242155.105311561,1210554.1241332302,-9647.514712707913,14041.771684858188,-3234.7663162092463,-9338.171847556096,13705.86457776839,-3234.7663162092463,16897.215462883152,95.97085301263043
2032-12-22 14:09:00.918,2463589.089593962,42.99404486380699,11.085606684331138,0.7842225276727885,6081768.907612401,-900916.3047390224,1697371.013368453,-9660.242114354596,14033.14119995738,-3234.2745144652117,4579209.102969177,4269291.832309267,1218450.9972217272,-9660.242114354596,14033.14119995738,-3234.2745144652117,-9348.92040763006,13699.21996679263,-3234.2745144652117,16897.676530271576,96.25069431724411
2032-12-22 14:09:02.244,2463589.089609303,43.165833374512225,11.115527813884068,0.788409616122033,6085782.7730335705,-882226.3533056701,1692795.407528567,-9666.264541831963,14029.086205054085,-3233.855851227245,4565926.186604244,4282569.170929474,1221700.0226958555,-9666.264541831963,14029.086205054085,-3233.855851227245,-9353.974636192394,13696.133577539978,-3233.855851227245,16897.89158844574,96.38956075032515
2032-12-22 14:09:05.996,2463589.0896527343,43.433289740665515,11.177374342721928,0.7970982624559245,6091778.976264533,-851692.2326067683,1686855.3097488019,-9675.9291971759,14022.448918844771,-3233.768780258536,4544931.191280288,4302932.650966841,1228414.6932286352,-9675.9291971759,14022.448918844771,-3233.768780258536,-9362.154362979301,13691.027270714052,-3233.768780258536,16898.26685100762,96.60050714396478
2032-12-22 14:09:10.497,2463589.0897048255,43.812695291538745,11.259683759476463,0.808732700160367,6100039.770703792,-808933.4132148589,1678026.5550895117,-9689.524955867742,14013.134315330806,-3233.459594723094,4515068.124908962,4331715.4991798205,1237348.8806174945,-9689.524955867742,14013.134315330806,-3233.459594723094,-9373.651243032245,13683.89031659861,-3233.459594723094,16898.800335331736,96.90130422984211
2032-12-22 14:09:18.004,2463589.0897917165,44.30184551661151,11.387460367733425,0.8269543898361389,6109946.313772075,-752019.1416818629,1668428.8549818697,-9707.36975337294,14000.686335690692,-3233.9041958881753,4475949.318297045,4368177.46444679,1251213.3830424093,-9707.36975337294,14000.686335690692,-3233.9041958881753,-9388.837191786102,13674.29492565887,-3233.9041958881753,16899.548570182254,97.28150602331887
2032-12-22 14:09:19.270,2463589.089806368,44.426110761177185,11.401941250377414,0.8290317490715416,6112689.267129589,-738665.5408335513,1664342.1322170543,-9711.772372132345,13997.77498408404,-3233.299358496286,4466240.3470841115,4377654.661442524,1252784.2663433931,-9711.772372132345,13997.77498408404,-3233.299358496286,-9392.548722360496,13672.091563481677,-3233.299358496286,16899.71254086279,97.38337355949302
