m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.47822,-53933852872.70629,-589120540.5488554,28689.870123807454,-27502.681579503664,-4878.693714559051
4.867466257521635e+24,85867685278.11827,65805003527.720314,-4048904997.675941,-21408.5777438234,27647.20658416934,1615.409555486322
5.972365262433514e+24,-2117988288.7187307,147133540603.15854,-10349405.051821634,-30266.3946137547,-531.6867427520882,-0.3801263626217747
7.346031390779777e+22,-2486870167.974188,147295919070.92966,-38371067.86545227,-30671.102591065162,-1410.159731610193,52.05354172511698
6.417120205436417e+23,-246481683319.85446,-8600683429.074293,5860214478.739868,1745.103739939645,-22144.031758048714,-506.8765719630804
1.8981871943454438e+27,490753637407.81464,-581147155569.1647,-8562708687.532347,9832.07996487239,9048.202999445539,-257.5581010964588
5.683361026390224e+26,-74249896608.9758,1346078553895.0269,-20401998201.4434,-10161.811912899286,-546.7861262871317,414.3409766985834
8.681273407389496e+25,40663727514.43877,2844899353345.1914,9998455885.88832,-6853.394991055366,-214.48366682816604,87.77182051838524
1.0241261669693524e+26,4280568711705.962,1262752179710.3416,-124779536614.58629,-1567.4746291429246,5253.583105065037,-72.3586096275277
0.0,-2202214534.1827946,147164056873.00772,-14676026.262385592,-35861.954694113396,11616.918480893895,-2310.4508025701175
0.0,-2533510890.940602,147261944104.8999,-33963383.78218796,-36306.499462436484,11073.28364947593,-2199.902344947893
0.0,-2441860550.3525176,147234615443.37054,-28548699.21545961,-36278.96680972035,11122.523167545092,-2206.8349761225945
0.0,-2338130315.040258,147203827457.93436,-22463571.811622713,-36209.73952140334,11216.347502782704,-2222.6662123753217
0.0,-2097977703.1127834,147127263644.5295,-7423134.514513914,-37524.16549372379,11915.930946012928,-2408.4115918295834
0.0,-2217224669.0156837,147168375245.26932,-15509071.796355646,-35947.61220695686,11524.434749449172,-2288.0024118050346
0.0,-2483887329.6383295,147247139685.69824,-31028697.62295672,-36294.97754939182,11099.050078848424,-2203.4112872264795
0.0,-2292017558.644793,147190205096.6897,-19779528.752059877,-36152.87745245556,11287.940981747066,-2236.3420044385866
0.0,-2660728231.463105,147299886503.021,-41499862.02256685,-36332.63051732639,11016.34231881758,-2193.1052649289745
