m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.47871,-53933852872.70582,-589120540.5487708,28689.870123807144,-27502.681579504064,-4878.693714559056
4.867466257521635e+24,85867685278.11864,65805003527.71983,-4048904997.675968,-21408.577743823247,27647.20658416945,1615.409555486315
5.972365262433514e+24,-2117988288.7182057,147133540603.15854,-10349405.051821627,-30266.394613754703,-531.6867427519823,-0.38012636262174476
7.346031390779777e+22,-2486870167.973657,147295919070.9297,-38371067.86545314,-30671.10259106521,-1410.159731610071,52.053541725113895
6.417120205436417e+23,-246481683319.8545,-8600683429.07391,5860214478.739875,1745.103739939607,-22144.03175804872,-506.87657196307936
1.8981871943454438e+27,490753637407.81445,-581147155569.1649,-8562708687.532344,9832.079964872393,9048.202999445539,-257.55810109645876
5.683361026390224e+26,-74249896608.97565,1346078553895.0266,-20401998201.4434,-10161.811912899286,-546.7861262871306,414.3409766985835
8.681273407389496e+25,40663727514.438896,2844899353345.193,9998455885.888317,-6853.394991055363,-214.4836668281657,87.77182051838524
1.0241261669693524e+26,4280568711705.9644,1262752179710.341,-124779536614.58627,-1567.4746291429249,5253.583105065036,-72.3586096275277
0.0,-2475815341.057954,147244743628.0199,-30554449.115962032,-36292.43824331329,11103.120568015545,-2203.9847432228366
0.0,-2461267165.279116,147240397848.49722,-29692778.774355922,-36287.17413533176,11110.904212322219,-2205.105552211834
0.0,-2584515834.6079698,147277155231.94565,-36982985.6778779,-36318.126020697855,11047.71384762872,-2196.6547465352337
0.0,-2504365092.9053106,147253246486.1909,-32237677.0310453,-36300.16656126484,11088.833412399355,-2202.0006644914224
0.0,-2481903643.9678216,147246556526.27347,-30912823.721500702,-36294.37803880558,11100.040159667275,-2203.5513564200055
0.0,-2421046430.488399,147228430592.95102,-27324476.6625003,-36268.8195882176,11136.725189944716,-2209.034703835346
0.0,-2295566849.0008698,147191251303.12808,-19985875.928051088,-36158.2997259412,11281.278083370906,-2235.0220831375464
0.0,-2673176538.443505,147303600010.45966,-42237570.78203358,-36334.62743897083,11011.767774326343,-2192.630633534597
0.0,-2465083209.4079323,147241539922.3894,-29919926.964581545,-36288.63381815898,11108.793865268415,-2204.7975080339734
0.0,-2224852131.381293,147170580290.56784,-15935491.771517439,-35981.824482781994,11486.639511022871,-2279.186811829316
0.0,-2290790730.8938456,147189842176.7598,-19708759.227116793,-36150.9536791893,11290.301927381646,-2236.8092229491417
0.0,-2384035577.10553,147217421105.18472,-25146855.11779402,-36246.920523179906,11166.96196053246,-2213.9762731061533
0.0,-2296535623.0115957,147191543157.7402,-20043557.24267958,-36159.730062417526,11279.502019384308,-2234.670011116998
0.0,-2448890162.7156453,147236708443.94672,-28962850.73677562,-36282.081366018756,11118.139974691092,-2206.1753177448813
0.0,-2375124352.841495,147214782296.14612,-24625243.725834817,-36240.72130429562,11175.363863879169,-2215.4053573153956
0.0,-2273647260.3412375,147184801557.78247,-18716147.749550927,-36120.850084383936,11326.721732846576,-2244.192370860326
0.0,-2254098250.479869,147179089854.32782,-17598974.603002273,-36077.17294772757,11378.226155985492,-2255.007133532825
0.0,-2339076363.7593393,147204097905.9344,-22515631.294836525,-36210.67296123147,11215.149635814758,-2222.450695852736
0.0,-2639566514.136918,147293576763.74292,-40246267.58568477,-36329.01174196426,11024.422868433838,-2193.970005703211
0.0,-2334554821.868792,147202763475.3892,-22253662.26892063,-36206.200932156105,11220.937120704642,-2223.5067711883326
0.0,-2155015551.4325457,147150941539.03024,-12254997.487204222,-35122.75374488824,12315.768635206,-2521.0837454005846
0.0,-2383995358.999666,147217410191.5959,-25144778.419890665,-36246.89255815161,11166.998656658308,-2213.982221103563
0.0,-2348688861.568745,147206943386.68213,-23077939.19337798,-36219.591909837334,11203.504496493633,-2220.3418620068965
0.0,-2521417598.5319004,147258335650.03406,-33246290.217398208,-36303.83099430966,11079.823210015951,-2200.7772540868345
0.0,-2412395545.1544213,147225853369.52118,-26813706.144594047,-36264.18473481351,11143.184743319709,-2210.0627911013344
0.0,-2192484638.5654864,147161290429.5386,-14144439.671289187,-35787.56690574506,11694.882156641093,-2330.3509000036447
0.0,-2506822309.777038,147253982587.08597,-32384301.545205187,-36300.70343033373,11087.568909033307,-2201.8267967774127
0.0,-2687373856.312957,147307830996.8398,-43079157.93577067,-36336.79622052285,11006.697015321055,-2192.116961438928
0.0,-2379865824.5949016,147216189793.908,-24903499.108611405,-36244.067636077234,11170.832487645983,-2214.6322280836325
0.0,-2487497689.429596,147248218310.546,-31241007.33000144,-36296.013248683965,11097.259150237222,-2203.163483384465
0.0,-2802581727.184663,147342190129.7177,-49921564.97668242,-36350.93117918756,10969.904739809532,-2188.7845324316577
0.0,-2688153437.6876645,147308067778.97177,-43126603.80763416,-36336.91015834212,11006.423917515976,-2192.089075217961
0.0,-2458565896.8308578,147239591353.41953,-29533136.66932804,-36286.10781546755,11112.431475301593,-2205.330256718063
0.0,-2500368696.4820704,147252058253.47794,-32004488.13323847,-36299.26290457546,11090.866403891026,-2202.275910533514
0.0,-2181126824.1120296,147158075485.2539,-13536297.339990119,-35671.27979180353,11813.109299912241,-2362.115936335022
0.0,-2321717148.655476,147198970391.80466,-21504125.88503306,-36192.441557343096,11238.568356263542,-2226.79304648176
0.0,-2259032344.9279222,147180523155.89795,-17878497.363515493,-36089.36561797251,11364.00249936621,-2251.978714945985
0.0,-2260388845.444011,147180919208.97284,-17955308.656893436,-36092.56347744238,11360.25001078364,-2251.1872699157843
0.0,-2498553046.117611,147251510775.85596,-31893414.32712161,-36298.84356303691,11091.778002071205,-2202.4047342789586
0.0,-2445764397.0620975,147235778571.62027,-28778887.808651604,-36280.71527498689,11120.063585715772,-2206.4630215775196
0.0,-2257049864.6310053,147179945770.58826,-17764341.74976042,-36084.57710377596,11369.60304349758,-2253.175269447301
0.0,-2530477458.227278,147261038005.5943,-33783486.98698073,-36305.81949289505,11074.92063027887,-2200.1199043765164
0.0,-2419776358.26902,147228047701.87363,-27247892.912760172,-36268.159726550606,11137.649318206613,-2209.1826707421087
0.0,-2345877135.371767,147206113300.76022,-22912491.252195187,-36217.0575973882,11206.822064646241,-2220.94207286824
0.0,-2394875587.666493,147220647786.19766,-25784275.897616856,-36253.921133573145,11157.374214705369,-2212.3757506723073
0.0,-2443311395.517928,147235043815.20865,-28631327.076216962,-36279.625303983914,11121.599875990765,-2206.698167605893
0.0,-2247949536.864324,147177289720.04074,-17246756.3139106,-36060.734263680984,11397.300074599989,-2259.125589770308
0.0,-2320195657.2659373,147198518736.5719,-21416470.214726444,-36190.699355809804,11240.785989133828,-2227.2064485529
0.0,-2368696909.830642,147212867841.01462,-24246492.03192663,-36235.996139393166,11181.73462363307,-2216.5036649053945
0.0,-2269116031.317034,147183482146.275,-18458999.170749884,-36111.71905053645,11337.589294907344,-2246.4310637278936
0.0,-2387301008.9330564,147218399270.32214,-25339154.994127546,-36249.08147487026,11164.003259833333,-2213.481267183124
0.0,-2450900167.302357,147237311699.7051,-29082783.748904925,-36282.94054057366,11116.92285997611,-2205.991893594567
0.0,-2370969438.9342833,147213557001.4779,-24384964.002126835,-36237.67955371796,11179.454572289342,-2216.1055644777357
0.0,-2803444939.4952645,147342443892.92502,-49971797.71084959,-36351.019239586996,10969.652518411849,-2188.7644053087333
0.0,-2316800541.8721013,147197514236.03574,-21219342.7678371,-36186.71062913336,11245.84402689595,-2228.16022387211
0.0,-2496508722.477388,147250907542.86087,-31776783.040433947,-36298.351169692316,11092.802731196909,-2202.5422441535293
0.0,-2426893401.2303877,147230161863.35355,-27667579.721308604,-36271.81573816653,11132.547175619864,-2208.3771698818236
0.0,-2484964826.1703024,147247466585.3425,-31093563.468457207,-36295.29033237305,11098.51444729281,-2203.336519774487
0.0,-2287024765.775671,147188735222.57092,-19490280.38955498,-36144.862281891306,11297.733736774695,-2238.296357144605
0.0,-2398668605.447134,147221776154.31097,-26008816.361311797,-36256.24709646994,11154.171636289924,-2211.844288682321
0.0,-2465410331.9042563,147241634955.3032,-29938056.571385093,-36288.75866110005,11108.613430526688,-2204.772010919221
0.0,-2476930816.617471,147245065682.204,-30616714.350426294,-36292.81217546588,11102.547653918538,-2203.906017917543
0.0,-2349685069.0913386,147207240474.77853,-23135989.721868023,-36220.47244395169,11202.343506895118,-2220.1350140448844
0.0,-2513389610.555767,147255940837.59924,-32772173.54063561,-36302.11372615695,11084.124455215364,-2201.35784904753
0.0,-2589030187.2168207,147278501774.2912,-37250004.61745668,-36319.10296855615,11045.651300957092,-2196.4068142645674
0.0,-2150546447.8869667,147149773612.36044,-12064714.276319358,-34937.939504212976,12467.160265511908,-2577.859726426255
0.0,-2538875394.645406,147263537485.9875,-34279377.92629696,-36307.72335334069,11070.405451234685,-2199.5225726368903
0.0,-2167416082.919937,147154272213.30963,-12833145.958303692,-35457.48259948326,12019.236238436992,-2422.4652810083667
0.0,-2388919542.78858,147218870752.65103,-25431407.160806116,-36250.1469100515,11162.55707225649,-2213.239673927862
0.0,-2585125472.362717,147277332660.08356,-37018780.22162031,-36318.260778344746,11047.433864815475,-2196.6197639975458
0.0,-2341177232.6766396,147204720559.50128,-22639254.447782952,-36212.68573316015,11212.531771924334,-2221.9715280136647
0.0,-2737770369.864014,147322862168.1612,-46071974.40224658,-36343.65716893197,10989.76394074792,-2190.4959968253693
0.0,-2652968129.882768,147297573711.24344,-41039877.09404924,-36331.33690933896,11019.258462902217,-2193.4131438505733
0.0,-2367283337.3494406,147212454822.75247,-24165911.713306744,-36234.91557533943,11183.176165766767,-2216.751866000597
0.0,-2420230599.700397,147228179306.45404,-27274922.30140257,-36268.40025019798,11137.318413888657,-2209.1280372472293
0.0,-2489477212.2279162,147248811038.57785,-31360025.269337095,-36296.55425887716,11096.284309396598,-2203.0262064895237
0.0,-2300831590.1147523,147192799270.2359,-20290622.561336722,-36165.96441782971,11271.817615110744,-2233.163148056482
0.0,-2478699207.2196937,147245592062.69894,-30721737.546128035,-36293.384056447096,11101.649531644003,-2203.777831699991
0.0,-2479198354.8424244,147245748234.78568,-30754603.14074946,-36293.53808283878,11101.400301456182,-2203.7397912240554
0.0,-2385292310.0316253,147217799595.53162,-25221066.435987253,-36247.75603999015,11165.81686511345,-2213.785151059591
0.0,-2364780513.3056116,147211718576.87152,-24020947.15972703,-36232.97833710869,11185.761741789347,-2217.2010174468433
0.0,-2396053128.16711,147221000904.22635,-25855724.04170982,-36254.6467958075,11156.373503970714,-2212.207297444294
0.0,-2363042498.490399,147211199254.06396,-23918632.005704094,-36231.61968552077,11187.5814042189,-2217.5186105250114
0.0,-2452756192.833586,147237863785.5886,-29190710.97050196,-36283.72506088479,11115.814453782816,-2205.829144420387
0.0,-2522268923.57468,147258591704.8045,-33299856.624202084,-36304.013547526774,11079.364470295337,-2200.7118981493413
0.0,-2253187493.5116587,147178811997.01855,-17543359.11410711,-36074.87157842935,11380.939921206826,-2255.5955556138183
0.0,-2569837289.199414,147272780817.00555,-36114922.8423572,-36314.85823022646,11054.63269483678,-2197.504265255131
0.0,-2598179871.4559774,147281227155.13,-37790310.54468874,-36321.03726510579,11041.57140906487,-2195.9219888382136
0.0,-2580152607.499348,147275853495.20544,-36723221.82908474,-36317.170134407424,11049.732216053104,-2196.900917012905
0.0,-2790927437.230934,147338714309.9817,-49229716.85076614,-36349.73185256509,10973.343994512412,-2189.066866097613
0.0,-2669211827.8178005,147302421969.9284,-42003203.61565999,-36334.00016883487,11013.209898364268,-2192.7793375114256
0.0,-2331890794.245888,147201971894.54373,-22096882.0085991,-36203.48650991107,11224.444080044617,-2224.155016146286
0.0,-2404321338.336497,147223447070.5098,-26337439.230212606,-36259.61252338024,11149.533052841323,-2211.089141228759
0.0,-2398590401.71669,147221746724.98203,-26000760.36730159,-36256.2055130879,11154.235388522759,-2211.8602780655638
0.0,-2410166075.5568156,147225182167.2247,-26681218.03283774,-36262.9525005386,11144.905345727271,-2210.3390743691316
0.0,-2378852731.623443,147215882484.38712,-24843761.97022529,-36243.369114116904,11171.788607121252,-2214.7919541254055
0.0,-2339834594.2685437,147204320449.1822,-22559524.698119123,-36211.40693140088,11214.19888158539,-2222.276471020824
0.0,-2796578220.265056,147340403209.63104,-49566896.605071425,-36350.31776757281,10971.669887649234,-2188.927404501883
