m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.47784,-53933852872.70665,-589120540.5489193,28689.870123807676,-27502.681579503373,-4878.693714559048
4.867466257521635e+24,85867685278.11798,65805003527.72068,-4048904997.675919,-21408.57774382352,27647.206584169246,1615.4095554863277
5.972365262433514e+24,-2117988288.7191267,147133540603.1585,-10349405.051821642,-30266.3946137547,-531.6867427521682,-0.38012636262180005
7.346031390779777e+22,-2486870167.9745893,147295919070.92963,-38371067.86545153,-30671.102591065133,-1410.1597316102873,52.05354172511952
6.417120205436417e+23,-246481683319.85443,-8600683429.074583,5860214478.739861,1745.1037399396732,-22144.031758048717,-506.87657196308095
1.8981871943454438e+27,490753637407.8148,-581147155569.1648,-8562708687.532351,9832.079964872388,9048.202999445542,-257.55810109645876
5.683361026390224e+26,-74249896608.97595,1346078553895.0269,-20401998201.44339,-10161.811912899286,-546.7861262871327,414.34097669858346
8.681273407389496e+25,40663727514.43868,2844899353345.1924,9998455885.888317,-6853.394991055363,-214.4836668281662,87.77182051838524
1.0241261669693524e+26,4280568711705.964,1262752179710.3416,-124779536614.58627,-1567.4746291429253,5253.583105065036,-72.35860962752768
0.0,-2432025118.0680676,147231695606.5479,-27970306.444129575,-36274.34254226827,11129.003863639711,-2207.828457242314
0.0,-2607622253.4262123,147284051537.37866,-38353091.38089779,-36322.963661146794,11037.480866366419,-2195.4412235129093
0.0,-2408327046.370532,147224640054.04877,-26573776.12609399,-36261.91213185322,11146.344949884115,-2210.572128038934
0.0,-2455712160.4529276,147238745355.93097,-29365727.842175793,-36284.949404241335,11114.078502803894,-2205.5730256159977
0.0,-2399930211.582444,147222147539.224,-26080823.594051998,-36257.01123534487,11153.121166142479,-2211.6748943697603
0.0,-2423851184.538106,147229255512.43652,-27486935.53064262,-36270.27579498461,11134.70021338373,-2208.716844148801
0.0,-2457096937.7260313,147239156796.6953,-29447743.038732428,-36285.514637488624,11113.274976908593,-2205.452301502786
0.0,-2348542483.730589,147206895109.07608,-23067362.828595754,-36219.46867752163,11203.67212132858,-2220.3748891116006
0.0,-2416533183.9117374,147227083348.3462,-27059044.442257643,-36266.43619801937,11140.053127538617,-2209.5597202445424
0.0,-2569979239.080325,147272816311.44107,-36119839.2033972,-36314.894274190316,11054.56255752545,-2197.4975560402554
0.0,-2556713546.523777,147268864921.70215,-35335808.04313634,-36311.84719700859,11061.121641555857,-2198.322857777478
0.0,-2316410822.933573,147197396670.56824,-21195534.05716558,-36186.24860410493,11246.43139115491,-2228.2741378323017
0.0,-2371286074.8448086,147213646127.25806,-24399977.389448754,-36237.920332066846,11179.135344188353,-2216.0561566263946
0.0,-2404048177.919814,147223376905.37317,-26324866.469951745,-36259.4433816522,11149.755493331855,-2211.123661935175
0.0,-2505164429.020109,147253491491.70914,-32287803.326162565,-36300.33906439968,11088.4242424062,-2201.9433781112743
0.0,-2455882844.4080276,147238796797.5037,-29374730.016793,-36285.01960310817,11113.97732481732,-2205.5581598911167
0.0,-2305427333.9291773,147194153692.6471,-20555678.37306511,-36172.300892466235,11263.939609599009,-2231.6356587596583
0.0,-2429930562.399482,147231067258.82556,-27845507.999230802,-36273.323597827475,11130.434565837531,-2208.0510685128584
0.0,-2356526693.006131,147209266504.3685,-23536713.8607296,-36226.336426997346,11194.608161972552,-2218.7558081811026
0.0,-2407884244.263425,147224512265.895,-26549299.946948305,-36261.657498849716,11146.693809654027,-2210.627584447768
0.0,-2474283670.944585,147244273841.37643,-30460112.8016786,-36291.932623151406,11103.90503251098,-2204.0974125755038
0.0,-2539617249.0377607,147263763424.9253,-34323451.41613636,-36307.89079520846,11070.009864074067,-2199.47301198546
0.0,-2331225044.9415665,147201778481.87964,-22059971.018458553,-36202.79067124153,11225.334831490993,-2224.3168927876623
0.0,-2398485766.1229115,147221722314.19254,-25998354.586189806,-36256.13548721789,11154.325388606105,-2211.870391988833
0.0,-2416624007.6837807,147227107590.6675,-27061592.41874363,-36266.48767071801,11139.98331425367,-2209.552934172999
0.0,-2351530055.0951376,147207788063.0034,-23245902.19625234,-36222.08505796437,11200.220943154178,-2219.750555588565
0.0,-2693023425.674814,147309518427.05478,-43414748.17068352,-36337.6272856461,11004.718546983207,-2191.919895648791
0.0,-2398563062.85149,147221737804.50964,-26000523.011587568,-36256.18937025315,11154.259241472208,-2211.8598147117314
0.0,-2475443554.4979773,147244624967.06992,-30531324.28638622,-36292.318028247704,11103.313104264103,-2204.012144753138
0.0,-2408722500.5278053,147224758797.71472,-26596827.03795691,-36262.13568149956,11146.032516697247,-2210.5216863420096
0.0,-2235147483.480899,147173559742.46393,-16517183.774666868,-36020.897477413084,11442.832307702973,-2269.1956189290345
0.0,-2347620399.125827,147206625580.48895,-23014290.916352633,-36218.63970015543,11204.754730018614,-2220.5679530546795
0.0,-2298627654.8613453,147192149947.0241,-20162845.221118968,-36162.81315918032,11275.716079980362,-2233.9261228114233
0.0,-2533580717.2904987,147261970765.91647,-33970465.15964125,-36306.51165759252,11073.247239692437,-2199.8948812675203
0.0,-2789821538.320513,147338385449.0684,-49163213.58816015,-36349.61577905897,10973.672064420014,-2189.0946874798
0.0,-2289077507.2022705,147189346512.05908,-19609553.113076217,-36148.19949365752,11293.64737557036,-2237.4829766435987
0.0,-2613818003.0495787,147285890150.15073,-38716358.34715722,-36324.19954323731,11034.853558752435,-2195.1406504013394
0.0,-2313852109.338685,147196642628.65692,-21045432.99385693,-36183.13628576512,11250.355088823642,-2229.024941914495
0.0,-2164839819.100935,147153579238.74103,-12710335.331358112,-35402.68800611592,12069.729018594322,-2438.1845650164837
0.0,-2296631167.140398,147191565575.97647,-20045976.050092917,-36159.8844778333,11279.321578478623,-2234.6429132303497
0.0,-2191981887.219716,147161147684.42108,-14119480.609160088,-35783.17830560932,11699.42883228412,-2331.4953349657076
0.0,-2260909340.5570374,147181072466.34857,-17984549.20338985,-36093.77116500025,11358.826242420711,-2250.8906093730534
0.0,-2539697348.819975,147263786066.00543,-34329602.49705812,-36307.909679257275,11069.968168947129,-2199.4635716497996
0.0,-2193535530.9615984,147161588783.80014,-14202781.561502792,-35796.53207308497,11685.58995490184,-2327.912532871064
0.0,-2412363916.3481407,147225843247.60455,-26812705.48318734,-36264.16731312062,11143.210597404921,-2210.0657008310004
0.0,-2210079265.3069515,147166311305.16608,-15109509.851487663,-35910.39299529594,11565.003000587174,-2297.7068784901776
0.0,-2412952898.95214,147226022771.90677,-26849238.76990191,-36264.48740068848,11142.762212751704,-2209.992267145653
0.0,-2468966580.470436,147242696628.72287,-30147714.276015174,-36290.06655252386,11106.696638123118,-2204.4974201516147
0.0,-2367528490.437372,147212532277.66052,-24182025.564790733,-36235.09633274814,11182.929417631698,-2216.707298607877
0.0,-2589169076.32164,147278544255.5491,-37258345.3418152,-36319.1313732256,11045.591487486108,-2196.39933130707
0.0,-2590828371.1444387,147279041739.28632,-37357223.432698414,-36319.48602674926,11044.83976507355,-2196.3088003944144
0.0,-2189818390.9200172,147160533042.59415,-14001891.331484005,-35763.62224817846,11719.592491429978,-2336.7963678346714
0.0,-2208275949.0141706,147165798518.54425,-15010394.651848424,-35900.00744498067,11576.181186820582,-2300.4246570580317
0.0,-2402411333.169838,147222887806.10458,-26227396.539503045,-36258.48550745756,11151.082005351167,-2211.3410859362193
0.0,-2269994700.620632,147183725654.91745,-18505123.293517422,-36113.56706914965,11335.425703098808,-2245.9901405672476
0.0,-2654781019.703416,147298107569.75644,-41144963.85675452,-36331.64532990729,11018.571348427142,-2193.3415972551547
0.0,-2408058640.6583824,147224568066.36703,-26560325.718849324,-36261.753410363366,11146.55644622251,-2210.6047110624677
0.0,-2330406205.400772,147201529637.4184,-22008698.770830076,-36201.94664391811,11226.429939656704,-2224.5266657924517
0.0,-2363800330.62399,147211429505.1666,-23964249.816245813,-36232.20973213884,11186.787017203731,-2217.3793947848567
0.0,-2210632257.182146,147166472677.16922,-15141094.86782271,-35913.46698898671,11561.664072415375,-2296.8965397132124
0.0,-2230185970.5483513,147172119500.62735,-16237328.15009433,-36002.98423670912,11463.025152967404,-2273.7526209876287
0.0,-2378498791.2750196,147215782487.62808,-24822147.54007436,-36243.117404625205,11172.121598520662,-2214.8534844524393
0.0,-2496908211.9278717,147251022036.34888,-31798451.560317103,-36298.45052288802,11092.60186841264,-2202.5159470677877
0.0,-2360748248.1965466,147210522964.4561,-23784506.606226757,-36229.786764673474,11190.017954721214,-2217.946977457717
0.0,-2235463300.562333,147173657127.10162,-16537027.778794803,-36021.96055252152,11441.607101113841,-2268.9148151996046
0.0,-2373796943.843362,147214384960.19174,-24547150.61731127,-36239.766661639114,11176.656354520452,-2215.6258771792222
0.0,-2582403528.5461884,147276531538.03745,-36860855.17045295,-36317.66125072001,11048.689018370447,-2196.771046595412
0.0,-2384936430.148653,147217694347.29364,-25202285.61790894,-36247.517854745725,11166.141686423454,-2213.8359630070895
0.0,-2585096972.941969,147277323316.88156,-37014862.40069258,-36318.25492671099,11047.446791462013,-2196.62489144014
0.0,-2080708939.2361164,147121100215.78857,-6173327.448129617,-37024.86398462062,11513.914640517805,-2287.6993410698924
0.0,-2532470222.5407095,147261629046.14755,-33900677.55133949,-36306.26820316671,11073.843018786272,-2199.976533682209
0.0,-2533314984.5417757,147261885745.15375,-33950694.57995816,-36306.45563236212,11073.388134818093,-2199.916449184824
0.0,-2640374974.0462313,147293817770.8774,-40294034.97194543,-36329.154881941584,11024.108265170944,-2193.936384709062
0.0,-2437150971.3898125,147233214837.1811,-28271481.96980941,-36276.79231264904,11125.57502410973,-2207.299942753433
0.0,-2441533822.2706327,147234525098.4283,-28529937.37851023,-36278.81358135572,11122.732332743895,-2206.8679827345227
0.0,-2382885045.554991,147217091561.55707,-25081685.09461889,-36246.13180139241,11168.021245285187,-2214.1561916741753
0.0,-2377764325.968938,147215563414.42758,-24779715.899585474,-36242.601617648404,11172.823674276813,-2214.9711794009063
0.0,-2426890842.821204,147230160917.68137,-27664498.27345376,-36271.81565126393,11132.545442593488,-2208.3825535199303
0.0,-2630324998.522726,147290820483.1121,-39697229.46722353,-36327.33747224759,11028.085628286944,-2194.3750903798423
0.0,-2470138376.127927,147243049280.07965,-30219478.206736322,-36290.484647218174,11106.075707383061,-2204.404805516613
0.0,-2537406506.949085,147263104262.29214,-34193923.634237185,-36307.3846165085,11071.191208573287,-2199.625172620503
0.0,-2251899784.689863,147178443782.71857,-17470743.12327278,-36071.47873864624,11384.857349857022,-2256.4419966377736
0.0,-2360255785.2020035,147210373150.39145,-23754838.848769058,-36229.394023629,11190.546274333508,-2218.0393545081993
0.0,-2393385496.1978884,147220195174.39783,-25694392.411404632,-36252.999107536656,11158.651901389976,-2212.5883035415163
0.0,-2429143798.6295404,147230832192.06967,-27798165.343049422,-36272.93644473592,11130.977460445178,-2208.135883441366
0.0,-2412662621.673167,147225929912.09717,-26829238.994351216,-36264.33358014885,11142.981904040545,-2210.0308177561988
0.0,-2407977092.295227,147224537725.87677,-26553659.101336498,-36261.71200312663,11146.620899966634,-2210.6160385086705
0.0,-2210933479.498419,147166556777.06287,-15158255.166192435,-35915.15062168702,11559.856538078362,-2296.4484693009895
0.0,-2369924288.979455,147213240138.60413,-24321993.942870762,-36236.90818204706,11180.501140103623,-2216.2864488224473
0.0,-2383380734.720804,147217232826.92575,-25110771.463341374,-36246.47272165368,11167.564955650654,-2214.0768024070403
0.0,-2206973595.6166353,147165418936.41,-14937611.660198938,-35892.310033894486,11584.496193666962,-2302.4498046720537
0.0,-2397318407.70341,147221377800.15878,-25929395.536605854,-36255.4228719997,11155.30407220956,-2212.033322968068
0.0,-2373435234.257433,147214283606.09933,-24526178.681428332,-36239.49731904879,11177.012253841796,-2215.6896526677956
0.0,-2348559633.194067,147206903289.02203,-23069024.30642979,-36219.47984082854,11203.653408748036,-2220.370454762269
0.0,-2445792853.873103,147235785136.44504,-28778722.4082828,-36280.72982540616,11120.04341803876,-2206.4622805491244
0.0,-2350645525.026333,147207527434.93158,-23194003.8671764,-36221.312426002245,11201.236132163773,-2219.9331908595145
0.0,-2353593922.636298,147208399215.42517,-23364968.579028,-36223.86292635645,11197.87509745406,-2219.337091777168
0.0,-2367804505.8224287,147212615811.80988,-24196920.950570583,-36235.305266263735,11182.646103430956,-2216.6616446507023
0.0,-2515368898.024166,147256535919.0897,-32890842.5343803,-36302.53216878052,11083.073712382855,-2201.214337311293
0.0,-2028136717.6367588,147103743696.08405,-2738925.965083964,-36680.17002260063,11231.822723933366,-2216.965073632164
0.0,-2390715212.3943553,147219412886.83856,-25540926.172168553,-36251.29449217018,11160.978091682873,-2212.9722084945442
0.0,-2402866829.9462724,147223014375.90982,-26251864.452741086,-36258.76159051372,11150.710149397197,-2211.2811110018706
0.0,-2475677602.7647147,147244695472.66885,-30543801.415701397,-36292.39661662856,11103.189749156598,-2203.9963201351034
0.0,-2408574201.8308263,147224718956.18143,-26591281.866237126,-36262.04701113819,11146.152960736594,-2210.537839325828
0.0,-2418731298.963836,147227741736.30377,-27188341.393443756,-36267.60413971355,11138.42072050303,-2209.301764894036
0.0,-2142495686.639008,147147754959.7558,-11781281.759195842,-34431.34187489151,12841.124112451193,-2739.646448002494
0.0,-2474744749.814553,147244420456.26566,-30490818.722259052,-36292.082066193645,11103.671702434664,-2204.0626061892876
0.0,-2429617106.3055816,147230976684.8549,-27829409.714392137,-36273.16691953351,11130.652101310021,-2208.081222839936
0.0,-2442887938.47415,147234926327.78598,-28609196.823870223,-36279.429008715604,11121.868172665174,-2206.736304132788
0.0,-2385346089.9615455,147217821344.10272,-25226133.3434476,-36247.78607397376,11165.769096290265,-2213.7756943799395
0.0,-2434269661.9560094,147232358904.15836,-28101656.58925769,-36275.42736520401,11127.486999839712,-2207.594265838429
0.0,-2628026607.141998,147290134022.35764,-39559730.114863776,-36326.912884171536,11029.00796367559,-2194.478822228053
0.0,-2326172806.3204427,147200290678.11407,-21765288.823800486,-36197.40136545896,11232.237312018018,-2225.6041135059513
0.0,-2638569370.336125,147293270261.96088,-40184629.8142975,-36328.83748597669,11024.814293820174,-2194.0130612932667
0.0,-2414606109.2663865,147226509340.78488,-26943944.48279362,-36265.39614463299,11141.501726118508,-2209.7933117917073
0.0,-2372933983.9463353,147214137387.751,-24499370.280341595,-36239.12855849263,11177.506862172759,-2215.7706801143368
0.0,-2357079043.2594905,147209430310.99384,-23568541.197030056,-36226.79631144839,11193.996566757687,-2218.6489884399434
0.0,-2294639160.552197,147190978564.9833,-19931398.53489061,-36156.903044025596,11282.993945821156,-2235.3623931705615
0.0,-2185860314.498876,147159407947.68945,-13788392.98832485,-35724.59627269915,11759.486906932636,-2347.4341916108374
0.0,-2688561807.754602,147308184095.75192,-43148948.008785315,-36336.97297256363,11006.279269606952,-2192.075438286352
0.0,-2286569942.1956,147188604449.0052,-19464050.51022207,-36144.10161885546,11298.652978298089,-2238.4839505818477
0.0,-2538819034.6128297,147263529460.25803,-34276621.41017558,-36307.70577209243,11070.435118904079,-2199.527785362144
0.0,-2477062080.479178,147245105704.07037,-30624714.60658009,-36292.85472404211,11102.480446066138,-2203.8959909102023
0.0,-2578664015.59434,147275412085.9977,-36637141.51996471,-36316.83942597195,11050.42893963722,-2196.9852677502126
0.0,-2431367938.4127975,147231494945.14624,-27931038.06904587,-36274.026985944765,11129.450219955055,-2207.896404938622
0.0,-2433637581.564094,147232170766.59644,-28064376.81161213,-36275.12471675517,11127.911183913282,-2207.658959884573
0.0,-2481603791.4905734,147246464224.56476,-30895222.999997012,-36294.28800106571,11100.190345750363,-2203.5710399629374
0.0,-2537787204.06998,147263219895.7847,-34216988.63242006,-36307.47002290865,11070.98872045464,-2199.598556144225
