date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 13:55:42.554,2463589.0803536316,-86.87363323359921,5.482535741815526,0.19358963023989773,-5327989.298475695,-2918183.0552051617,1943545.5442080435,-4855.209587616366,16200.952673833037,-3820.3186403606387,346282.6719872018,-6339896.193345638,605339.7058279726,-4855.209587616366,16200.952673833037,-3820.3186403606387,-5317.522163306735,16175.701340195843,-3820.3186403606387,17450.621488026118,16.52312306415722
2032-12-22 13:55:21.794,2463589.0801133583,-81.66810683510595,4.717227342725833,0.1434262236006803,-5005036.17112734,-3380031.6820810055,2050763.3565588745,-5106.355404431664,16135.772315540826,-3768.5295361602994,921147.5310603642,-6289724.770278238,521038.51195354783,-5106.355404431664,16135.772315540826,-3768.5295361602994,-5565.009421824394,16068.601170353571,-3768.5295361602994,17417.551156858848,13.198972139054328
2032-12-22 13:55:10.463,2463589.0799822104,-78.68716065038794,4.2848037623396795,0.11838161362389626,-4800983.729024695,-3631882.6800651373,2107276.683934032,-5245.102526025484,16097.86250160206,-3740.05399509537,1247722.3074415904,-6236966.086237225,473365.2642604348,-5245.102526025484,16097.86250160206,-3740.05399509537,-5699.909319052831,16006.877145358356,-3740.05399509537,17398.192034756077,11.561141615654336
2032-12-22 13:55:08.083,2463589.0799546675,-78.05322057379048,4.198811296349983,0.11368586552637534,-4755833.8421761105,-3683897.865457554,2119333.0491592577,-5274.156697000725,16089.692726865422,-3734.3833379366215,1316797.0790061064,-6223462.926564894,463881.7146237737,-5274.156697000725,16089.692726865422,-3734.3833379366215,-5727.9788239802865,15993.670358250643,-3734.3833379366215,17394.046448455014,11.247317551172964
2032-12-22 13:55:02.990,2463589.0798957148,-76.33528518398862,3.968460730596236,0.10157313235054223,-4630109.9369115895,-3822832.4733178057,2151433.346359685,-5352.362555480666,16067.378649253955,-3719.2197312448297,1503204.9322912265,-6182940.075986945,438472.96274557663,-5352.362555480666,16067.378649253955,-3719.2197312448297,-5803.229709247153,15957.76320400937,-3719.2197312448297,17382.758036134688,10.48006208488408
2032-12-22 13:55:00.716,2463589.079869402,-75.71982076437001,3.8888180729941917,0.09754316353732877,-4584166.799443721,-3871484.4779601973,2162788.5431914474,-5380.017996468312,16059.355890558016,-3713.9638364717957,1569681.1792529118,-6167017.284248194,429686.39965936984,-5380.017996468312,16059.355890558016,-3713.9638364717957,-5829.724041813394,15944.892920366992,-3713.9638364717957,17378.68867389847,10.237186480644548
2032-12-22 13:54:56.524,2463589.0798208783,-74.13873937027896,3.6801876983128947,0.08737142787215854,-4463200.3632826265,-3995075.0401042453,2190855.890262729,-5450.718113085949,16038.670570196535,-3700.2944724504982,1739654.6896874534,-6122814.408523838,406665.5507789429,-5450.718113085949,16038.670570196535,-3700.2944724504982,-5897.200833520681,15911.812934696856,-3700.2944724504982,17368.21659591194,9.712845000861268
2032-12-22 13:54:55.453,2463589.0798084815,-73.55761401949759,3.6026423157738594,0.08373288846417715,-4417717.081727195,-4039908.2750913207,2200806.3307418553,-5476.556459218095,16031.039363379785,-3695.2395825437798,1801818.2269091955,-6105374.105738018,398107.6449033697,-5476.556459218095,16031.039363379785,-3695.2395825437798,-5921.767412567714,15899.648690724518,-3695.2395825437798,17364.358708268068,9.559380506702485
2032-12-22 13:54:54.444,2463589.0797968064,-73.29343733080987,3.572234279912225,0.08232714048714392,-4397037.641787893,-4059760.4060335667,2205682.8904154715,-5488.167163434603,16027.540850439438,-3693.1939116640942,1830009.4269295642,-6097201.673238926,394751.6231383933,-5488.167163434603,16027.540850439438,-3693.1939116640942,-5932.7821735379775,15894.09444281695,-3693.1939116640942,17362.598415703433,9.493238791982296
2032-12-22 13:54:38.086,2463589.079607472,-64.64503260576501,2.5527231092382263,0.04206676316615215,-3665023.6685802224,-4664753.974924306,2342712.840478668,-5857.923153860486,15911.901514515082,-3625.018628453164,2728603.5329193566,-5758101.346996273,282175.8824362869,-5857.923153860486,15911.901514515082,-3625.018628453164,-6277.810575299676,15712.928583591414,-3625.018628453164,17304.559813789572,10.192154706433673
2032-12-22 13:54:37.758,2463589.0796036767,-64.00427112368814,2.506431853586577,0.040555853781186285,-3606780.4326295075,-4704268.023175725,2354066.4535429496,-5884.517551001918,15902.93999369288,-3621.298174533938,2792925.056777934,-5727428.553849274,277062.04818237387,-5884.517551001918,15902.93999369288,-3621.298174533938,-6302.16827682797,15699.276662727867,-3621.298174533938,17300.243154106578,10.426570751512882
2032-12-22 13:54:35.970,2463589.079582985,-61.99968668254612,2.290205544090026,0.03386376665838352,-3422156.0642068647,-4827198.623708213,2380679.085943906,-5966.715541518112,15875.713165960737,-3606.3391924445827,2992024.826641684,-5627106.042226664,253173.09704026207,-5966.715541518112,15875.713165960737,-3606.3391924445827,-6377.050633565072,15657.531249104415,-3606.3391924445827,17286.721550678594,11.352381589065308
2032-12-22 13:54:36.227,2463589.0795859597,-61.4177412058328,2.2356738895450476,0.03227110678087236,-3367421.902987678,-4861550.327681126,2388813.4563986715,-5990.4921011503575,15867.671925002496,-3602.3443284035848,3049136.4159447276,-5596634.405281093,247147.81276125647,-5990.4921011503575,15867.671925002496,-3602.3443284035848,-6398.605166127442,15645.325364885899,-3602.3443284035848,17282.801812944464,11.648798752126694
2032-12-22 13:54:35.547,2463589.079578093,-60.59456917593527,2.1454287566761,0.029719544227997687,-3289841.0788535075,-4909648.587134516,2398526.217806477,-6023.763000905839,15856.499086943346,-3596.1093385295508,3129412.183638242,-5552581.247466975,237176.02312128805,-6023.763000905839,15856.499086943346,-3596.1093385295508,-6428.663658576048,15628.298724840706,-3596.1093385295508,17277.25209177123,12.1005445341492
2032-12-22 13:54:34.813,2463589.079569596,-59.9295310749722,2.0839759308706896,0.028042099244547203,-3226704.85781692,-4947173.59711525,2407172.77138876,-6050.478760336587,15847.358758782,-3591.5716197485945,3193774.1243092995,-5516100.163867313,230385.36378070596,-6050.478760336587,15847.358758782,-3591.5716197485945,-6452.7191751244845,15614.465049397224,-3591.5716197485945,17272.767300917658,12.475290414826901
2032-12-22 13:54:35.828,2463589.079581342,-57.52592494180023,1.891719676024397,0.023108488995033233,-2993348.7814935995,-5076468.42332142,2439254.6013322007,-6146.631016247589,15813.806492439882,-3576.313795664794,3422694.6771285255,-5377922.795348491,209139.05707957083,-6146.631016247589,15813.806492439882,-3576.313795664794,-6538.795377233676,15564.219631120946,-3576.313795664794,17256.616066777562,13.922844256483238
2032-12-22 13:54:34.812,2463589.0795695838,-57.15116798795403,1.8497704295853195,0.022095325303925942,-2956977.9001717423,-5096136.903791516,2442601.471071186,-6161.273251165061,15808.766604156264,-3573.4110400379946,3457878.4100283794,-5355547.315340366,204502.92266665306,-6161.273251165061,15808.766604156264,-3573.4110400379946,-6551.80596622519,15556.614104271132,-3573.4110400379946,17254.091406658797,14.170568747839976
2032-12-22 13:54:34.954,2463589.0795712285,-56.741838790104744,1.8135806804417152,0.02123949547187752,-2916570.6369782113,-5117164.743381362,2447217.2562688966,-6177.438859240421,15803.089851864734,-3570.6383090463987,3496120.3109304435,-5330813.52300125,200503.23003785708,-6177.438859240421,15803.089851864734,-3570.6383090463987,-6566.167957507126,15548.148708259552,-3570.6383090463987,17251.346261505976,14.438248012074622
2032-12-22 13:54:35.097,2463589.0795728867,-55.97810224398392,1.7561608052426347,0.019916260930052318,-2840804.8508770466,-5155188.399173387,2456520.294854201,-6207.469602546736,15792.40301861662,-3565.882146687293,3566975.7590191383,-5283901.832413809,194157.0260197539,-6207.469602546736,15792.40301861662,-3565.882146687293,-6592.777845984897,15532.295013645165,-3565.882146687293,17246.229257477673,14.941429549247502
2032-12-22 13:54:36.060,2463589.0795840225,-55.46673604487445,1.7135937545456383,0.018962750825700023,-2789432.921888872,-5180480.23843481,2462177.9107606993,-6227.629305819746,15785.238082413152,-3562.497674785513,3614072.258577084,-5251973.070720878,189452.2762471917,-6227.629305819746,15785.238082413152,-3562.497674785513,-6610.609266963261,15521.69574612891,-3562.497674785513,17242.812514166853,15.287121974731006
2032-12-22 13:54:38.848,2463589.0796162966,-51.48180554665563,1.4307972168951766,0.013221477799732845,-2383538.7138778437,-5359779.851560597,2504423.0339580453,-6381.707819883898,15729.192835795255,-3537.8540191846137,3970846.6069141547,-4988785.7846648395,158193.583477241,-6381.707819883898,15729.192835795255,-3537.8540191846137,-6745.4958592049015,15439.634100678948,-3537.8540191846137,17216.283763067437,18.106775137848224
2032-12-22 13:54:40.293,2463589.0796330213,-51.32103053439223,1.4222703259221419,0.013064391028773322,-2366323.096427715,-5366541.870557326,2506267.1337343166,-6388.057887567912,15726.825616650785,-3536.9444924680556,3984844.3256313344,-4977641.9529097285,157251.00917254528,-6388.057887567912,15726.825616650785,-3536.9444924680556,-6751.033305766322,15436.246151668158,-3536.9444924680556,17215.229370916215,18.22313615161446
2032-12-22 13:54:40.308,2463589.079633191,-50.64434998017512,1.3603975209723167,0.011952642724558357,-2296310.4558119928,-5394762.364450716,2510802.4439217905,-6413.719758475454,15717.472090863876,-3532.118461588673,4043457.153218325,-4930361.269735742,150411.4049741989,-6413.719758475454,15717.472090863876,-3532.118461588673,-6773.247414478402,15422.618510586004,-3532.118461588673,17210.749637581273,18.732484570775096
2032-12-22 13:54:42.787,2463589.0796618853,-49.14727353329327,1.2765503913357608,0.010524893407764324,-2139136.346550443,-5452379.795529919,2525130.065349696,-6470.555237534822,15696.11864096188,-3523.507513090798,4171025.8907516827,-4823199.500846487,141142.4262309312,-6470.555237534822,15696.11864096188,-3523.507513090798,-6822.268533194973,15391.962600544595,-3523.507513090798,17200.900145934025,19.84937444892967
2032-12-22 13:54:44.634,2463589.079683268,-48.48316366235987,1.2556101498889587,0.010182483027416646,-2068580.5260575807,-5476073.304245624,2532632.496931356,-6495.7374871207285,15686.447378203738,-3520.293788242475,4226683.3819143865,-4774568.682132273,138827.5167949316,-6495.7374871207285,15686.447378203738,-3520.293788242475,-6843.904567137586,15378.23272904726,-3520.293788242475,17196.556049057195,20.344169469675997
2032-12-22 13:54:45.669,2463589.0796952476,-47.91705708678736,1.2230815381628413,0.009661806764327159,-2008464.9478841312,-5496272.475068723,2537260.141115165,-6517.025354749745,15678.373918616626,-3516.947216972926,4273702.857721171,-4732632.239774259,135231.49679048872,-6517.025354749745,15678.373918616626,-3516.947216972926,-6862.134380803169,15366.730554808531,-3516.947216972926,17192.853571506406,20.77652673749742
2032-12-22 13:54:45.636,2463589.0796948615,-47.78709678710792,1.208760988592959,0.009436911742054183,-1994762.765914305,-5501110.707775762,2537584.299936807,-6521.850233935157,15676.605106459028,-3515.9049336518624,4284449.003108733,-4722951.031699529,133648.35463986872,-6521.850233935157,15676.605106459028,-3515.9049336518624,-6866.253295079326,15364.178121279012,-3515.9049336518624,17192.003698145654,20.87950370126868
2032-12-22 13:54:45.562,2463589.079694002,-47.56204780432075,1.184891853434721,0.009067945605068971,-1971016.5497038024,-5509375.9013568545,2538208.527507357,-6530.1983452939,15673.52902939653,-3514.1341396308626,4303003.879114164,-4706126.400036205,131009.59499108372,-6530.1983452939,15673.52902939653,-3514.1341396308626,-6873.374534804511,15359.749001160906,-3514.1341396308626,17190.529533021425,21.057685137273847
2032-12-22 13:54:49.211,2463589.0797362365,-46.626331303821594,1.15154828232536,0.008564837588181506,-1870130.5423511995,-5540289.589663206,2547240.5869889287,-6565.47832925609,15659.878965008571,-3509.3371050809274,4379335.241551799,-4635282.428006563,127323.38938705064,-6565.47832925609,15659.878965008571,-3509.3371050809274,-6903.488494247949,15340.532765388069,-3509.3371050809274,17184.456518413856,21.77085323510266
2032-12-22 13:54:49.458,2463589.0797390915,-46.19464737361984,1.1315123235656648,0.00826942612120696,-1824056.1008770845,-5554069.589162847,2550639.5139961527,-6581.461569037322,15653.710094951612,-3506.9415634932293,4414164.597001811,-4602187.567033087,125108.34980493225,-6581.461569037322,15653.710094951612,-3506.9415634932293,-6917.05841842398,15331.82409837913,-3506.9415634932293,17181.65202992091,22.105164067448353
2032-12-22 13:54:51.020,2463589.079757173,-44.91911238607078,1.0693030755795,0.007385234890699673,-1686941.9355920982,-5593145.698651667,2559605.3778588898,-6628.584083664952,15635.463277489947,-3499.6634865106384,4515610.4585634265,-4502878.551464837,118230.82525102235,-6628.584083664952,15635.463277489947,-3499.6634865106384,-6956.939204579017,15306.179731159331,-3499.6634865106384,17173.403436057077,23.102077338119418
2032-12-22 13:54:53.338,2463589.0797839994,-44.53584572606436,1.054001865618983,0.007175411903714098,-1644739.4602834836,-5604384.538301057,2562486.6137030725,-6642.965932767644,15629.838066317478,-3497.5623263199122,4545652.350471563,-4472593.757324188,116539.1838226635,-6642.965932767644,15629.838066317478,-3497.5623263199122,-6969.112651405641,15298.36383042301,-3497.5623263199122,17170.946661802587,23.401468629021448
2032-12-22 13:54:59.300,2463589.079853012,-42.207005338576266,0.9692715740919761,0.006068235129738816,-1390382.3759414945,-5665801.742780124,2578014.556000411,-6728.468531565873,15596.062824683986,-3485.0485533599217,4723762.34798481,-4284298.673015375,107171.59571802104,-6728.468531565873,15596.062824683986,-3485.0485533599217,-7040.884554501311,15251.600601416321,-3485.0485533599217,17156.075880987875,25.24207566883635
2032-12-22 13:55:11.154,2463589.0799902086,-38.818938712067435,0.8855895557532569,0.005065742295763931,-1014751.309316533,-5736330.613272897,2597195.1151651223,-6851.5211537784235,15546.34533180792,-3467.6743839123665,4968817.33318351,-3997736.5641340166,97919.68142341822,-6851.5211537784235,15546.34533180792,-3467.6743839123665,-7143.040735729346,15184.013415103966,-3467.6743839123665,17134.820103379785,27.957620314087745
