t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932674.21861753,3,1568,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2077880150.0976138,147123374070.21133,-6694142.476126172,-36485.02059238543,13329.574087221463,-2777.4484375864417,0.9978104158896087
240932674.21861753,3,1735,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2078113283.6478982,147123472575.68686,-6713893.150277689,-36461.236689561614,13337.876873525558,-2780.184882984494,0.9985910992137266
240932674.21861753,3,2220,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2076959623.927569,147122970740.84927,-6610169.910800345,-36577.262461422775,13286.276058594767,-2763.821803252919,0.9997458595419829
240932674.21861753,3,1262,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2077507205.6461158,147123207793.37622,-6658283.239120133,-36522.99205246882,13312.94377913317,-2772.300715096439,0.9980788752506586
240932674.21861753,3,274,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2077471846.5636172,147123201376.07578,-6659111.505086191,-36526.260093468714,13313.002944422957,-2772.107096479466,0.997420786474714
240932674.21861753,3,1298,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2078099987.7186084,147123468405.81235,-6715090.980753124,-36462.51398803149,13337.819251795812,-2779.941900385323,0.9983870987294385
240932674.21861753,3,2865,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2078052404.6076913,147123445327.67093,-6709295.759046048,-36467.509161856695,13335.596940875499,-2779.33392660221,0.9984386562127553
240932674.21861753,3,3058,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2077995662.3936381,147123428014.90155,-6706016.744331397,-36473.04824635373,13334.730937123175,-2779.0325994649115,0.9977557965911416
240932674.21861753,3,4989,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2076963742.9426684,147122975579.13217,-6610188.1793528125,-36576.803165537174,13286.932329407522,-2764.1365984553718,0.9995196755745664
240932674.21861753,3,1815,-2072534713.359614,147134332183.10312,-10348836.04944896,-30266.48444509085,-522.5012722547774,-0.3776420120124244,-2078212106.2326198,147123514509.27808,-6722974.079982318,-36451.09800415346,13341.226430881423,-2781.22451222628,0.9990138034652795
240932751.26024202,3,1786,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2083384915.4245403,147125570256.45038,-7149560.8302566,-36086.988236608144,13509.695203386224,-2841.815094385306,0.9880799676700186
240932751.26024202,3,4785,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081929524.6441913,147124940496.61185,-7020639.337158905,-36248.63493244075,13519.691759671947,-2843.0894416146125,0.9550175169121954
240932751.26024202,3,694,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2078976051.2702582,147123655757.3408,-6754224.3673341125,-36590.81568818844,13420.793084399216,-2809.548403903498,0.9372371943104728
240932751.26024202,3,1435,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077234935.8356798,147122883217.98334,-6592164.033998099,-36768.423238830204,13290.854566821896,-2768.872183853002,0.9597295469928784
240932751.26024202,3,1718,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2078912006.8556137,147123619774.42764,-6746927.995023523,-36598.04380364275,13415.400092595795,-2807.775671283696,0.9382102551879802
240932751.26024202,3,242,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077644675.9389658,147123063395.65073,-6629876.904310277,-36729.631457452284,13324.758690046445,-2779.364616726981,0.9524925700595819
240932751.26024202,3,331,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081835124.4870093,147124901127.57516,-7011867.471446815,-36259.44378542922,13519.2839786204,-2842.9441716906845,0.9533163463139669
240932751.26024202,3,4881,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077435271.324832,147122967762.17752,-6609321.092945764,-36749.69510399766,13306.999478053158,-2773.9050654036637,0.9563251450119404
240932751.26024202,3,2500,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2076326593.3120244,147122481903.36627,-6507535.119942405,-36846.78223911858,13209.236556956323,-2743.9360510562306,0.9802673147556031
240932751.26024202,3,932,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077425477.7518046,147122972542.7322,-6609934.067534973,-36750.66213220174,13307.777907392106,-2774.2197063454087,0.9558011086718056
240932751.26024202,3,2025,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2079475597.0793498,147123868343.06006,-6797560.723790879,-36534.997371734986,13447.743402101012,-2818.325836508717,0.9358221062182877
240932751.26024202,3,4301,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2083456216.6380208,147125606462.5333,-7158055.559701957,-36078.92760662355,13509.26800561302,-2841.6685296268347,0.9897432550151128
240932751.26024202,3,1290,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081936742.2537515,147124943085.43494,-7020817.746080003,-36247.85127391332,13519.609702633792,-2843.1129795132624,0.9551861262179914
240932751.26024202,3,4875,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081413048.3455348,147124721392.29227,-6975319.498833065,-36308.37218589903,13515.109860893055,-2841.103020922182,0.9466819700334146
240932751.26024202,3,3972,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2075986839.1537604,147122343649.65317,-6479379.918678641,-36873.562178376094,13178.988576811942,-2734.719887066831,0.9884614681206716
240932751.26024202,3,2481,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081444822.5895052,147124737688.0162,-6979227.75405831,-36304.46754998897,13516.089202854628,-2841.392375163656,0.9469384415109655
240932751.26024202,3,2597,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2076245570.171051,147122447836.97745,-6501050.465373588,-36853.27914334535,13201.956183005865,-2741.664161609028,0.982226441611689
240932751.26024202,3,4699,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2078302595.5921056,147123356103.48822,-6691630.620755231,-36663.27914083786,13375.441857043294,-2795.1581757608265,0.9432384997852747
240932751.26024202,3,2272,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2082230359.2232106,147125077592.32526,-7050890.974262993,-36213.54524877947,13521.961638659586,-2843.947250635934,0.9601336236263275
240932751.26024202,3,1186,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2075816687.341938,147122266140.37418,-6464553.410034783,-36886.194769573754,13162.271480584532,-2729.5233031518846,0.9934872864701466
240932751.26024202,3,173,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2083402839.6792905,147125570807.5922,-7150488.619493693,-36085.747341898044,13508.270657533683,-2841.2342282970544,0.988981844112281
240932751.26024202,3,2854,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2082313139.0274558,147125123844.8469,-7060786.30667375,-36203.26626034097,13523.762519100663,-2844.634335362981,0.9611271502481181
240932751.26024202,3,1374,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2083071355.7652144,147125426668.50006,-7119942.928772453,-36121.289259267025,13513.468768724348,-2842.570562857581,0.9801866221163961
240932751.26024202,3,3091,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077672578.203929,147123079872.2979,-6633141.730537944,-36726.91881267751,13327.73967661591,-2780.3265961756847,0.9517238190198368
240932751.26024202,3,4247,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2075913806.070247,147122303100.70816,-6469882.474004212,-36878.830810163505,13170.550568983163,-2732.2346835650205,0.9912115452417979
240932751.26024202,3,183,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2076053445.4618952,147122365925.67706,-6483583.061280415,-36868.306208267786,13184.180128909971,-2736.3117684830813,0.9871840938960381
240932751.26024202,3,3237,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2078306268.5146928,147123362664.45145,-6693284.368974918,-36662.83997217459,13376.64372458191,-2795.5210614535126,0.9428139529437175
240932751.26024202,3,4397,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081387021.943874,147124706118.8684,-6972283.238634826,-36311.68800717634,13513.989666207308,-2840.6831089557995,0.9465942923274652
240932751.26024202,3,651,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2083437434.8209555,147125591843.24942,-7154519.616995547,-36081.535404366114,13508.557850795525,-2841.4468147754496,0.9896017789602375
240932751.26024202,3,1146,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077070650.4434507,147122815004.0717,-6578250.391383734,-36783.437715079424,13277.468531601744,-2764.7240449581604,0.9626534378530989
240932751.26024202,3,4869,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2081949827.274779,147124951567.70428,-7022559.211874055,-36246.12902004952,13520.178148822857,-2843.326536050646,0.9552346517844867
240932751.26024202,3,731,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2079416533.6241229,147123852679.5293,-6795770.357637472,-36541.35967715263,13446.685462446507,-2817.832789264258,0.9351603700001093
240932751.26024202,3,242,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2079514551.0948222,147123889767.03403,-6803009.08181739,-36530.40621997296,13450.669587294846,-2819.1686373115544,0.9354141035236476
240932751.26024202,3,90,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2077147169.5722666,147122843996.08548,-6584372.432969796,-36776.45831149991,13283.270731422037,-2766.4887682511876,0.9614793990191544
240932751.26024202,3,2228,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2082639011.379537,147125252637.12732,-7085087.786389504,-36167.644470169296,13520.156737914604,-2844.105663866637,0.9689449946601115
240932751.26024202,3,3526,-2074866492.3142354,147134291910.6048,-10348865.14852126,-30266.479904411684,-522.9724852585324,-0.3777696848172393,-2078226631.9691641,147123324444.76147,-6685611.838387427,-36671.156215712304,13370.341671977994,-2793.4933618809036,0.9439588855428213
