t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932736.84259555,3,654,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2082446977.4760103,147125199409.59537,-7072925.454613365,-36155.06101144344,13490.532834633976,-2833.9574779707023,0.984797232237143
240932736.84259555,3,194,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2080561177.0414524,147124383568.82126,-6904856.694678225,-36367.00433829936,13477.047730173648,-2827.653857621244,0.9529666049404479
240932736.84259555,3,1288,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2076521866.8780584,147122614575.57312,-6537341.692452729,-36791.567640208006,13240.68806528473,-2752.604381389266,0.9773647289771169
240932736.84259555,3,2548,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2079558474.298048,147123946976.02707,-6814344.646584064,-36481.75239267381,13443.437172841188,-2816.3138581155986,0.9471151678297353
240932736.84259555,3,3063,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2081619467.9196987,147124843197.76962,-7000295.602815472,-36246.219453393445,13492.59297172841,-2833.5647952061536,0.9675090847772903
240932736.84259555,3,3121,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2077998152.5868483,147123260147.78745,-6670557.113230951,-36651.46451424021,13355.18661222314,-2788.17752599314,0.9540984848069962
240932736.84259555,3,2829,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2077071460.1323566,147122851751.92532,-6586240.816735439,-36742.25777605785,13285.754529895326,-2766.486260190817,0.9670753710360281
240932736.84259555,3,3509,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2079870772.8127413,147124078223.8152,-6840128.835522607,-36446.477029245885,13454.861728466321,-2820.266479930866,0.9484729924049323
240932736.84259555,3,2209,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2077425847.2979193,147123004850.0709,-6616742.355508946,-36708.63144408923,13312.966073549278,-2775.0481222919334,0.9616181614805366
240932736.84259555,3,2359,-2074430120.9021797,147134299450.00146,-10348859.702143736,-30266.48075471562,-522.884301961581,-0.3777457938517394,-2080380587.9065619,147124292287.09204,-6885938.523426928,-36388.47163975025,13470.0381439615,-2825.2271034437717,0.952216594119018
