t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932741.51973248,3,3332,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2077525646.975316,147123036340.89005,-6623935.346608013,-36712.585764227246,13319.064198175325,-2777.1163732667364,0.958200930234797
240932741.51973248,3,3498,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2077101957.810707,147122852916.4411,-6584970.840643235,-36752.787648045276,13285.719357916685,-2766.87464702968,0.9650160307202418
240932741.51973248,3,68,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2079873880.010212,147124071111.96744,-6839370.607081115,-36459.79575960826,13459.858472563485,-2821.98305658256,0.9439700857279445
240932741.51973248,3,1633,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2077219546.529457,147122906864.99435,-6597585.261467852,-36741.84379623371,13295.81090417245,-2769.857316773091,0.962727822521378
240932741.51973248,3,2131,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2076584390.8837938,147122628660.5041,-6540407.883579209,-36799.036965220585,13242.481483729822,-2753.376185130752,0.9750550374264546
240932741.51973248,3,316,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2079838297.3893976,147124061530.88776,-6837568.736113898,-36463.614081796055,13459.559994161134,-2821.8698300722567,0.9434251109063089
240932741.51973248,3,1314,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2076795072.3726692,147122721204.00967,-6556980.298738107,-36780.61416529791,13260.493762844397,-2759.176361640643,0.9706819613681099
240932741.51973248,3,1143,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2081157755.2226896,147124636338.26736,-6956715.558605671,-36310.99428515033,13496.382497549894,-2834.6138027755014,0.9543707042603666
240932741.51973248,3,4907,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2082694022.9468431,147125287768.4244,-7091783.944940053,-36139.787667236065,13496.885750665853,-2836.34676244202,0.9845939282368533
240932741.51973248,3,1596,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2076060321.9310856,147122395943.67776,-6489914.842894889,-36842.331224468246,13194.920127792648,-2739.071321738294,0.9876956258865355
240932741.51973248,3,4780,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2083007955.2005205,147125433374.04504,-7123037.71776583,-36105.42364710234,13494.320498479687,-2835.8170672231663,0.9920347427681929
240932741.51973248,3,4766,-2074571681.3767529,147134297004.3331,-10348861.46893067,-30266.48047890202,-522.9129089425601,-0.377753544261233,-2079637061.0856209,147123963420.6063,-6815305.792849638,-36487.07356784776,13449.045151686585,-2818.608920211697,0.943736760155857
240932814.01752353,3,1829,-2076765934.1995342,147134259078.22876,-10348888.859582666,-30266.476200213543,-523.3563305692426,-0.3778736677331576,-2076428689.8949451,147122345633.39114,-6478432.070994839,-36998.65285722495,13134.332489444107,-2724.5401589517614,0.9823350623690612
240932814.01752353,3,1163,-2076765934.1995342,147134259078.22876,-10348888.859582666,-30266.476200213543,-523.3563305692426,-0.3778736677331576,-2076854825.6531074,147122535873.7663,-6519226.80702536,-36970.95466782992,13182.25568276435,-2739.022398392873,0.9668337716471777
240932814.01752353,3,3226,-2076765934.1995342,147134259078.22876,-10348888.859582666,-30266.476200213543,-523.3563305692426,-0.3778736677331576,-2086271192.7493978,147126685744.37927,-7384625.6904192045,-35908.157059073645,13592.272734223608,-2875.0330151596395,0.9806690827148961
240932814.01752353,3,317,-2076765934.1995342,147134259078.22876,-10348888.859582666,-30266.476200213543,-523.3563305692426,-0.3778736677331576,-2078178899.2689695,147123110884.78378,-6638987.809618438,-36865.88651310159,13323.080879468183,-2782.4114243920912,0.9276953837571892
240932814.01752353,3,357,-2076765934.1995342,147134259078.22876,-10348888.859582666,-30266.476200213543,-523.3563305692426,-0.3778736677331576,-2077313503.1031487,147122731042.75998,-6559616.7471037535,-36937.555459306175,13231.488660847785,-2754.1012509273564,0.952251529468548
240932814.01752353,3,3459,-2076765934.1995342,147134259078.22876,-10348888.859582666,-30266.476200213543,-523.3563305692426,-0.3778736677331576,-2076633654.1470087,147122430778.87598,-6495495.278748666,-36985.39702830462,13156.334443603413,-2731.2703376514833,0.9752732098054971
240932881.5516451,3,135,-2078809953.948207,147134223719.8708,-10348914.382726837,-30266.4722086408,-523.7693929400419,-0.37798554738576157,-2077884042.7318487,147122781424.32684,-6568000.581684598,-37071.669990779905,13179.911282794503,-2742.3986451765304,0.9474791896512499
240932945.8334048,3,38,-2080755535.9192748,147134190038.41574,-10348938.68372523,-30266.46840407275,-524.1625629647839,-0.37809202167616474,-2092108369.7205315,147128962365.23312,-7862585.94841932,-35533.93577379721,13684.185529981176,-2923.663100260872,0.9990003325381706
240933011.56932834,3,2550,-2082745130.0435345,147134155568.89053,-10348963.541531732,-30266.464508168854,-524.564627412659,-0.37820088707153476,-2079984956.5272431,147123271840.63596,-6665465.6770801535,-37256.45067496634,13141.928246298414,-2739.209373171317,0.9263702248904916
240933011.56932834,3,1843,-2082745130.0435345,147134155568.89053,-10348963.541531732,-30266.464508168854,-524.564627412659,-0.37820088707153476,-2079735709.3086565,147123168783.45825,-6644788.229213367,-37265.067717589045,13106.444610480161,-2728.056771294214,0.9390363658846691
240933011.56932834,3,4925,-2082745130.0435345,147134155568.89053,-10348963.541531732,-30266.464508168854,-524.564627412659,-0.37820088707153476,-2079353818.9053068,147123001811.64804,-6609134.737429099,-37275.48657344462,13051.679809189525,-2711.094982816903,0.959771218840933
240933011.56932834,3,4158,-2082745130.0435345,147134155568.89053,-10348963.541531732,-30266.464508168854,-524.564627412659,-0.37820088707153476,-2094526034.9790416,147129896087.95975,-8062585.918296575,-35382.128269873065,13735.119937363364,-2950.9193611073124,0.9982713177116032
240933011.56932834,3,952,-2082745130.0435345,147134155568.89053,-10348963.541531732,-30266.464508168854,-524.564627412659,-0.37820088707153476,-2079904909.4209826,147123241173.6719,-6658663.896502685,-37259.526127478384,13130.797135801196,-2735.7859214985288,0.9302328185548038
