t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932732.39782283,3,785,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2077034917.716248,147122845414.79028,-6585263.083895683,-36732.98591594638,13284.61805338021,-2765.8657854122903,0.9694013883495218
240932732.39782283,3,563,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2079243999.8413615,147123818922.63135,-6784987.568507172,-36504.00705516488,13425.743025203867,-2810.6897936817295,0.9507145221681249
240932732.39782283,3,17,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2080725135.9233422,147124464775.6907,-6921255.3311356455,-36335.89954264355,13474.414872357225,-2826.824170476981,0.9596444441707329
240932732.39782283,3,763,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2075618312.680244,147122233987.352,-6456259.666123092,-36853.16026529515,13164.626039130384,-2729.457619703783,0.9994186510851919
240932732.39782283,3,398,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2081780281.6317554,147124924320.62082,-7016977.828271523,-36217.01872137543,13485.043889489574,-2831.1773126745597,0.9761669856776682
240932732.39782283,3,539,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2080359427.8272748,147124310903.15848,-6889016.4507332,-36377.334636403684,13467.078251977851,-2824.2590031698314,0.9554859836982341
240932732.39782283,3,966,-2074295593.269363,147134301774.04303,-10348858.023165852,-30266.48101680157,-522.857116200527,-0.37773842840599425,-2080316489.5921578,147124290968.6193,-6885228.767974347,-36382.30213232553,13465.75594832393,-2823.75878784635,0.9551838087855318
240932805.56718278,3,230,-2076510172.1558042,147134263500.54977,-10348885.666480511,-30266.47669927109,-523.3046453390823,-0.37785966725338505,-2077275224.7501352,147122746466.6741,-6563642.290144578,-36917.93238337348,13240.538282356412,-2756.351673437908,0.9522561294637165
240932805.56718278,3,737,-2076510172.1558042,147134263500.54977,-10348885.666480511,-30266.47669927109,-523.3046453390823,-0.37785966725338505,-2086244923.8454185,147126683606.7667,-7381915.251494788,-35897.80750903171,13566.186233787246,-2866.284417213805,0.9947644214674213
240932873.60063466,3,126,-2078569304.9055543,147134227884.17343,-10348911.377412109,-30266.47267887368,-523.7207617576175,-0.37797237640362813,-2089176776.9708037,147127811585.64066,-7618122.692378671,-35718.07614130825,13629.443281628244,-2895.4123648395034,0.9951395382967198
240932873.60063466,3,21,-2078569304.9055543,147134227884.17343,-10348911.377412109,-30266.47267887368,-523.7207617576175,-0.37797237640362813,-2088971822.4874117,147127736355.0647,-7604830.937325636,-35734.29518858034,13645.061509402733,-2900.0607802874524,0.9850150874827027
