date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 13:57:23.466,2463589.0815216005,-16.51373193864495,1.3985679299912546,0.012632662042779253,1510571.432207341,-5624126.709750645,2601538.8314683004,-7627.662881496646,15203.060592107791,-3369.976659920142,6113251.921768038,-1812421.5342304804,154630.89609137224,-7627.662881496646,15203.060592107791,-3369.976659920142,-7759.826759606552,14757.27517928619,-3369.976659920142,17010.25645734622,46.48316889762139
2032-12-22 13:57:25.076,2463589.0815402362,-16.19360389762937,1.4155781622093138,0.012941761663270558,1545881.2551046766,-5615386.752895789,2599675.816575497,-7638.363253715388,15197.988159189033,-3368.6448625123494,6123238.912311763,-1778224.1263279624,156511.24581069732,-7638.363253715388,15197.988159189033,-3368.6448625123494,-7768.033417220638,14751.474483446265,-3368.6448625123494,17008.706911948175,46.75515854930883
2032-12-22 13:57:28.841,2463589.081583812,-15.733186236189574,1.4555482120958558,0.013682767443391227,1597222.352522372,-5601618.189382819,2598342.934977491,-7653.97473235603,15190.460449719814,-3367.21984263392,6137224.654998677,-1728932.2708546356,160929.57354943734,-7653.97473235603,15190.460449719814,-3367.21984263392,-7780.050476651648,14742.926917416726,-3367.21984263392,17006.506077973972,47.14205968658598
2032-12-22 13:57:36.404,2463589.0816713404,-14.828871324243732,1.5235041722474847,0.0149899211272477,1697810.1754236869,-5573902.607520058,2594163.048244634,-7684.58032507584,15175.732561507959,-3363.9942094430967,6163559.761880273,-1631805.8019289607,168441.31705246493,-7684.58032507584,15175.732561507959,-3363.9942094430967,-7803.573494728695,14726.278642699759,-3363.9942094430967,17002.220413558753,47.905609951094824
2032-12-22 13:57:46.297,2463589.0817858395,-13.670940268475789,1.5966525118328285,0.016463533691939577,1826031.073877184,-5536830.356556514,2586455.4337390405,-7723.667479971695,15156.953888469712,-3359.2804225524196,6195064.644439582,-1506865.602425709,176526.76343802037,-7723.667479971695,15156.953888469712,-3359.2804225524196,-7833.5498655236615,14705.202597124386,-3359.2804225524196,16996.830642077464,48.8885641467468
2032-12-22 13:57:47.347,2463589.081798002,-13.596302203472248,1.6091254298970812,0.016721695746462047,1834448.5752025289,-5533943.562032362,2586677.1479925714,-7726.259916596773,15155.643468786951,-3359.2329403859167,6196985.104072939,-1498785.130993539,177905.4293150967,-7726.259916596773,15155.643468786951,-3359.2329403859167,-7835.55306481004,14703.752135300158,-3359.2329403859167,16996.48977393779,48.94990848612474
2032-12-22 13:58:03.315,2463589.081982813,-11.71274450113232,1.7626782391771356,0.020064315453918943,2041087.9990988579,-5466518.328994856,2575222.0738155553,-7789.684432514797,15124.66810753506,-3352.5301732209928,6242413.560960358,-1294189.8388929782,194877.3604433653,-7789.684432514797,15124.66810753506,-3352.5301732209928,-7884.058254988249,14669.464078339572,-3352.5301732209928,16987.96660804643,50.54529966435162
2032-12-22 13:58:10.125,2463589.0820616265,-10.960019149934043,1.8365392808981622,0.021780471409357856,2123183.840442713,-5437116.777114194,2571085.981151797,-7815.052988493997,15112.111013543084,-3350.196162156933,6258626.719523136,-1212022.14551699,203040.62454707501,-7815.052988493997,15112.111013543084,-3350.196162156933,-7903.435047568695,14655.72470204097,-3350.196162156933,16984.650906570972,51.18121381389251
2032-12-22 13:58:13.770,2463589.0821038224,-10.529804598450701,1.8693803205762702,0.022566122024502113,2169824.8692136994,-5420325.2503923075,2567599.230345407,-7829.4765037503075,15105.023849849358,-3348.5220813561273,6267436.195577528,-1164973.2028969622,206670.17604308482,-7829.4765037503075,15105.023849849358,-3348.5220813561273,-7914.427699419229,14647.995141146883,-3348.5220813561273,16982.771493302458,51.547353652196364
2032-12-22 13:58:16.742,2463589.0821382133,-10.254144971545346,1.8922536869530966,0.02312153273720303,2199915.6423264267,-5409211.265515522,2565431.005199023,-7838.802538909806,15100.424108062913,-3347.4884467829525,6272887.379754081,-1134791.4687305053,209198.07405286934,-7838.802538909806,15100.424108062913,-3347.4884467829525,-7921.552847555381,14642.997892694655,-3347.4884467829525,16981.580188646116,51.781344619979265
2032-12-22 13:58:22.472,2463589.0822045333,-9.60619225660509,1.9460235610663055,0.02445373576525439,2269876.0178668406,-5382728.199697968,2560181.9432333796,-7860.536539490965,15089.673478924082,-3345.069714679514,6285124.229530851,-1063747.9035153186,215140.4376215469,-7860.536539490965,15089.673478924082,-3345.069714679514,-7938.106269051455,14631.354938292743,-3345.069714679514,16978.79765663999,52.332384421165365
2032-12-22 13:58:30.288,2463589.0822950047,-8.826951338096052,2.02636952020434,0.026513837700437363,2353972.2020501527,-5348993.054217437,2554940.267144766,-7886.807785337709,15076.51990739338,-3342.6360550059326,6298707.589969529,-978125.5267395497,224019.5097970888,-7886.807785337709,15076.51990739338,-3342.6360550059326,-7958.133831983408,14617.210852381453,-3342.6360550059326,16975.510684128552,52.99175363324517
2032-12-22 13:58:30.272,2463589.082294815,-8.734045628508499,2.024335203539553,0.026460650365862006,2363569.8577485504,-5345595.899670919,2553188.9071772485,-7889.777640392786,15075.114256730662,-3341.9646705493665,6300293.154807545,-967912.0237883392,223794.7015908691,-7889.777640392786,15075.114256730662,-3341.9646705493665,-7960.358906570132,14615.689580493745,-3341.9646705493665,16975.111890469645,53.07355218277634
2032-12-22 13:58:38.693,2463589.0823922786,-7.90086101006757,2.125701778531529,0.029175764466837843,2452899.4717210634,-5307433.889261316,2548541.010758906,-7917.8747075366955,15060.867606739897,-3339.836327137303,6313302.418654933,-876139.8040709544,234996.1810270073,-7917.8747075366955,15060.867606739897,-3339.836327137303,-7981.763837126868,14600.494279910967,-3339.836327137303,16971.66738601264,53.77601961927932
2032-12-22 13:58:38.055,2463589.0823848965,-7.851034222198453,2.110439229277272,0.028758488357911376,2457759.7581998627,-5306309.6620929185,2546198.4077682747,-7919.341583314322,15060.283069533161,-3339.001163708621,6314123.33567835,-870657.626939598,233309.64245617436,-7919.341583314322,15060.283069533161,-3339.001163708621,-7982.830946196539,14599.849880483785,-3339.001163708621,16971.450592670713,53.823459157295495
2032-12-22 13:58:40.780,2463589.08241643,-7.684369661166377,2.140711342321981,0.029589051212540646,2475986.735475161,-5297866.774199783,2546120.366233702,-7925.124465107308,15057.272639204453,-3338.88510808839,6316507.011343474,-852270.6708317004,236654.7486483818,-7925.124465107308,15057.272639204453,-3338.88510808839,-7987.273029847393,14596.6656297639,-3338.88510808839,16970.77876013569,53.96131151779036
2032-12-22 13:58:45.834,2463589.0824749307,-7.176994457788779,2.1863864380924767,0.03086456577755487,2529998.0964890523,-5274592.063995304,2541342.1219836865,-7942.155894442405,15048.727240529839,-3337.000084527158,6323618.510522953,-796279.3304410917,241701.78330487944,-7942.155894442405,15048.727240529839,-3337.000084527158,-8000.221505770807,14587.601652329884,-3337.000084527158,16968.713435985344,54.39332284119208
2032-12-22 13:58:51.601,2463589.0825416804,-6.527097985037264,2.2587204698104353,0.03293953567298321,2598539.675313531,-5243574.006162496,2536366.4539035843,-7963.8937084119,15037.677214456613,-3335.052939367361,6331937.468634918,-724466.8697465665,249694.29049505107,-7963.8937084119,15037.677214456613,-3335.052939367361,-8016.722671906036,14575.944998192961,-3335.052939367361,16966.101293372663,54.944394219105725
2032-12-22 13:58:57.705,2463589.0826123273,-5.860204291694542,2.326359366725531,0.03494079407945798,2668577.2809153106,-5211251.368096133,2530254.150291593,-7986.1872711920805,15026.369317657967,-3332.791080049608,6339645.158979345,-650688.5895120101,257167.66608114983,-7986.1872711920805,15026.369317657967,-3332.791080049608,-8033.636237013536,14564.075047684431,-3332.791080049608,16963.463371802925,55.51177255980503
2032-12-22 13:58:59.397,2463589.082631913,-5.736066400477451,2.341211182509967,0.03538810950654128,2681801.435802049,-5204941.186367086,2529260.741038509,-7990.415761201205,15024.205205054075,-3332.4287950735484,6340973.974565119,-636944.8639911797,258808.5873616275,-7990.415761201205,15024.205205054075,-3332.4287950735484,-8036.862518634487,14561.814036308486,-3332.4287950735484,16962.979362296534,55.616657841397526
2032-12-22 13:59:07.119,2463589.0827212837,-4.925540114562774,2.417698221427643,0.03773676911161324,2766426.427026602,-5164645.12473139,2520705.684963264,-8017.497311337756,15010.455768793745,-3329.4165410914775,6349002.148906267,-547152.5243429577,267259.08601529803,-8017.497311337756,15010.455768793745,-3329.4165410914775,-8057.396307332357,14547.479176273924,-3329.4165410914775,16959.829012747447,56.30812392934244
2032-12-22 13:59:14.174,2463589.0828029364,-4.250435370906935,2.5073890229814952,0.040586815775076536,2836658.840328254,-5128845.183110519,2515739.513948253,-8040.193595738032,14998.695621101855,-3327.75188673013,6354586.147372849,-472275.8759239008,277167.78926563426,-8040.193595738032,14998.695621101855,-3327.75188673013,-8074.63249977939,14535.311836944347,-3327.75188673013,16957.267256941606,56.87856589728726
2032-12-22 13:59:18.715,2463589.082855494,-3.8518725546541877,2.5589393648752328,0.042271757129892104,2878072.297320681,-5107328.827123185,2512473.620518386,-8053.628403860463,14991.730642313312,-3326.692586339425,6357467.945250506,-428044.0099034227,282862.58407060173,-8053.628403860463,14991.730642313312,-3326.692586339425,-8084.84186898549,14528.136714115773,-3326.692586339425,16955.775063220943,57.2157010814659
2032-12-22 13:59:39.510,2463589.083096182,-1.8173282788229497,2.8027142396629183,0.0507027775577586,3086033.8933734884,-4994585.182915964,2492216.934842423,-8121.747809554,14956.361168161735,-3320.502908895501,6367404.917194171,-202031.41059531295,309789.47753815586,-8121.747809554,14956.361168161735,-3320.502908895501,-8136.480174083992,14492.042624457295,-3320.502908895501,16948.37303756123,58.944552136211584
2032-12-22 13:59:41.911,2463589.0831239754,-1.556463312564614,2.8330085081415026,0.05180390849482435,3112283.2151305466,-4979716.917316168,2489326.0539714033,-8130.43181484864,14951.836306778709,-3319.6637992568967,6368095.2338804575,-173034.48094342276,313135.35635993676,-8130.43181484864,14951.836306778709,-3319.6637992568967,-8143.049689673178,14487.467424381719,-3319.6637992568967,16947.452267556462,59.16684781672994
