t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932737.02125624,3,527,-2074435528.3317027,147134299356.58252,-10348859.769632071,-30266.480744180386,-522.8853947117295,-0.3777460899091462,-2081802244.967795,147124914420.2504,-7013848.92555739,-36226.78528768012,13492.176552927602,-2833.745263412503,0.9711467318159986
240932737.02125624,3,297,-2074435528.3317027,147134299356.58252,-10348859.769632071,-30266.480744180386,-522.8853947117295,-0.3777460899091462,-2079346368.3316407,147123848164.71014,-6792742.758103751,-36506.437249211835,13432.937362130424,-2813.003969447136,0.94719045387288
240932737.02125624,3,2924,-2074435528.3317027,147134299356.58252,-10348859.769632071,-30266.480744180386,-522.8853947117295,-0.3777460899091462,-2079632680.9875588,147123972737.64362,-6819291.393635601,-36474.13340250797,13445.529671142453,-2817.0467595824375,0.947571804123642
240932809.87013745,3,438,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2086006778.8014278,147126581024.45306,-7362548.233423547,-35927.71049693766,13590.912903668253,-2874.027505906655,0.9779732490417563
240932809.87013745,3,2774,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2077053360.7975018,147122635111.655,-6540215.238935531,-36946.186450032495,13210.376460830617,-2747.3566625375465,0.9596110192706632
240932809.87013745,3,365,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2085762036.682708,147126481832.69003,-7340942.597748874,-35952.411270124874,13601.454226212687,-2877.2976493673473,0.9689399370514283
240932809.87013745,3,2789,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2076743618.5910652,147122492006.64075,-6509461.650166036,-36967.83271593864,13175.327139595041,-2736.715249198899,0.9705107480698736
240932809.87013745,3,807,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2085826398.7781425,147126507349.39542,-7348115.3055821955,-35945.8472432498,13598.800692310086,-2876.242976886578,0.9712801905158223
240932809.87013745,3,1372,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2077405837.4865432,147122792210.6835,-6571624.763368308,-36919.44150041395,13248.651293567384,-2759.2557840709537,0.9484959255361014
240932809.87013745,3,769,-2076640407.435675,147134261248.7369,-10348887.29240891,-30266.476445159555,-523.3309637097072,-0.37786679640251175,-2086414856.6516316,147126761723.33374,-7399298.0956221735,-35886.53298622947,13573.814581979506,-2869.181927307365,0.993094159809881
240932947.6443507,3,2595,-2080810346.8549292,147134189089.17563,-10348939.368432129,-30266.46829681665,-524.173639354897,-0.37809502102465253,-2078047224.2990167,147122634246.56747,-6533386.843715291,-37202.69743465094,13045.270452344568,-2705.236473777321,0.9782079112519265
240932947.6443507,3,1163,-2080810346.8549292,147134189089.17563,-10348939.368432129,-30266.46829681665,-524.173639354897,-0.37809502102465253,-2092156974.712462,147128983292.98856,-7866866.141974196,-35530.67388724774,13687.724832772908,-2925.1656168272348,0.9977988616844982
240933080.8544889,3,2734,-2084842146.754205,147134119209.66544,-10348989.74921537,-30266.460396147624,-524.9884005298132,-0.37831561117894524,-2080165805.8276565,147123121427.07742,-6629079.886351037,-37360.02407310264,12959.707075559187,-2687.1836186496193,0.9811857313762612
240933143.9024977,3,513,-2086750386.6974878,147134086098.0357,-10349013.604551893,-30266.456649151984,-525.3740252053948,-0.3784199905395012,-2081108954.3609717,147123325800.42047,-6668590.248463272,-37423.52543194955,12895.77093199601,-2671.350905067598,0.9951726453531274
240933143.9024977,3,2488,-2086750386.6974878,147134086098.0357,-10349013.604551893,-30266.456649151984,-525.3740252053948,-0.3784199905395012,-2081979558.534387,147123708379.4768,-6749512.373337249,-37427.12830482067,13025.393291062157,-2712.1916819311728,0.9387983515977024
240933896.36116266,3,2781,-2109524627.335655,147133689044.26874,-10349298.818306953,-30266.41155152045,-529.9763548700894,-0.3796644666117385,-2098435428.624872,147128191131.51093,-7646394.395908587,-38028.293173607606,12566.680137251,-2624.256561303464,0.9931568126294716
240934175.99998713,3,1914,-2117988288.7169118,147133540603.15854,-10349405.05182161,-30266.394613754703,-531.6867427517207,-0.3801263626216761,-2105873314.7407794,147130346201.99142,-8080910.301811711,-38230.51335636286,12434.364706142773,-2608.982965200201,0.9981557004494457
