t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932733.5529871,3,817,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2082616075.9055533,147125271858.95645,-7088377.526058748,-36130.30026567234,13480.357327221098,-2830.6809521177647,0.9941029965177884
240932733.5529871,3,585,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2080701992.9933133,147124453050.28372,-6919589.187017463,-36341.64054434885,13475.842786728697,-2827.2147370726516,0.9579989832499369
240932733.5529871,3,242,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2076144682.7339196,147122464029.40976,-6505797.052329659,-36814.55866285146,13211.407351118285,-2743.5467195354254,0.9859373159774548
240932733.5529871,3,635,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2078578555.6127963,147123526565.5375,-6726210.568363108,-36580.43635784831,13392.158104624286,-2799.7000103805503,0.9513061401251519
240932733.5529871,3,393,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2076172995.3147988,147122468394.77335,-6504503.604135938,-36812.08731455326,13212.40823721684,-2744.0409448610076,0.9859689243955647
240932733.5529871,3,487,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2077368983.9274096,147122991858.38147,-6613671.781263731,-36704.57981373582,13310.281515779265,-2774.098725872693,0.9635753401502454
240932733.5529871,3,940,-2074330556.0318198,147134301170.05295,-10348858.459516965,-30266.480948689663,-522.864181583813,-0.3777403426400672,-2078040734.6710515,147123286892.25732,-6675075.646784253,-36637.31705297534,13357.947790808119,-2788.9983601434938,0.9555449183109457
240932806.5298805,3,252,-2076539309.6282167,147134262996.76263,-10348886.030245977,-30266.476642420832,-523.3105335345424,-0.37786126226086186,-2077908611.6115227,147123023716.33923,-6620713.593663368,-36868.08636257191,13305.591317659606,-2776.5846164190384,0.9344726636000756
240932806.5298805,3,822,-2076539309.6282167,147134262996.76263,-10348886.030245977,-30266.476642420832,-523.3105335345424,-0.37786126226086186,-2077347808.820972,147122768110.57654,-6567220.051135642,-36914.60902587878,13245.589752714559,-2758.026047063006,0.950743619523237
240932806.5298805,3,644,-2076539309.6282167,147134262996.76263,-10348886.030245977,-30266.476642420832,-523.3105335345424,-0.37786126226086186,-2077134790.2953084,147122678294.84665,-6547265.6740886485,-36931.19173130979,13223.447424255051,-2751.365865962547,0.9569453188501372
240932806.5298805,3,767,-2076539309.6282167,147134262996.76263,-10348886.030245977,-30266.476642420832,-523.3105335345424,-0.37786126226086186,-2086031337.4343786,147126595531.94693,-7363876.5678384965,-35919.80666809071,13579.244916889997,-2870.294175579631,0.9847548601581906
240932874.544908,3,154,-2078597884.7327757,147134227389.63507,-10348911.73432214,-30266.47262303223,-523.7265372667215,-0.37797394062201783,-2078327910.5406873,147122999927.94955,-6612969.11049913,-37025.412975151965,13249.269972901431,-2763.487593091929,0.9278410962500943
240932874.544908,3,653,-2078597884.7327757,147134227389.63507,-10348911.73432214,-30266.47262303223,-523.7265372667215,-0.37797394062201783,-2089286236.665151,147127861500.35532,-7628997.78519921,-35708.98979093366,13626.127997052248,-2894.5006944173574,0.9982803169497536
240932938.43803605,3,343,-2080531704.2237105,147134193914.62387,-10348935.887640608,-30266.46884203305,-524.1173302567075,-0.3780797730820166,-2078058841.528504,147122665972.27856,-6538886.842327531,-37185.04694885778,13069.540731715422,-2712.244136765859,0.9713274970949305
240932938.43803605,3,221,-2080531704.2237105,147134193914.62387,-10348935.887640608,-30266.46884203305,-524.1173302567075,-0.3780797730820166,-2077958660.4939525,147122625634.98758,-6533940.14548451,-37189.01355119225,13057.069644921261,-2708.1103529162515,0.9759819508371697
240932938.43803605,3,909,-2080531704.2237105,147134193914.62387,-10348935.887640608,-30266.46884203305,-524.1173302567075,-0.3780797730820166,-2091806642.7738779,147128829932.14868,-7832687.783618786,-35555.18475992949,13678.105385646568,-2920.6772920300627,0.9984794644969294
240933002.43373874,3,214,-2082468628.0439813,147134160360.8424,-10348960.086512761,-30266.46504991735,-524.5087508609082,-0.3781857586636992,-2078751623.095655,147122762659.68292,-6559388.089444196,-37273.98966792541,12993.179286154596,-2692.4433108783414,0.9856458704349146
240933002.43373874,3,860,-2082468628.0439813,147134160360.8424,-10348960.086512761,-30266.46504991735,-524.5087508609082,-0.3781857586636992,-2079624918.5164268,147123148484.66852,-6639255.411426302,-37251.47752043702,13116.136999609256,-2730.6129278766375,0.9378020249497355
240933063.4486598,3,513,-2084315333.9094656,147134128346.59732,-10348983.164569324,-30266.461429727056,-524.881940154395,-0.3782867920226273,-2079999902.167308,147123106528.76166,-6627236.115251804,-37339.931181459244,12989.30156648071,-2695.217500977995,0.9726863176098759
240933193.49487862,3,452,-2088251372.272639,147134060035.96567,-10349032.373335823,-30266.45369839104,-525.6773504988869,-0.3785020819261214,-2082532596.555456,147123777503.69522,-6760942.369112514,-37476.53581006566,12938.63256330973,-2688.2405016889647,0.9642927643265395
240933255.1039596,3,75,-2090116060.5559247,147134027637.8593,-10349055.695642415,-30266.450028408508,-526.0541745554591,-0.3786040507700076,-2083396303.4726179,147123945849.84344,-6792598.785224014,-37527.07981994705,12853.34575413853,-2665.464237680942,0.9898808786290841
240933255.1039596,3,297,-2090116060.5559247,147134027637.8593,-10349055.695642415,-30266.450028408508,-526.0541745554591,-0.3786040507700076,-2083275274.385244,147123894462.62323,-6781660.803671462,-37523.965885195255,12835.99575065216,-2659.9456597987646,0.9984051435381338
240933318.73399454,3,621,-2092041915.708633,147133994152.6319,-10349079.789581528,-30266.446233126204,-526.4433597436133,-0.37870934813013846,-2085270755.9822114,147124540421.634,-6915581.982404662,-37601.62801465026,12905.710899818494,-2687.0324840204275,0.9504962302663925
240933451.1801679,3,101,-2096050590.16978,147133924373.57666,-10349129.962697342,-30266.438317217264,-527.2534510096472,-0.3789284717045032,-2087557276.4411757,147125075466.04092,-7017203.183817122,-37686.939053005124,12752.746645053447,-2647.45091345286,0.9963637511406697
240933451.1801679,3,170,-2096050590.16978,147133924373.57666,-10349129.962697342,-30266.438317217264,-527.2534510096472,-0.3789284717045032,-2087510814.9275575,147125059479.41547,-7014493.624710175,-37684.788798226364,12746.432792034206,-2645.3168898090303,0.9997276675519471
240933589.91816527,3,45,-2100249694.6325998,147133851164.62396,-10349182.550392678,-30266.430002064866,-528.1020265309966,-0.3791579274476952,-2090773871.5600753,147125983520.99976,-7200585.9987905845,-37794.53838524009,12692.766549684546,-2638.6960840905585,0.9965593166402885
240933814.04440483,3,473,-2107033194.26353,147133732649.48148,-10349267.571157562,-30266.41651908506,-529.4728720278604,-0.3795284379018755,-2096474941.072345,147127641601.37152,-7536150.302876319,-37982.86661900863,12622.058633857076,-2635.6793969544374,0.980666026067099
240933962.6107172,3,811,-2111529763.488863,147133653920.14886,-10349323.97453463,-30266.40754749288,-530.3815644266085,-0.3797739239879048,-2100333916.4430985,147128754379.41522,-7759605.970279941,-38097.98061687424,12557.842008426318,-2629.209022458417,0.9793112675015346
240934175.99998713,3,850,-2117988288.7201383,147133540603.15854,-10349405.051821653,-30266.394613754695,-531.6867427523729,-0.3801263626218572,-2105895798.3627248,147130353460.69177,-8082618.426751925,-38233.637976133396,12436.707850119894,-2609.9888639586343,0.9963120724684513
240934175.99998713,3,596,-2117988288.7201383,147133540603.15854,-10349405.051821653,-30266.394613754695,-531.6867427523729,-0.3801263626218572,-2106229898.066875,147130488113.65604,-8112085.891918177,-38284.68321869608,12471.811162452585,-2625.821590876014,0.9683431671807236
240934175.99998713,3,14,-2117988288.7201383,147133540603.15854,-10349405.051821653,-30266.394613754695,-531.6867427523729,-0.3801263626218572,-2106410661.5730262,147130568815.91544,-8130530.591154708,-38314.569135057485,12491.352293386813,-2634.819760136907,0.9530332437570532
