m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.47859,-53933852872.705925,-589120540.5487912,28689.870123807217,-27502.681579503973,-4878.693714559055
4.867466257521635e+24,85867685278.11856,65805003527.71995,-4048904997.6759615,-21408.577743823287,27647.20658416942,1615.4095554863168
5.972365262433514e+24,-2117988288.7183313,147133540603.1585,-10349405.05182163,-30266.394613754703,-531.6867427520076,-0.38012636262176175
7.346031390779777e+22,-2486870167.9737835,147295919070.92966,-38371067.86545285,-30671.10259106519,-1410.159731610101,52.05354172511543
6.417120205436417e+23,-246481683319.85452,-8600683429.074,5860214478.739874,1745.1037399396162,-22144.03175804872,-506.87657196307964
1.8981871943454438e+27,490753637407.8145,-581147155569.165,-8562708687.532344,9832.079964872391,9048.202999445537,-257.5581010964588
5.683361026390224e+26,-74249896608.97568,1346078553895.0266,-20401998201.443398,-10161.811912899286,-546.7861262871309,414.34097669858346
8.681273407389496e+25,40663727514.43886,2844899353345.192,9998455885.888315,-6853.394991055363,-214.48366682816578,87.77182051838525
1.0241261669693524e+26,4280568711705.964,1262752179710.3413,-124779536614.58627,-1567.4746291429249,5253.583105065037,-72.35860962752768
0.0,-2298138136.1850247,147192008123.52264,-20133437.840128466,-36162.09782275547,11276.595817489546,-2234.1041653397847
0.0,-2214412583.976821,147167563740.6251,-15352667.10097223,-35933.618975801124,11539.74717476898,-2291.629130088077
0.0,-2261107015.523634,147181126489.85086,-17996404.685485836,-36094.23846222569,11358.289341687621,-2250.7714050768263
0.0,-2206828391.1041594,147165380378.05762,-14930392.13436644,-35891.40932517897,11585.446308318551,-2302.6792613528255
0.0,-2167388972.6624837,147154270161.8731,-12833611.859697586,-35456.821282209086,12019.770986571462,-2422.605099679915
0.0,-1871650291.2927473,147054465017.22064,6949327.374380108,-36520.067564506586,11122.66647211664,-2188.2713690056567
0.0,-1946324088.9013946,147077809201.68912,2364144.9214614565,-36560.48688020524,11144.192242253954,-2195.2432091996707
0.0,-2322884414.0325565,147199316962.95322,-21574000.316765014,-36193.760297800094,11236.886962190812,-2226.4723382186653
0.0,-2294971033.183063,147191076522.05807,-19950206.995853357,-36157.40346891349,11282.379046634946,-2235.2437743281475
0.0,-2395750155.7216516,147220908258.90097,-25836395.07793182,-36254.462736060326,11156.628800137,-2212.2506782088763
0.0,-2295014762.0053654,147191084159.59058,-19950718.872202996,-36157.481176686364,11282.292954863027,-2235.2301478366926
0.0,-1958442272.7218657,147081619012.00443,1615055.3022605705,-36570.567203578015,11150.671738224728,-2197.0112727842015
0.0,-2221674627.2078047,147169653693.15106,-15757313.738512145,-35968.228330720325,11501.758470721166,-2282.677136638731
0.0,-2480903023.7856765,147246257675.84982,-30854866.73417452,-36294.07099933128,11100.542503803514,-2203.6197665845907
0.0,-2164536729.911163,147153498799.7379,-12695737.255367694,-35395.815794158865,12075.984641431965,-2440.1833864777623
