t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932731.9903921,3,67,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2081533186.518352,147124812713.2866,-6992825.179622576,-36243.86942142693,13482.641629798858,-2830.239305536655,0.9724204845327973
240932731.9903921,3,3713,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2081664179.9319758,147124875328.55676,-7006402.606156714,-36228.84661593282,13484.144103167286,-2830.8070682113507,0.9744443863760608
240932731.9903921,3,1009,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2076571202.4191384,147122651989.02234,-6545354.659348011,-36773.91314720908,13248.717614067067,-2754.8032157459256,0.9773156907605779
240932731.9903921,3,1838,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2081469530.1954017,147124792345.0952,-6989040.217072763,-36250.42967004988,13483.591835618034,-2830.457063995856,0.9708184979685739
240932731.9903921,3,1155,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2081926062.3721929,147124994359.32703,-7030381.495426916,-36199.53193775654,13485.05570758545,-2831.4914248719856,0.979303394346492
240932731.9903921,3,904,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2080175267.787148,147124232476.13913,-6873094.022546552,-36397.156367052965,13461.70500080379,-2822.360848559251,0.9543070440272913
240932731.9903921,3,2291,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2078345030.0273852,147123417938.97598,-6703399.611315273,-36600.94395672116,13376.028375292326,-2794.4941686123875,0.9544941325590596
240932731.9903921,3,1397,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2076867411.1639962,147122781539.0585,-6571491.990059331,-36747.32788275309,13272.916120490485,-2762.3167598794444,0.9717768044395271
240932731.9903921,3,878,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2076782565.151938,147122744875.12967,-6562233.449696541,-36755.05045873014,13266.018935306993,-2760.3652305095584,0.9733086234470139
240932731.9903921,3,3748,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2077816630.8089232,147123198370.2567,-6658334.1164351925,-36655.567443039625,13344.047850832962,-2784.38953396022,0.958173480225551
240932731.9903921,3,2545,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2080572139.54456,147124402255.2605,-6907335.073325753,-36352.0484133102,13471.17608586704,-2825.7817170018293,0.9581856148360793
240932731.9903921,3,1212,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2081305505.2754703,147124714418.67065,-6972478.904980481,-36269.3196669531,13481.209923061753,-2829.5540282866837,0.9685026581113403
240932731.9903921,3,2529,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2078305387.4890447,147123408474.95425,-6702073.343184695,-36604.97164199751,13375.097956592086,-2794.1513140439124,0.954157049935893
240932731.9903921,3,2416,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2082524524.8037648,147125242478.24695,-7080724.369254164,-36135.97483549259,13479.010320566105,-2830.3171211299723,0.9936849469084069
240932731.9903921,3,2246,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2078542437.3303857,147123511412.41806,-6722743.4857812375,-36579.73764721227,13388.979790455825,-2798.6415606048536,0.9528056229680222
240932731.9903921,3,3818,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2082204504.4550328,147125093093.96497,-7049041.487404302,-36171.08327360237,13480.082597226,-2830.3292535941723,0.9867488743620414
240932731.9903921,3,3197,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2079101870.2869391,147123766815.9653,-6776740.460081235,-36518.26333452741,13420.649429570212,-2808.734726145622,0.9503614148831001
240932731.9903921,3,1906,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2081551665.181435,147124830247.48425,-6997572.143344201,-36241.071019684685,13484.447110085655,-2830.7402792709686,0.9721170073724462
240932731.9903921,3,3753,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2080345560.3702493,147124297074.45642,-6885641.88998802,-36378.27052501789,13464.590206682826,-2823.4658460703195,0.9564037090354874
240932731.9903921,3,592,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2077989406.044495,147123265482.2852,-6671529.93339882,-36638.01861163263,13354.070896358202,-2787.5925537367802,0.9571073010699782
240932731.9903921,3,876,-2074283261.7793975,147134301987.07047,-10348857.869263805,-30266.48104082449,-522.8546242148768,-0.3777377532475715,-2075972178.3941817,147122381407.66742,-6486523.542412654,-36824.260216948,13195.499153544042,-2738.7984283701267,0.9911971106664407
