m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.481636,-53933852872.70301,-589120540.5482736,28689.870123805365,-27502.681579506367,-4878.693714559081
4.867466257521635e+24,85867685278.12082,65805003527.71702,-4048904997.676133,-21408.577743822334,27647.206584170155,1615.4095554862715
5.972365262433514e+24,-2117988288.7151208,147133540603.15857,-10349405.05182159,-30266.39461375471,-531.6867427513589,-0.38012636262157296
7.346031390779777e+22,-2486870167.970531,147295919070.9298,-38371067.86545849,-30671.10259106545,-1410.1597316093469,52.053541725096196
6.417120205436417e+23,-246481683319.85468,-8600683429.071651,5860214478.739927,1745.1037399393847,-22144.031758048724,-506.8765719630741
1.8981871943454438e+27,490753637407.81354,-581147155569.166,-8562708687.532317,9832.079964872408,9048.202999445519,-257.5581010964591
5.683361026390224e+26,-74249896608.97461,1346078553895.0269,-20401998201.443447,-10161.811912899286,-546.786126287123,414.34097669858335
8.681273407389496e+25,40663727514.43958,2844899353345.1924,9998455885.888306,-6853.394991055363,-214.48366682816405,87.77182051838524
1.0241261669693524e+26,4280568711705.9644,1262752179710.3408,-124779536614.58627,-1567.4746291429244,5253.583105065036,-72.35860962752771
0.0,-2426320593.355616,147229994693.45627,-27634310.11040745,-36271.52533549061,11132.950300522507,-2208.4404534836967
0.0,-2273594129.596336,147184795584.29675,-18715497.230669264,-36120.72100748535,11326.852164178248,-2244.216709142708
0.0,-2398879595.0619845,147221831411.73956,-26018364.60192114,-36256.38206714102,11153.992772173808,-2211.817693034242
0.0,-2463463371.6926866,147241060339.95636,-29824875.080239877,-36288.01762548025,11109.683651731244,-2204.927067082688
0.0,-2311614986.497727,147195984062.36545,-20917772.798267584,-36180.3450008947,11253.864964428589,-2229.6905515906165
0.0,-2532770856.6275,147261724421.87308,-33920820.43280743,-36306.33151790645,11073.684562032508,-2199.9544055376773
0.0,-2537047005.0135045,147263000698.13623,-34173388.87067674,-36307.3006380707,11071.38355672403,-2199.6505788131326
0.0,-2469332797.5347886,147242804453.13153,-30169223.8660199,-36290.19870235735,11106.503411447775,-2204.469391917787
0.0,-2515301293.8857684,147256513280.18192,-32887088.66894626,-36302.51879223808,11083.110780916311,-2201.2187288951536
0.0,-2462545192.247236,147240780829.82693,-29769052.910849936,-36287.66839298406,11110.1921840076,-2205.002029643892
0.0,-2540258539.3756747,147263960401.00598,-34363992.918405406,-36308.034278200204,11069.670872000606,-2199.4254548583262
0.0,-2434994680.2464385,147232574744.82712,-28143870.762088686,-36275.773099431804,11127.002121700969,-2207.5207018119195
0.0,-2412836736.233318,147225988153.63715,-26840565.32783843,-36264.42460191492,11142.847820597979,-2210.0091678308963
0.0,-2479893812.9562182,147245951849.90656,-30792595.689487543,-36293.76003233842,11101.046991725281,-2203.6940243544
0.0,-2603175526.7822366,147282711191.57083,-38084621.27049477,-36322.06952035312,11039.391573032402,-2195.666238593475
0.0,-2625092686.665358,147289258261.7928,-39385360.233006455,-36326.3642189479,11030.196757293112,-2194.6128787675
0.0,-2539105063.705539,147263612785.70468,-34294657.91303641,-36307.77139536387,11070.285603459786,-2199.507248235064
0.0,-2462259840.6481004,147240693077.10217,-29750127.98039964,-36287.56081107254,11110.347595209192,-2205.0257311325076
