t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932745.15245745,3,1404,-2074681631.1746588,147134295104.69394,-10348862.841216318,-30266.480264659418,-522.9351279407182,-0.3777595639302479,-2083433239.226511,147125596333.10135,-7154465.96601025,-36069.98827203431,13492.767406679124,-2836.219223304442,0.9992035907108467
240932745.15245745,3,154,-2074681631.1746588,147134295104.69394,-10348862.841216318,-30266.480264659418,-522.9351279407182,-0.3777595639302479,-2082888277.869752,147125369428.0782,-7108404.640381828,-36126.57053141206,13503.514738496375,-2838.914946756421,0.983875896606855
240932817.42150193,3,656,-2076868960.6294403,147134257296.69968,-10348890.145866055,-30266.475999157592,-523.3771504884859,-0.3778793073436435,-2077861317.8523507,147122962103.43094,-6605350.46885818,-36903.306366638535,13285.669150607444,-2771.2758821547823,0.9360646649404449
240932817.42150193,3,2820,-2076868960.6294403,147134257296.69968,-10348890.145866055,-30266.475999157592,-523.3771504884859,-0.3778793073436435,-2077737582.1963465,147122904248.11258,-6595491.688414058,-36913.426004676505,13271.991148340683,-2766.79143668299,0.9398450155892333
240932817.42150193,3,1481,-2076868960.6294403,147134257296.69968,-10348890.145866055,-30266.475999157592,-523.3771504884859,-0.3778793073436435,-2076369017.864429,147122305560.98874,-6470364.85360904,-37010.10589603672,13121.23835537411,-2720.710365607791,0.9858089448415698
240932817.42150193,3,1194,-2076868960.6294403,147134257296.69968,-10348890.145866055,-30266.475999157592,-523.3771504884859,-0.3778793073436435,-2076923510.7312033,147122544474.21985,-6520160.6291908715,-36974.3517022887,13182.505001845902,-2739.32442914957,0.9660218015870642
240932817.42150193,3,2905,-2076868960.6294403,147134257296.69968,-10348890.145866055,-30266.475999157592,-523.3771504884859,-0.3778793073436435,-2076014968.6188586,147122157505.76346,-6438743.063356782,-37030.712779184585,13082.483711439785,-2709.0964755699097,0.9990807338809111
240932884.70339075,3,1898,-2078905346.1688728,147134222069.0525,-10348915.574049354,-30266.472022220983,-523.7886701277779,-0.37799076823336686,-2077899520.7960105,147122768279.58554,-6564665.329351095,-37077.69495841875,13173.622752105695,-2740.6638491277813,0.9489140565130335
240933085.14540866,3,117,-2084972017.7056956,147134116956.92606,-10348991.37255253,-30266.46014129016,-525.0146453567396,-0.37832271554392494,-2080875085.5320168,147123418343.27673,-6692505.847244192,-37359.22701324203,13050.365535465382,-2715.71120614374,0.9427204809539481
240933085.14540866,3,438,-2084972017.7056956,147134116956.92606,-10348991.37255253,-30266.46014129016,-525.0146453567396,-0.37832271554392494,-2080993047.3427353,147123475123.2319,-6704829.463903116,-37358.13430958727,13068.990032721867,-2721.5644505422274,0.9353438341912895
240933085.14540866,3,113,-2084972017.7056956,147134116956.92606,-10348991.37255253,-30266.46014129016,-525.0146453567396,-0.37832271554392494,-2081125572.2681642,147123531423.35736,-6717973.2697422495,-37355.945430167216,13089.191041966262,-2727.796685821491,0.9276652512514014
240933085.14540866,3,2577,-2084972017.7056956,147134116956.92606,-10348991.37255253,-30266.46014129016,-525.0146453567396,-0.37832271554392494,-2080838564.3862207,147123398860.00156,-6687679.968890623,-37359.32228083167,13044.353632545317,-2713.873664099729,0.9451721705569583
240933144.60057533,3,2094,-2086771515.0326319,147134085731.2824,-10349013.868718812,-30266.45660763722,-525.378294904457,-0.3784211461531056,-2081682118.1021013,147123575362.30002,-6722614.997724503,-37427.565914612474,12977.483583055326,-2696.947995623589,0.958576231366199
240933274.34314275,3,2544,-2090698362.3185513,147134017515.87473,-10349062.97998135,-30266.448881393237,-526.1718485998184,-0.3786358902419984,-2084000158.2943776,147124146459.80957,-6834213.794807349,-37550.485612970864,12875.085169848824,-2673.7977651520537,0.9749046565817114
240933336.92068443,3,1945,-2092592362.168372,147133984577.35822,-10349086.677324617,-30266.44514744389,-526.554596410053,-0.3787394410903371,-2085797231.1966622,147124716364.20813,-6952493.260993096,-37625.22021310074,12920.261977460481,-2693.2788955375163,0.9394402149092683
240933336.92068443,3,864,-2092592362.168372,147133984577.35822,-10349086.677324617,-30266.44514744389,-526.554596410053,-0.3787394410903371,-2085279525.696766,147124484002.71484,-6902367.658479896,-37604.28817934347,12839.447281183358,-2666.8582094536127,0.9779273420478358
240933620.30753985,3,780,-2101169472.4819314,147133835113.1093,-10349194.073528478,-30266.428177532336,-528.2878999034781,-0.37920817721567085,-2092243993.273497,147126501322.82706,-7308474.353843881,-37879.486910647785,12788.48630154172,-2675.109441325883,0.9364400596135748
240934131.07530275,3,1994,-2116628580.4302995,147133564482.84546,-10349387.97643104,-30266.39734135219,-531.4119643158456,-0.3800521795396293,-2105372942.0131738,147130289153.02588,-8077043.716635415,-38309.49032881083,12537.719435793288,-2647.181591813358,0.9360662303722147
