t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932733.73614863,3,45,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2081837598.027997,147124941990.41858,-7019443.432963513,-36214.32952118437,13486.813628137692,-2831.984503496156,0.9758248136281696,0.6615618954517407,0.8514979128997457,2460636.917711745,271.3656118495947,134.36130452096265,3.4082262789594204
240932733.73614863,3,60,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2080758383.8902817,147124479794.2109,-6924303.086328149,-36335.55483374498,13477.62083208282,-2827.950935571219,0.9582885607428654,0.6615619304871101,0.8514979342939678,2460636.917711108,271.36560530343013,134.36131228223488,3.4082250148339295
240932733.73614863,3,34,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2079316990.2652922,147123846220.81473,-6793951.823338367,-36499.82640403057,13430.018061230843,-2811.739596904825,0.9496555141957271,0.6615620132351461,0.8514978720361986,2460636.9177095867,271.3656018476237,134.36130875050475,3.4082237901912675
240932733.73614863,3,131,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2076612536.0598278,147122654231.9823,-6543961.703335635,-36775.001446991184,13248.994526487224,-2755.126876071149,0.9769527213539899,0.661562129530609,0.851497847293002,2460636.917718119,271.36561961348684,134.3612960302538,3.4082263787160763
240932733.73614863,3,62,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2081963124.5748196,147124994472.96704,-7029717.152992293,-36200.65963790504,13486.330189345399,-2832.0319460375536,0.9785011304227941,0.661561887508572,0.8514979195888522,2460636.9177144766,271.3656173651737,134.3613019729558,3.4082257442053954
240932733.73614863,3,166,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2081015720.9637146,147124584711.2943,-6946850.672834411,-36306.65502114828,13480.808754576186,-2829.0639883171466,0.9620259418152929,0.6615619415136845,0.8514978806934504,2460636.917711282,271.3656064494133,134.3613067558004,3.4082245681769843
240932733.73614863,3,88,-2074336099.6864042,147134301074.28427,-10348858.52870448,-30266.480937889766,-522.8653018627042,-0.3777406461582506,-2075897794.9275541,147122353564.96313,-6482313.839217015,-36834.961627537894,13188.913781507801,-2736.7644751562107,0.992008235145577,0.6615621445884032,0.8514978811443106,2460636.917708969,271.3655983005987,134.36131219519157,3.40822440637266
240932806.78143242,3,30,-2076546923.21838,147134262865.12268,-10348886.12529775,-30266.476627565735,-523.3120721136859,-0.3778616790339483,-2077885756.3386562,147122999817.52103,-6615380.673518969,-36870.50547213008,13300.576842344326,-2775.0269438615246,0.9360893667847328,0.6615621855360192,0.8514978453570136,2460636.917720485,271.3656196658785,134.3612982500326,3.408225821881689
240932806.78143242,3,107,-2076546923.21838,147134262865.12268,-10348886.12529775,-30266.476627565735,-523.3120721136859,-0.3778616790339483,-2077292004.0639255,147122744266.04236,-6562460.814615891,-36919.72173803498,13239.584731686422,-2756.1776031767504,0.9523040287169298,0.6615622006160589,0.8514978664696338,2460636.917715169,271.3656059681773,134.3613090848702,3.408225744507434
240932806.78143242,3,140,-2076546923.21838,147134262865.12268,-10348886.12529775,-30266.476627565735,-523.3120721136859,-0.3778616790339483,-2077016284.0114894,147122623099.1927,-6536468.7867120365,-36940.62695241439,13210.000753958147,-2747.1763564549237,0.9608762717690981,0.6615622071172212,0.8514978766712877,2460636.9177172254,271.365609779423,134.36130758472282,3.4082249417997303
