t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932734.74267763,3,306,-2074366563.771647,147134300548.00217,-10348858.908912167,-30266.480878540286,-522.8714581394569,-0.3777423140816055,-2076819510.5769181,147122752150.9758,-6565773.629814759,-36759.42944020351,13267.34985828395,-2760.699610213132,0.9718625298602419
240932734.74267763,3,1201,-2074366563.771647,147134300548.00217,-10348858.908912167,-30266.480878540286,-522.8714581394569,-0.3777423140816055,-2078399239.2273555,147123446015.94617,-6709379.661517397,-36603.170536591184,13381.941205951493,-2796.5182851139825,0.9515256448288146
240932734.74267763,3,132,-2074366563.771647,147134300548.00217,-10348858.908912167,-30266.480878540286,-522.8714581394569,-0.3777423140816055,-2081955120.3737607,147124991791.71725,-7030985.194815822,-36203.69354120237,13488.97310962161,-2832.6907455925175,0.9767611056760469
240932734.74267763,3,217,-2074366563.771647,147134300548.00217,-10348858.908912167,-30266.480878540286,-522.8714581394569,-0.3777423140816055,-2077006376.6180434,147122824778.4526,-6578703.415027268,-36742.29730509748,13280.73697778173,-2765.0188134838377,0.9692722410874004
240932734.74267763,3,2716,-2074366563.771647,147134300548.00217,-10348858.908912167,-30266.480878540286,-522.8714581394569,-0.3777423140816055,-2080082503.051786,147124183545.8311,-6864541.750031024,-36415.732183965316,13461.73524723258,-2822.217688973867,0.9509991769975155
240932808.34821033,3,2723,-2076594344.0598423,147134262045.20148,-10348886.717325049,-30266.476535039772,-523.3216550721592,-0.3778642748772673,-2076336199.9910216,147122317370.6193,-6471200.503626984,-36990.75396310316,13132.799970024938,-2723.8860233811165,0.9846907347972382
240932808.34821033,3,890,-2076594344.0598423,147134262045.20148,-10348886.717325049,-30266.476535039772,-523.3216550721592,-0.3778642748772673,-2076592910.1464207,147122437370.30966,-6496890.515571034,-36974.49133049125,13162.251195846808,-2732.793679882609,0.974913996318202
240932946.8293344,3,2917,-2080785679.1848738,147134189516.38373,-10348939.060279012,-30266.46834508778,-524.1686544237883,-0.3780936711690646,-2077950108.6327121,147122598466.91443,-6525730.823979107,-37204.703385962996,13035.09567240338,-2702.1105290447895,0.9822896181651466
240933011.28083783,3,2459,-2082736398.4502444,147134155720.22226,-10348963.432424365,-30266.46452527818,-524.5628628997466,-0.3782004093402355,-2078836782.0886242,147122768478.3812,-6558281.607860335,-37285.01964377155,12979.559700603706,-2688.9610505074447,0.9892585620731257
240933011.28083783,3,591,-2082736398.4502444,147134155720.22226,-10348963.432424365,-30266.46452527818,-524.5628628997466,-0.3782004093402355,-2079886395.9388587,147123235130.0494,-6657901.898183632,-37259.69700046993,13129.115769434524,-2735.194954130665,0.9308818352594713
240933374.48353854,3,1570,-2093729256.1848755,147133964794.1498,-10349100.90502621,-30266.442903780455,-526.7843450763723,-0.3788015908992856,-2086629152.4742887,147124946843.562,-6998494.882710604,-37661.71092529551,12905.993596677732,-2691.7861525397293,0.9373151953573855
240933753.35943043,3,1816,-2105196477.4349298,147133764769.26688,-10349244.54252722,-30266.420175886265,-529.1016982330317,-0.3794281379517007,-2095299448.5304952,147127353563.41843,-7481691.320428068,-37973.265116104485,12698.059055578975,-2656.8654280007236,0.9513591829395281
240933753.35943043,3,1825,-2105196477.4349298,147133764769.26688,-10349244.54252722,-30266.420175886265,-529.1016982330317,-0.3794281379517007,-2095463912.7166142,147127423703.10367,-7496267.499425978,-37990.97505418849,12722.115032264268,-2665.8420445810098,0.937675558202957
