t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932748.4920327,3,412,-2074782708.3615317,147134293358.27866,-10348864.10278204,-30266.480067691176,-522.9555539347581,-0.3777650977827904,-2082697066.8363843,147125279325.30615,-7089421.814219318,-36155.06112773221,13512.90811233815,-2841.867560100183,0.9744506104511302,0.6615618719807156,0.8514979376461761,2460636.917717115,271.3656161186487,134.3613073113297,3.408224096279815
240932748.4920327,3,260,-2074782708.3615317,147134293358.27866,-10348864.10278204,-30266.480067691176,-522.9555539347581,-0.3777650977827904,-2082471353.640182,147125189994.46838,-7073058.838502802,-36179.33319773642,13516.034647299963,-2842.3697813847934,0.9687694172412038,0.6615618854083237,0.8514979287959679,2460636.917706395,271.3655929999588,134.3613201483531,3.4082236491982965
240932820.82287046,3,595,-2076971908.0659661,147134255516.46576,-10348891.431182398,-30266.475798241525,-523.397954445281,-0.3778849425826789,-2077383960.4365056,147122740967.009,-6560119.328134915,-36950.41206486126,13228.883760622011,-2753.844534470428,0.9508158610374904,0.6615622118931997,0.8514978790365811,2460636.9177192757,271.36561656745056,134.36130293674736,3.4082256695891027
240932954.537309,3,547,-2081018972.355138,147134185475.9233,-10348941.97466466,-30266.467888533436,-524.2157991449641,-0.37810643724725174,-2078662591.9383183,147122884764.7446,-6585964.6187885525,-37193.71629820261,13110.770791719891,-2725.785715660171,0.9518144695138133,0.6615623473194828,0.8514978944320697,2460636.917718806,271.3656063779965,134.36131441270612,3.4082264104354802
240932954.537309,3,639,-2081018972.355138,147134185475.9233,-10348941.97466466,-30266.467888533436,-524.2157991449641,-0.37810643724725174,-2079251970.8469512,147123138107.43887,-6638685.562327126,-37167.04849741343,13191.38662319477,-2750.815253608438,0.9240135003549246,0.6615623433746373,0.8514978475050607,2460636.917721591,271.36562188828134,134.3612966750536,3.4082276510181404
240933230.45748022,3,141,-2089370099.0995553,147134040601.38498,-10349046.364888126,-30266.451497132857,-525.9034274934514,-0.3785632603896685,-2083682272.3904243,147124153093.02957,-6839307.566760202,-37520.304404385024,12985.194257135809,-2705.813688358277,0.9355793969410285,0.6615625948449111,0.8514977744755522,2460636.9177156724,271.36560959921053,134.36129686734998,3.408227367003565
240933509.9895521,3,609,-2097830540.6634305,147133893355.54898,-10349152.250107747,-30266.434795421796,-527.6131519303641,-0.3790257449123655,-2089640054.0677872,147125776707.70868,-7163617.774900028,-37783.664679688845,12838.365973590231,-2681.416878678861,0.9378074744443247,0.6615627363728237,0.8514978403294995,2460636.9177207383,271.36560512833296,134.3613117591692,3.408227750361893
240933571.5043271,3,147,-2099692373.4757273,147133860887.97223,-10349175.568920271,-30266.431107049993,-527.9894002759484,-0.37912747775262895,-2090520527.4480796,147125935183.302,-7191629.81681507,-37793.8812986929,12726.383619435232,-2648.63056511456,0.9819762557547017,0.6615628087336608,0.8514977896584168,2460636.917725403,271.3656143876908,134.36130182163376,3.4082284323483707
240933637.3889075,3,554,-2101686464.4592502,147133826088.3372,-10349200.551163971,-30266.427151492586,-528.3923762919983,-0.37923642011839503,-2091918142.5188508,147126303034.31918,-7265057.2793854205,-37830.222796336064,12673.258301361644,-2636.133137871115,0.9963240178724655,0.6615628714003604,0.8514977320237078,2460636.917723907,271.3656142490662,134.3612953336961,3.4082278302474918
240933781.92817363,3,26,-2106061151.0003564,147133749651.0002,-10349255.382986829,-30266.418454935076,-529.2764361707424,-0.379475358173142,-2095449372.2740035,147127313518.42557,-7467106.862615001,-37935.40557434301,12607.673992722515,-2626.9816588267972,0.9988252376897387,0.6615629229586213,0.8514977772637813,2460636.917726754,271.3656164303293,134.36129970888507,3.408229159568077
240934017.45544317,3,707,-2113189716.223815,147133624822.31836,-10349344.805615935,-30266.40422866115,-530.7170175414022,-0.37986452467815635,-2101811379.7242775,147129187833.1782,-7848096.88894063,-38143.62407881221,12535.567757340219,-2627.724326884566,0.9772713327790721,0.6615630253417801,0.8514977515467294,2460636.917725053,271.3656100684579,134.36130219141666,3.408228067647471
