t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932741.89228058,3,1028,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2081684379.0770497,147124855232.7641,-7002036.96308554,-36252.260550960345,13501.156589066546,-2836.638144080096,0.9625882207003854,0.6615619158385174,0.8514979065253215,2460636.917715769,271.3656153905878,134.3613040980439,3.4082244756228626
240932741.89228058,3,1197,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2083209257.1586213,147125513940.22357,-7138311.618562445,-36085.7154078763,13490.673847509639,-2835.063312550424,0.9973445696958073,0.661561843037476,0.8514979348784432,2460636.9177109725,271.36560295735205,134.3613147680003,3.408224116048514
240932741.89228058,3,2326,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2080643855.3050447,147124409992.69577,-6910590.30379121,-36371.6515076012,13486.107896252965,-2830.7932142503755,0.9482137639221329,0.6615619601721177,0.8514979019635543,2460636.917707857,271.36560266770243,134.36130908244948,3.408225627548977
240932741.89228058,3,1507,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2077478020.9436507,147123015147.42447,-6618475.03289216,-36718.293539555845,13315.284291888032,-2776.075778410228,0.958744480770379,0.661562087412116,0.8514978970343738,2460636.917718395,271.3656199280236,134.36130048555506,3.4082262508508587
240932741.89228058,3,1681,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2076524781.4900155,147122598230.514,-6530944.680443406,-36805.114657726146,13236.180765723602,-2751.7731044475654,0.9766242579498398,0.6615621201486963,0.8514979084580228,2460636.9177199025,271.3656220713702,134.3613009315421,3.408226591920594
240932741.89228058,3,810,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2083253433.193996,147125534298.375,-7141919.1727886945,-36081.03788249784,13489.979046266299,-2834.9794812227815,0.9985261946285202,0.66156183008125,0.851497962459565,2460636.9177127765,271.36560549278977,134.36131647010768,3.4082232008161544
240932741.89228058,3,3484,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2082300531.226911,147125127717.87787,-7059191.040809654,-36182.65590303294,13502.636740138018,-2837.7272375140624,0.9742654952055817,0.6615618823679652,0.8514979290089569,2460636.9177093245,271.36560035787426,134.36131537583745,3.4082236636339793
240932741.89228058,3,3204,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2075609517.633163,147122198289.79358,-6448690.7197311,-36877.690581382434,13152.672674551657,-2726.3108605447865,0.9997443566496418,0.6615621726985902,0.8514978669031481,2460636.9177164673,271.3656137185413,134.3613021053278,3.4082264167246743
240932741.89228058,3,148,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2076474694.9295106,147122574235.95026,-6527380.4653593525,-36809.33897063935,13231.526259435526,-2750.1992704036647,0.9778731508749656,0.6615621466184507,0.851497848192712,2460636.917713828,271.3656137720669,134.36129836714514,3.4082272652526653
240932741.89228058,3,1670,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2078289693.1586385,147123382575.60208,-6697980.199776165,-36636.1724336082,13376.383818560987,-2794.911372284546,0.9478377416667086,0.6615620413096489,0.8514979338795693,2460636.917708209,271.36558753486685,134.3613276826348,3.4082234822384807
240932741.89228058,3,3165,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2078350314.7696176,147123403090.0742,-6700681.905898213,-36629.89061454942,13379.158380298042,-2795.946154094078,0.9477923325745282,0.661562052320272,0.8514978998603344,2460636.91771097,271.36560588185466,134.3613088065265,3.408225144375717
240932741.89228058,3,3423,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2082108024.2339034,147125036444.50693,-7038871.00381396,-36204.72522474024,13501.736144351165,-2837.359972064294,0.9707327666216562,0.6615619075528101,0.8514978847122208,2460636.9177143034,271.3656206673792,134.36129504676867,3.408225072985974
240932741.89228058,3,3329,-2074582957.0972667,147134296809.52243,-10348861.60966216,-30266.480456931473,-522.9151875752954,-0.3777541616009618,-2076586226.7997603,147122632735.8155,-6540988.02775646,-36799.962106157465,13243.061571988168,-2753.615808359342,0.9746075732039606,0.6615621184045603,0.851497908580763,2460636.9177094153,271.3655925665179,134.36132133867807,3.4082241253109817
