m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.480286,-53933852872.70431,-589120540.5485034,28689.870123806188,-27502.6815795053,-4878.693714559069
4.867466257521635e+24,85867685278.1198,65805003527.71832,-4048904997.676057,-21408.577743822756,27647.20658416983,1615.4095554862918
5.972365262433514e+24,-2117988288.716547,147133540603.15857,-10349405.051821604,-30266.394613754706,-531.6867427516471,-0.38012636262165006
7.346031390779777e+22,-2486870167.971976,147295919070.92975,-38371067.86545605,-30671.10259106534,-1410.1597316096804,52.05354172510419
6.417120205436417e+23,-246481683319.85458,-8600683429.072695,5860214478.739903,1745.1037399394877,-22144.03175804872,-506.8765719630766
1.8981871943454438e+27,490753637407.81396,-581147155569.1655,-8562708687.532329,9832.0799648724,9048.202999445528,-257.5581010964589
5.683361026390224e+26,-74249896608.9751,1346078553895.027,-20401998201.443428,-10161.811912899286,-546.7861262871265,414.3409766985834
8.681273407389496e+25,40663727514.43926,2844899353345.192,9998455885.88831,-6853.394991055363,-214.48366682816484,87.77182051838524
1.0241261669693524e+26,4280568711705.964,1262752179710.3413,-124779536614.58627,-1567.4746291429244,5253.583105065036,-72.35860962752771
0.0,-2272614242.3253236,147184506830.82544,-18660210.589836784,-36118.798532903005,11329.154518550551,-2244.6849679314637
0.0,-2364663054.706488,147211676458.53186,-24012643.9733074,-36232.895282581805,11185.882008418072,-2217.2220524025197
0.0,-2647112008.230161,147295825891.855,-40691889.125303246,-36330.33607514974,11021.494152866224,-2193.6540454813494
0.0,-2409610583.6958065,147225026300.1178,-26650403.636380702,-36262.63249215061,11145.340789761512,-2210.410364597903
0.0,-2389278699.3114076,147218988551.84732,-25456700.628950685,-36250.36792447533,11162.242976802454,-2213.1853629662614
0.0,-2734713174.3017325,147321951642.23306,-45890474.42765229,-36343.27371210266,10990.749966484696,-2190.586495490049
0.0,-2526121138.4426136,147259735899.97598,-33523977.87131188,-36304.85693084901,11077.277095654714,-2200.435068207477
0.0,-2358100488.5353665,147209729797.90433,-23627639.195442226,-36227.643273578375,11192.877957732835,-2218.4515751243057
0.0,-2643514176.9314423,147294747560.90598,-40478062.13847318,-36329.71168408902,11022.883961863752,-2193.8034134694044
0.0,-2361710636.9579535,147210809211.82312,-23844282.254182834,-36230.55570003939,11188.994731887607,-2217.759723297006
0.0,-2513416130.815804,147255951312.24475,-32774305.06945491,-36302.11777964261,11084.111139076876,-2201.3555099986265
0.0,-2557139787.432502,147268990789.71503,-35362211.78003173,-36311.946223447754,11060.907268139308,-2198.293933671824
0.0,-2707061870.4016457,147313709024.54178,-44251777.446583375,-36339.620011157305,10999.899299054929,-2191.4455933088298
0.0,-2630102373.0344596,147290754895.75955,-39685178.2461545,-36327.29564580398,11028.176369408868,-2194.384336060356
0.0,-2336931946.0986767,147203456072.271,-22388548.85267144,-36208.587348071625,11217.866746687856,-2222.948296664023
