t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932734.30745754,3,1767,-2074353391.196175,147134300775.56567,-10348858.744511344,-30266.48090420297,-522.8687961845757,-0.37774159287725956,-2082485822.7912583,147125224288.1134,-7077620.424268626,-36144.925532343026,13485.098684377632,-2832.2381516281043,0.9891794006606096
240932734.30745754,3,644,-2074353391.196175,147134300775.56567,-10348858.744511344,-30266.48090420297,-522.8687961845757,-0.37774159287725956,-2082794762.905725,147125363001.5674,-7107569.620719962,-36111.783723474015,13482.078977297155,-2831.51147643874,0.9966882412665636
240932734.30745754,3,649,-2074353391.196175,147134300775.56567,-10348858.744511344,-30266.48090420297,-522.8687961845757,-0.37774159287725956,-2075883825.1273627,147122344489.11813,-6480312.143156484,-36837.53086672671,13186.87635865052,-2736.1817021037764,0.9924065752445188
240932734.30745754,3,2485,-2074353391.196175,147134300775.56567,-10348858.744511344,-30266.48090420297,-522.8687961845757,-0.37774159287725956,-2079840087.501264,147124071291.42694,-6840063.063904412,-36442.51917312951,13451.495736183795,-2818.908013489026,0.9506490888484329
240932807.35946247,3,2443,-2076564418.1512282,147134262562.63156,-10348886.34371343,-30266.476593430554,-523.3156075468175,-0.3778626367175104,-2078293865.0135336,147123186328.37167,-6653933.225279809,-36835.5243450264,13342.563463931005,-2788.207044735559,0.9253227241669613
240932807.35946247,3,1609,-2076564418.1512282,147134262562.63156,-10348886.34371343,-30266.476593430554,-523.3156075468175,-0.3778626367175104,-2085686587.136519,147126441867.592,-7333258.820906762,-35957.03035491057,13594.91473267544,-2874.7419623741953,0.9711575082687673
240932807.35946247,3,2474,-2076564418.1512282,147134262562.63156,-10348886.34371343,-30266.476593430554,-523.3156075468175,-0.3778626367175104,-2077150312.84133,147122684909.1817,-6550159.853528394,-36932.319178822894,13224.426198040592,-2751.5663381403324,0.95631390567839
240932875.30513024,3,1712,-2078620893.978032,147134226991.48477,-10348912.021666806,-30266.4725780742,-523.7311870536392,-0.3779751999511218,-2089314850.194236,147127878677.68918,-7633678.820606359,-35706.407387851854,13627.880063569582,-2895.0666948702597,0.9978829706836471
240932946.02374384,3,2139,-2080761296.8090727,147134189938.647,-10348938.755690923,-30266.468392799816,-524.1637271460091,-0.37809233692256655,-2077838811.191465,147122543060.15048,-6514221.901952515,-37206.072384398154,13021.30020924058,-2697.802744600753,0.9881714615211528
240933010.84113955,3,503,-2082723090.3434405,147134155950.87097,-10348963.266130524,-30266.464551354868,-524.5601735479388,-0.37819968121369,-2079578503.2603056,147123099963.7364,-6628273.629343666,-37268.103004002114,13085.351307520377,-2721.634506063994,0.9471161028182221
240933137.46996295,3,1737,-2086555696.6624439,147134089477.39587,-10349011.170386406,-30266.457031667444,-525.3346814605544,-0.3784093418802964,-2081949936.410195,147123715906.49655,-6751921.915497753,-37419.51145213814,13042.684405969252,-2717.1539935383,0.9333782742328101
240933137.46996295,3,1541,-2086555696.6624439,147134089477.39587,-10349011.170386406,-30266.457031667444,-525.3346814605544,-0.3784093418802964,-2081220611.0717595,147123392900.34094,-6682929.97245054,-37418.41796629839,12932.154191539805,-2682.3192518891587,0.980129597255014
240933265.83541217,3,2079,-2090440863.5250852,147134021992.1817,-10349059.758709116,-30266.44938866945,-526.1198121331408,-0.3786218107438168,-2083754493.809402,147124073751.62573,-6820118.724359407,-37541.41851155121,12869.265963408136,-2671.26628094545,0.9795287599242242
240933328.7294292,3,1932,-2092344441.9895377,147133988890.29614,-10349083.575028703,-30266.445636483906,-526.5044955958981,-0.3787258874385399,-2085110533.5633514,147124438594.91806,-6893059.209671194,-37597.3604016372,12844.144028827937,-2667.784009184799,0.9774977567904622
240933459.64872104,3,1772,-2096306903.1064377,147133919908.28348,-10349133.171732519,-30266.437810341497,-527.3052479408669,-0.3789424799246163,-2088137125.3468583,147125307080.4137,-7068820.240978102,-37718.00936440796,12806.933135305608,-2666.0539545894076,0.9654941853677637
240933459.64872104,3,1262,-2096306903.1064377,147133919908.28348,-10349133.171732519,-30266.437810341497,-527.3052479408669,-0.3789424799246163,-2088307053.8668597,147125372691.79376,-7081827.7953694165,-37727.09233996501,12832.387267106513,-2674.6667512254435,0.95281206882219
240933760.03445712,3,1805,-2105398506.6006868,147133761237.36258,-10349247.075257044,-30266.419773879756,-529.142525380826,-0.37943917115745834,-2095268437.2583177,147127313772.15714,-7471002.156014249,-37957.18619954733,12666.845906764811,-2646.218829727541,0.9679920443293863
240933906.01234657,3,156,-2109816734.0387201,147133683929.0846,-10349302.482595515,-30266.410968553657,-530.0353854700123,-0.37968041340050146,-2098738798.6606987,147128277410.08395,-7662976.252994142,-38040.69323233699,12568.923982993052,-2626.3028968036383,0.9890159330873615
