6.615506639088398755e-01 8.514995700283641833e-01 2.460636917585832067e+06 2.713656075249012929e+02 1.343613609290846966e+02 3.408181937306937304e+00
6.615532913588494379e-01 8.514991714897444108e-01 2.460636917621162720e+06 2.713656220369507537e+02 1.343613384945742837e+02 3.408193565808980363e+00
6.615442281201351360e-01 8.515004788046640627e-01 2.460636917520403396e+06 2.713656256360156931e+02 1.343613746842363526e+02 3.408160594224959983e+00
6.615549222117302897e-01 8.514989383587585614e-01 2.460636917636944447e+06 2.713656169862640581e+02 1.343613338973389659e+02 3.408199250629910804e+00
6.615425423746826850e-01 8.515007313892452023e-01 2.460636917498247232e+06 2.713656130696933815e+02 1.343613920245260545e+02 3.408152380284534377e+00
6.615519747384156490e-01 8.514993872382872198e-01 2.460636917606727220e+06 2.713656186352038162e+02 1.343613501330964368e+02 3.408188080272847031e+00
6.615550030896496514e-01 8.514989162375130594e-01 2.460636917642590590e+06 2.713656248210558601e+02 1.343613292565006248e+02 3.408200023922017152e+00
6.615416407460842363e-01 8.515009128414426920e-01 2.460636917487850413e+06 2.713656105343247305e+02 1.343614031520077674e+02 3.408148904584700656e+00
6.615536268622812521e-01 8.514991573359081967e-01 2.460636917619371321e+06 2.713656080991768249e+02 1.343613490228360661e+02 3.408193554989876084e+00
6.615453485280987644e-01 8.515003046288760480e-01 2.460636917531355750e+06 2.713656306294049045e+02 1.343613620706071856e+02 3.408166824511092319e+00
6.615563247341246234e-01 8.514986964789533763e-01 2.460636917647887487e+06 2.713656088429844999e+02 1.343613283752522989e+02 3.408203421265920241e+00
6.615566455580108585e-01 8.514986705991023364e-01 2.460636917655488942e+06 2.713656155457755972e+02 1.343613258238531500e+02 3.408205984113061859e+00
6.615474854865447396e-01 8.515000379418903309e-01 2.460636917557668872e+06 2.713656212456722869e+02 1.343613680787721307e+02 3.408171643443737242e+00
6.615386367421087765e-01 8.515013686047296915e-01 2.460636917455067858e+06 2.713656115816905299e+02 1.343614177868873583e+02 3.408138886815561097e+00
6.615553403356069229e-01 8.514988755036000390e-01 2.460636917637703940e+06 2.713655997966572500e+02 1.343613457852626993e+02 3.408198729921036563e+00
6.615499322401061644e-01 8.514996845673633574e-01 2.460636917582866270e+06 2.713656231877255891e+02 1.343613536196994573e+02 3.408182207344983006e+00
6.615403421799939121e-01 8.515010500726015730e-01 2.460636917469311506e+06 2.713656153986050867e+02 1.343613959654823020e+02 3.408145110866160010e+00
6.615485027955787523e-01 8.514998136353097991e-01 2.460636917566090822e+06 2.713656262752589896e+02 1.343613493035631450e+02 3.408175510639333883e+00
6.615509677503949026e-01 8.514994867167077208e-01 2.460636917590658180e+06 2.713656183090430432e+02 1.343613463916976514e+02 3.408184987205758798e+00
6.615515277663214233e-01 8.514994555759886063e-01 2.460636917598868720e+06 2.713656209207275083e+02 1.343613473415575186e+02 3.408187512733513280e+00
6.615556897370132861e-01 8.514988306778823457e-01 2.460636917652013246e+06 2.713656287351053038e+02 1.343613250712813851e+02 3.408202648962188608e+00
6.615548283106232885e-01 8.514989703148040379e-01 2.460636917626041453e+06 2.713655909785136942e+02 1.343613540598300915e+02 3.408196908607429965e+00
6.615347990248617860e-01 8.515018258853893629e-01 2.460636917411807925e+06 2.713656282925775258e+02 1.343614084497763770e+02 3.408125207496133235e+00
6.615436664928878718e-01 8.515006249639194280e-01 2.460636917517773807e+06 2.713656285853987242e+02 1.343613830987993367e+02 3.408158847071653508e+00
6.615416039422162831e-01 8.515008987853404099e-01 2.460636917485053185e+06 2.713656078699402769e+02 1.343614020261439919e+02 3.408149212425050756e+00
6.615385180956482314e-01 8.515013397111413918e-01 2.460636917456566356e+06 2.713656310370575397e+02 1.343613967977690606e+02 3.408139967636481416e+00
6.615473333378852905e-01 8.515000944375146208e-01 2.460636917547200341e+06 2.713656011770762575e+02 1.343613842156418912e+02 3.408170502425701631e+00
6.615497739034340574e-01 8.514997214271867731e-01 2.460636917573045939e+06 2.713656022254909317e+02 1.343613693165891902e+02 3.408179070988964554e+00
6.615617216256806099e-01 8.514979459985768662e-01 2.460636917713680305e+06 2.713656156834031776e+02 1.343613053286591708e+02 3.408223694463944575e+00
6.615485601052899511e-01 8.514998339056910615e-01 2.460636917567764409e+06 2.713656287656513086e+02 1.343613497323750039e+02 3.408176705474745827e+00
6.615516251136321912e-01 8.514994414047756255e-01 2.460636917598707136e+06 2.713656140399681362e+02 1.343613529889939002e+02 3.408186199592611931e+00
6.615513210461841931e-01 8.514994557521780028e-01 2.460636917595799081e+06 2.713656155322901213e+02 1.343613504996453685e+02 3.408185954993032230e+00
6.615512147279217769e-01 8.514994779345490539e-01 2.460636917594023980e+06 2.713656168701944011e+02 1.343613493284284743e+02 3.408184724294620604e+00
6.615487379999152040e-01 8.514998335293575416e-01 2.460636917563249357e+06 2.713656055301549941e+02 1.343613688893618701e+02 3.408174606227605707e+00
6.615498644539714590e-01 8.514996956235671988e-01 2.460636917582417373e+06 2.713656195456656519e+02 1.343613576295103940e+02 3.408179850832255831e+00
6.615409938110318189e-01 8.515009947282076164e-01 2.460636917481244076e+06 2.713656182998383883e+02 1.343613975359041319e+02 3.408146953924301226e+00
6.615448271648974865e-01 8.515004127155634261e-01 2.460636917522750795e+06 2.713656136117524511e+02 1.343613821061005638e+02 3.408160998027412347e+00
6.615475251640463572e-01 8.515000017558437273e-01 2.460636917559589259e+06 2.713656308901296370e+02 1.343613565527552112e+02 3.408172824429293701e+00
6.615444097686192793e-01 8.515004350224929519e-01 2.460636917512409389e+06 2.713656149227118703e+02 1.343613740508648391e+02 3.408161047229679053e+00
6.615466684500200811e-01 8.515001504898123130e-01 2.460636917545923963e+06 2.713656100769658792e+02 1.343613799014042343e+02 3.408166887306991022e+00
6.615496965276395080e-01 8.514996966389307698e-01 2.460636917573888786e+06 2.713656070415597128e+02 1.343613631741167183e+02 3.408178369018777243e+00
6.615357029938104816e-01 8.515017079777952302e-01 2.460636917429985944e+06 2.713656408445175998e+02 1.343614005823444870e+02 3.408129615397667234e+00
6.615502935176221788e-01 8.514996404782334549e-01 2.460636917584334034e+06 2.713656059715646052e+02 1.343613677351989963e+02 3.408179847729197132e+00
6.615529724371350673e-01 8.514991868080913351e-01 2.460636917611503508e+06 2.713656090499047195e+02 1.343613447241615120e+02 3.408192023449311048e+00
6.615458097129550685e-01 8.515003413090731499e-01 2.460636917534867767e+06 2.713656080486315432e+02 1.343613907288121538e+02 3.408164771256308345e+00
6.615481522607882248e-01 8.514999547542021485e-01 2.460636917563663330e+06 2.713656200548302877e+02 1.343613663578408080e+02 3.408173360639953575e+00
6.615445535601975902e-01 8.515004588706830413e-01 2.460636917526564095e+06 2.713656335459979800e+02 1.343613696627645027e+02 3.408162263882899445e+00
6.615521308207226170e-01 8.514993189205184443e-01 2.460636917606478557e+06 2.713656201971732571e+02 1.343613419494244852e+02 3.408187684642304038e+00
6.615524863483227547e-01 8.514992989672358625e-01 2.460636917607299984e+06 2.713656152654307334e+02 1.343613453515617664e+02 3.408190215055207695e+00
6.615472274472299352e-01 8.515000737392539598e-01 2.460636917551439255e+06 2.713656060056931096e+02 1.343613813145597362e+02 3.408167540225560899e+00
6.615444688913227900e-01 8.515004655118502130e-01 2.460636917522124015e+06 2.713656214733337606e+02 1.343613784968594587e+02 3.408159844982559861e+00
