t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932743.63884315,3,3940,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2079581957.41671,147123940165.06476,-6813165.662734121,-36499.446127882926,13449.471857713712,-2818.5124845863493,0.9413881529358729,0.6615620165254996,0.8514978741319558,2460636.9177059038,271.3656018375973,134.36130549560417,3.408224629222882
240932743.63884315,3,389,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2076133033.8206482,147122417842.0969,-6493033.026072681,-36842.042930607444,13198.738978888765,-2740.4647852772764,0.9859970407972286,0.6615621436773302,0.85149789336252,2460636.917724557,271.3656286755655,134.36129667711558,3.4082262542481336
240932743.63884315,3,1998,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2076445127.9477577,147122569582.7219,-6528478.564968392,-36816.79864488809,13229.785129503203,-2749.595468458653,0.9771634871787174,0.661562123312351,0.8514979170072416,2460636.9177059843,271.3655831794149,134.3613285485347,3.4082245851746205
240932743.63884315,3,1074,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2080173483.0037289,147124197543.24683,-6866480.909298286,-36431.476716062134,13473.296023273699,-2826.431356272297,0.9432234600684384,0.6615619795061972,0.851497906364357,2460636.9177124784,271.3656061194447,134.36131026371726,3.408224706275413
240932743.63884315,3,653,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2076898533.9376059,147122758884.7848,-6566385.01222834,-36777.321811864145,13267.654418156433,-2761.3190089839095,0.9681737177080328,0.6615621214326108,0.8514978762651482,2460636.9177121236,271.3656058106633,134.3613072745125,3.408225588800201
240932743.63884315,3,770,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2082372420.7057257,147125149103.992,-7061965.946019806,-36179.43194896921,13504.760373262918,-2838.7406778211102,0.9738471082727816,0.6615618753084941,0.851497944141053,2460636.917718991,271.36561960092234,134.3613062134805,3.4082257802975002
240932743.63884315,3,3689,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2076072627.3452616,147122403058.2206,-6491815.569086447,-36847.08835567376,13195.230927718543,-2739.257594738447,0.9865689815499059,0.6615621360965754,0.851497920281546,2460636.917712707,271.36560133160935,134.36131610919216,3.4082246604018076
240932743.63884315,3,3295,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2080573039.8437624,147124360139.06082,-6898150.750168726,-36385.769922333486,13483.52972781463,-2830.181485798261,0.9468255515428684,0.6615619838549329,0.8514978541010118,2460636.917720011,271.36563482517715,134.36128342014385,3.4082265588112852
240932743.63884315,3,761,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2083098084.8066168,147125472203.26758,-7131429.324229404,-36100.05598800081,13498.489721242087,-2837.326423788958,0.9910392725766995,0.6615618299865696,0.8514979857700948,2460636.917707286,271.3655827304216,134.36133688465262,3.408221941843218
240932743.63884315,3,1690,-2074635819.3995743,147134295896.20898,-10348862.269435972,-30266.4803539279,-522.9258701541858,-0.37775705577647034,-2077020392.0499039,147122807231.51965,-6577046.486816272,-36766.27625153163,13277.107885387142,-2764.148547562961,0.9661803240625537,0.661562145974529,0.8514978036605239,2460636.9177074516,271.36560739474754,134.36129539951335,3.4082256735530856
