t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932739.85660774,3,3099,-2074521344.4440198,147134297873.99402,-10348860.840681694,-30266.480576980583,-522.9027366984652,-0.377750788333844,-2082732554.9983134,147125315535.68146,-7097395.84013053,-36131.26353965162,13493.978041462258,-2835.454915199516,0.9874953835395649,0.6615618617212584,0.8514979292707222,2460636.91770992,271.36560327913236,134.3613130711394,3.408223880717433
240932739.85660774,3,2348,-2074521344.4440198,147134297873.99402,-10348860.840681694,-30266.480576980583,-522.9027366984652,-0.377750788333844,-2075888480.4224887,147122329961.10782,-6476115.198296681,-36851.563510355576,13181.549386959501,-2734.9537391829053,0.9919032861022233,0.6615621488211477,0.8514978927201088,2460636.917713154,271.36560915489747,134.3613066040384,3.40822655370783
240932739.85660774,3,2877,-2074521344.4440198,147134297873.99402,-10348860.840681694,-30266.480576980583,-522.9027366984652,-0.377750788333844,-2080594215.4182448,147124388048.65744,-6905144.500506744,-36371.91229328784,13481.208667532463,-2829.196455395919,0.9502797449379382,0.6615619453518936,0.8514979345836232,2460636.917719045,271.36561483605436,134.3613102325531,3.408225472170487
240932812.56402278,3,4836,-2076721941.8530486,147134259838.92108,-10348888.310344748,-30266.476286060202,-523.3474404516576,-0.3778712596016667,-2076409265.320334,147122339432.2249,-6476706.262197042,-36996.318628132445,13134.288181058671,-2724.4832005026983,0.9828457862115413,0.6615622446926809,0.851497862337762,2460636.917716248,271.36561032612144,134.3613048103014,3.4082258591714787
240932812.56402278,3,4470,-2076721941.8530486,147134259838.92108,-10348888.310344748,-30266.476286060202,-523.3474404516576,-0.3778712596016667,-2086654028.187971,147126850310.133,-7416931.098557784,-35868.830578169924,13569.53728201782,-2868.320948727542,0.9982202437261883,0.6615618134863338,0.8514979173492653,2460636.9177071555,271.3656060504581,134.36130680289307,3.4082249127051245
240932880.75131112,3,2346,-2078785730.6614883,147134224139.05927,-10348914.08021268,-30266.4722559771,-523.7644978151351,-0.3779842216308191,-2077720953.1948464,147122705852.9038,-6551727.919336674,-37078.83345344155,13160.111636709282,-2736.285574590236,0.9544086897230548,0.6615622867315082,0.8514978741798817,2460636.9177161846,271.36560545307157,134.36131084763915,3.4082263625564657
240932880.75131112,3,3353,-2078785730.6614883,147134224139.05927,-10348914.08021268,-30266.4722559771,-523.7644978151351,-0.3779842216308191,-2078064021.5893586,147122859131.3278,-6583821.196829113,-37058.54589353411,13203.41625672819,-2749.6210310445776,0.9402567813213097,0.6615622669016611,0.8514978908568464,2460636.9177154475,271.3656049235499,134.36131242546418,3.408225506174768
240932944.8085694,3,2762,-2080724517.770313,147134190575.59286,-10348938.296244001,-30266.46846476844,-524.1562947062891,-0.37809032430383654,-2078561941.3647664,147122866839.89453,-6582695.149222379,-37177.770674107,13121.078833097283,-2728.3096019955383,0.9507476185622266,0.6615623533412676,0.8514978541814285,2460636.91772003,271.3656124302151,134.36130567304284,3.408225333344864
240933007.56945273,3,3897,-2082624067.9498298,147134157667.03485,-10348962.028788473,-30266.464745377663,-524.540162734105,-0.3781942633758903,-2079818322.2999723,147123225936.66757,-6656638.127649657,-37255.628238734076,13131.116845914683,-2735.5534294040344,0.9308899354733634,0.6615623703900083,0.8514979154998639,2460636.917714296,271.3655908397809,134.36132746721617,3.408224786571377
240933068.08926797,3,4361,-2084455788.6954577,147134125910.76007,-10348984.920067906,-30266.46115419859,-524.9103237982747,-0.378294475685682,-2079683071.3220298,147122958379.64722,-6594880.8021261385,-37348.518090164085,12931.397130823016,-2677.67924304207,0.9965012888499857,0.6615624836354577,0.8514978573891365,2460636.9177203206,271.36561266024677,134.361305727297,3.4082287618897986
240933197.80141106,3,311,-2088381715.7355757,147134057772.06238,-10349034.003382647,-30266.453442007994,-525.7036908460207,-0.37850921015006717,-2082974300.1107852,147123960791.0927,-6800369.591899978,-37485.74970975612,12992.237034884529,-2705.6034522756336,0.9400018411820485,0.6615625446799883,0.8514978512568617,2460636.917718881,271.3656048048293,134.3613117226808,3.4082275272500513
240933399.87452266,3,3790,-2094497750.9424675,147133951416.60516,-10349110.523704771,-30266.44138616821,-526.9396460150383,-0.37884359839894527,-2086884794.7874632,147124964925.16855,-7000428.368204083,-37670.05716666843,12846.391340961356,-2674.130037970543,0.9598806740572382,0.6615627035869128,0.8514977950351313,2460636.9177168184,271.3655980661648,134.361311480448,3.4082265422095057
240933698.4776975,3,4604,-2103535403.760642,147133793798.07355,-10349223.721342968,-30266.423479080164,-528.7660195861257,-0.37933741655181086,-2093702268.8084307,147126859831.2242,-7377740.621607707,-37904.58278095821,12688.376700949317,-2647.609917921794,0.9715652707435676,0.6615628698334007,0.8514977839961098,2460636.917722171,271.3656152367055,134.3612975278999,3.408229422939048
240933698.4776975,3,1456,-2103535403.760642,147133793798.07355,-10349223.721342968,-30266.423479080164,-528.7660195861257,-0.37933741655181086,-2093599106.2461944,147126812406.87756,-7368639.529915821,-37894.387076975894,12673.820963014805,-2642.2497619116107,0.9802351258510386,0.661562874288295,0.851497781117965,2460636.917727319,271.3656117450621,134.3613054437142,3.4082270758115625
240933698.4776975,3,3522,-2103535403.760642,147133793798.07355,-10349223.721342968,-30266.423479080164,-528.7660195861257,-0.37933741655181086,-2093583623.5912044,147126808548.38907,-7368734.134092218,-37893.32728404562,12671.809291841393,-2641.462964419714,0.9813668614783174,0.6615628813317368,0.8514977660290317,2460636.9177207784,271.36560111371637,134.36130911251914,3.4082270039717693
240933924.10095534,3,1706,-2110364211.2958462,147133674340.4812,-10349309.350756284,-30266.409875626134,-530.146022835121,-0.379710300435186,-2099464216.0889165,147128519073.34888,-7711986.24173364,-38085.76760989596,12593.017468097874,-2638.133596872998,0.967578474380127,0.6615629742688524,0.8514977717470995,2460636.917730301,271.36562642877567,134.36129258838193,3.4082310032593903
