
6.615500248242078829e-01 8.514996328599484521e-01 2.460636917578566354e+06 2.713656096208119948e+02 1.343613585155329702e+02 3.408179457833479642e+00
6.615511445535778856e-01 8.514995120363523240e-01 2.460636917594751343e+06 2.713656137711517999e+02 1.343613561105067618e+02 3.408184852039292778e+00
6.615468622012752320e-01 8.515001481337730604e-01 2.460636917540418915e+06 2.713655951843059597e+02 1.343613895551690121e+02 3.408166498811102230e+00
6.615607403224695870e-01 8.514980848237921895e-01 2.460636917700598948e+06 2.713656094762791327e+02 1.343613140168864106e+02 3.408220760060691745e+00
6.615570873867351320e-01 8.514986274080108553e-01 2.460636917661552317e+06 2.713656243084751623e+02 1.343613177711963260e+02 3.408209491238767264e+00
6.615470131235282603e-01 8.515001757569214957e-01 2.460636917549058329e+06 2.713656021824608615e+02 1.343613925751515978e+02 3.408168583312387145e+00
6.615633395687934293e-01 8.514977119737527911e-01 2.460636917729300912e+06 2.713656045792491227e+02 1.343613076452714097e+02 3.408229483083331512e+00
6.615552077739214054e-01 8.514988195823791628e-01 2.460636917634588201e+06 2.713656160319488890e+02 1.343613218240998890e+02 3.408200223013862384e+00
6.615612991900970963e-01 8.514980303082827495e-01 2.460636917708363850e+06 2.713656163516868673e+02 1.343613083212891581e+02 3.408223602427419063e+00
6.615647936953266139e-01 8.514974924817181323e-01 2.460636917746258900e+06 2.713656215098060329e+02 1.343612838744384987e+02 3.408237260534593194e+00
6.615558126675795680e-01 8.514987741212356465e-01 2.460636917643706780e+06 2.713656165990873887e+02 1.343613243477882691e+02 3.408202744913480853e+00
6.615680287302779794e-01 8.514970227760185750e-01 2.460636917781485245e+06 2.713656099545748930e+02 1.343612799978712928e+02 3.408247261507153958e+00
6.615523678877418545e-01 8.514992729020551820e-01 2.460636917603763286e+06 2.713656075211927714e+02 1.343613477656384987e+02 3.408187709198498005e+00
6.615542517322980931e-01 8.514990264277836340e-01 2.460636917625736911e+06 2.713656155292393919e+02 1.343613342973749241e+02 3.408197365988324901e+00
6.615685984744223980e-01 8.514969001448022823e-01 2.460636917781573255e+06 2.713655976932714111e+02 1.343612808322583021e+02 3.408248330967162953e+00
6.615570651934015167e-01 8.514985991867174420e-01 2.460636917662300169e+06 2.713656286305754861e+02 1.343613116082748604e+02 3.408209890349927385e+00
6.615614481124072466e-01 8.514979812437808437e-01 2.460636917703071143e+06 2.713656125861039072e+02 1.343613024888421990e+02 3.408225281071527224e+00
6.615482165106647550e-01 8.514999170939080431e-01 2.460636917561257724e+06 2.713656198525575292e+02 1.343613605927069727e+02 3.408174110622078867e+00
6.615492913512591722e-01 8.514997613071227933e-01 2.460636917573003098e+06 2.713656130770622212e+02 1.343613626070750513e+02 3.408177228064435127e+00
6.615421893424763278e-01 8.515008236300144473e-01 2.460636917490026448e+06 2.713656079026346788e+02 1.343613986239308247e+02 3.408150878485582957e+00
6.615507809935374794e-01 8.514995255458553958e-01 2.460636917594479397e+06 2.713656277172327691e+02 1.343613440014291882e+02 3.408183455040814103e+00
6.615688898934802831e-01 8.514968998331268191e-01 2.460636917782756966e+06 2.713655957489331172e+02 1.343612835046166651e+02 3.408250056139429773e+00
6.615669893356668219e-01 8.514972039673807114e-01 2.460636917769203428e+06 2.713656032661596100e+02 1.343612937523100470e+02 3.408242611457529492e+00
6.615586746793650219e-01 8.514983482104488965e-01 2.460636917676214594e+06 2.713656137521626874e+02 1.343613141736722412e+02 3.408212337363630162e+00
6.615638041599557484e-01 8.514976468762801565e-01 2.460636917735088151e+06 2.713656126311431649e+02 1.343612980505372434e+02 3.408231991077415035e+00
6.615535090045030486e-01 8.514991136202009203e-01 2.460636917621405330e+06 2.713656141284127443e+02 1.343613407894264071e+02 3.408192616007734710e+00
6.615653955690131705e-01 8.514974305962755841e-01 2.460636917746632826e+06 2.713655940768171604e+02 1.343613055754586298e+02 3.408236850430642395e+00
6.615608173329559083e-01 8.514980979315236453e-01 2.460636917697333731e+06 2.713655997239494013e+02 1.343613222829395113e+02 3.408219907695167361e+00
6.615576561052632920e-01 8.514985359288764766e-01 2.460636917665951885e+06 2.713656179679173306e+02 1.343613194734359126e+02 3.408210230457212386e+00
6.615510766773561313e-01 8.514994863280276327e-01 2.460636917584965006e+06 2.713656001501145170e+02 1.343613596065352169e+02 3.408183767699093369e+00
6.615677251553279126e-01 8.514970632669176531e-01 2.460636917775528505e+06 2.713656050580431156e+02 1.343612840607324586e+02 3.408247499232156752e+00
6.615646572948381543e-01 8.514974862843960324e-01 2.460636917739480734e+06 2.713656048599057726e+02 1.343612942495300331e+02 3.408234249879807276e+00
6.615535142996197271e-01 8.514991415092627580e-01 2.460636917622167151e+06 2.713656215945035797e+02 1.343613367506694374e+02 3.408194717224860337e+00
6.615446961925882663e-01 8.515004333684431659e-01 2.460636917521889787e+06 2.713656138665467097e+02 1.343613828430569299e+02 3.408160228387029811e+00
6.615562896580708951e-01 8.514987098123250053e-01 2.460636917650730815e+06 2.713656235235190479e+02 1.343613174085618027e+02 3.408205729576453624e+00
6.615683007902392054e-01 8.514970013624232337e-01 2.460636917779495008e+06 2.713655963502438908e+02 1.343612901175072523e+02 3.408247774328776458e+00
6.615561597403049054e-01 8.514987845781692988e-01 2.460636917649895884e+06 2.713656066359065449e+02 1.343613404970567160e+02 3.408201758467515496e+00
