t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932737.27538392,3,714,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2076264110.7847428,147122504761.34845,-6513390.339421451,-36814.639057752785,13218.50092974125,-2745.9766134749275,0.9826836911105098
240932737.27538392,3,48,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2080167741.6845307,147124216267.82474,-6870181.513242692,-36413.22386555696,13467.428600149826,-2824.33803038933,0.9489652968676804
240932737.27538392,3,872,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2081649993.5452685,147124857273.3934,-7001623.330974564,-36243.791123245624,13493.713232522889,-2834.1795654395096,0.9674192227581278
240932737.27538392,3,541,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2076619530.062509,147122661463.2783,-6547164.3704491705,-36784.33094834347,13249.639516614907,-2755.3789130931023,0.9748064177260439
240932737.27538392,3,714,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2080727839.8199677,147124462207.6755,-6921562.546332248,-36348.60882217802,13482.775043252777,-2829.613851890378,0.9537207871793503
240932737.27538392,3,921,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2078336394.178907,147123405547.2585,-6701792.171276979,-36617.535542029,13377.286370498747,-2795.0508022470826,0.9508826408266305
240932737.27538392,3,179,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2079939120.7458205,147124111967.72034,-6848004.800003782,-36439.68864835388,13458.7664702733,-2821.482203433427,0.9480055477884236
240932737.27538392,3,168,-2074443219.8814273,147134299223.7027,-10348859.865627855,-30266.480729194962,-522.8869490439846,-0.3777465110221561,-2076832914.6652665,147122743525.5231,-6563222.83547122,-36765.28282645205,13265.559614541822,-2760.3295215962944,0.9714884098621607
240932810.06956038,3,745,-2076646443.2639744,147134261144.37262,-10348887.367764229,-30266.47643338206,-523.3321834496303,-0.3778671268051398,-2078241722.5197208,147123155962.09503,-6648043.632241241,-36848.529867888145,13334.774945614667,-2785.888267171625,0.9261180320687956
240932810.06956038,3,117,-2076646443.2639744,147134261144.37262,-10348887.367764229,-30266.47643338206,-523.3321834496303,-0.3778671268051398,-2076200196.121951,147122266077.59442,-6461282.946673093,-37003.75391494372,13116.984852798545,-2719.1636988492196,0.9890991404357644
