t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932737.1920171,3,536,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2082130182.306374,147125061209.28754,-7044381.042784162,-36190.43456163768,13493.159341092593,-2834.435938503497,0.9772079127011156
240932737.1920171,3,68,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2077493923.2089772,147123045810.68756,-6626302.247791037,-36702.992837525526,13320.231269519007,-2777.2553462200026,0.9595352437389492
240932737.1920171,3,280,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2078025164.015798,147123271106.97876,-6672127.312187389,-36649.730785010666,13356.96261803779,-2788.831858901258,0.953647936438137
240932737.1920171,3,485,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2081515526.954698,147124794615.65936,-6989008.840079837,-36259.07340702339,13492.002922866688,-2833.424083760392,0.9654741338980092
240932737.1920171,3,693,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2078268552.5336585,147123374369.56018,-6694698.752416186,-36624.46377433019,13372.582748198696,-2793.621923473417,0.9516212826948017
240932737.1920171,3,157,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2081221647.7024693,147124668298.99173,-6963576.964035645,-36292.34300422911,13489.400899079887,-2832.2155717270525,0.9607419893025346
240932737.1920171,3,569,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2082014291.1214805,147125006751.77597,-7034298.288097791,-36203.53591164628,13492.822095901649,-2834.025433312917,0.9750264543177924
240932737.1920171,3,374,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2081098437.1841092,147124624089.18387,-6954708.0793598965,-36305.78456128952,13489.408442596437,-2832.108881650047,0.9583654800299165
240932737.1920171,3,820,-2074440696.6622443,147134299267.29404,-10348859.834136352,-30266.48073411095,-522.8864391440155,-0.37774637287572554,-2080708514.500607,147124439704.4822,-6916239.327919729,-36351.47922984936,13479.60944743323,-2828.6033987156907,0.9545893284935231
240932880.96448532,3,105,-2078792182.6909375,147134224027.40607,-10348914.160789184,-30266.472243368848,-523.7658016633832,-0.3779845747544993,-2078330478.9183762,147122972616.91074,-6606777.564276082,-37041.637987029615,13235.743786556908,-2759.7001182664358,0.9302387879275353
240932944.69096676,3,20,-2080720958.352172,147134190637.235,-10348938.251779573,-30266.46847173336,-524.1555754063436,-0.3780901295254103,-2079059974.9536026,147123086746.71677,-6628842.233388261,-37154.358908289076,13189.570416305784,-2749.526828769449,0.9272060811137874
240933071.79192576,3,746,-2084567855.0420434,147134123967.15485,-10348986.32077423,-30266.460934340343,-524.9329705980875,-0.3783006062788786,-2080809467.1504626,147123437816.17038,-6699829.941962569,-37340.819090136494,13083.638533571735,-2724.9888023289845,0.9329587510372237
240933200.74531692,3,417,-2088470817.3239138,147134056224.41373,-10349035.117685288,-30266.45326673375,-525.7216968649608,-0.37851408289442023,-2082383440.8807473,147123686451.84494,-6742580.094052758,-37479.07958757952,12891.615255929119,-2673.708936257127,0.984118000308312
240933334.6180913,3,527,-2092522670.8586395,147133985789.78302,-10349085.805246158,-30266.44528492327,-526.540512879262,-0.37873563113483,-2084941725.8645203,147124346813.126,-6872512.709894121,-37591.047038237775,12798.430954830723,-2653.4712241675315,0.9992150191127024
240933469.8318119,3,937,-2096615108.9895387,147133914538.36908,-10349137.030623987,-30266.43720072687,-527.3675316507941,-0.37895932385001263,-2088163020.4814603,147125280682.90247,-7061905.412833192,-37713.78008685032,12771.617642832343,-2655.0924594692738,0.9815928733290992
240933767.8368099,3,53,-2105634655.8838074,147133757108.61975,-10349250.035825636,-30266.41930390988,-529.1902477105687,-0.37945206749731303,-2095676070.9660814,147127464521.53848,-7504372.519827765,-37986.83102908648,12693.580002143934,-2656.8750440938525,0.9500204212964324
240933834.36117423,3,54,-2107648110.0546877,147133721891.04086,-10349275.282290375,-30266.415293806946,-529.597137634722,-0.37956201401786044,-2097486394.7080445,147128002521.5352,-7611902.254200647,-38056.52172316682,12680.950767341985,-2660.4986003804493,0.9389639669150869
240933901.31760222,3,864,-2109674640.9751663,147133686417.39783,-10349300.700111236,-30266.41125214774,-530.0066704869892,-0.3796726562552981,-2099233920.6335566,147128501800.8562,-7711495.765895982,-38114.370999394465,12652.244879143858,-2658.394804182694,0.9369395638004355
240934142.24071142,3,742,-2116966517.1221027,147133558549.03244,-10349392.219971877,-30266.39666367803,-531.4802566833617,-0.38007061749335846,-2105072689.172957,147130117907.4399,-8035756.22475556,-38222.71190235208,12464.02658699361,-2616.365700514045,0.9874196573511449
