t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932734.4347632,3,771,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2081931399.209981,147124986631.24512,-7028122.074736893,-36205.25271657022,13489.00782020581,-2832.9128866898373,0.976445650797409,0.6615618776324937,0.8514979509107714,2460636.9177098395,271.365609612653,134.3613084274508,3.408226943527932
240932734.4347632,3,236,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2081281328.4177809,147124700004.19736,-6969763.464802682,-36278.30233820351,13485.413556504935,-2830.9388508359934,0.9650110630195576,0.6615619165301982,0.8514979184717812,2460636.917714152,271.36561143851435,134.3613077236767,3.408224523904102
240932734.4347632,3,815,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2077158565.214734,147122905914.4187,-6597553.290603973,-36727.22813682558,13295.453570752998,-2769.389328427517,0.9657312867015277,0.661562072803148,0.8514979393116233,2460636.91771112,271.36559500154135,134.36132306348418,3.408224832298837
240932734.4347632,3,340,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2078145091.0362644,147123329423.0348,-6683587.567295469,-36629.1274769889,13364.626505655013,-2791.181717638736,0.9541762851424219,0.6615620502689613,0.8514978975105767,2460636.917715829,271.36562243584854,134.36129598991675,3.4082283268297497
240932734.4347632,3,715,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2082349519.9036665,147125161261.36707,-7064885.432700038,-36160.15173287815,13486.030831464921,-2832.3242943305413,0.9859758928714254,0.6615618589224627,0.8514979542877011,2460636.91771523,271.3656085396595,134.3613151431267,3.408223675354758
240932734.4347632,3,608,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2076000762.4328518,147122393406.88516,-6489489.355831437,-36828.515588515584,13196.887454247766,-2739.3160965558695,0.9896752319441915,0.6615621377179574,0.8514978898600738,2460636.9177144975,271.36561011481524,134.3613058641008,3.408225242487122
240932734.4347632,3,775,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2081020648.9203863,147124594358.75952,-6949494.4354661405,-36307.354642742896,13483.633358199082,-2829.957681935322,0.9606552699768749,0.6615619242703028,0.851497926735839,2460636.917706424,271.3655920092033,134.36132102696592,3.408223744252995
240932734.4347632,3,214,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2080261712.512062,147124267928.91345,-6882745.966129877,-36394.013973205016,13467.907683783124,-2824.229221176788,0.9521848707872348,0.6615619486510579,0.8514979422946005,2460636.9177050698,271.36558190683394,134.3613313444223,3.408221635887886
240932734.4347632,3,832,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2079951780.7888756,147124123525.7287,-6850757.550756045,-36429.984842384445,13456.263781161037,-2820.527777407673,0.9508196742042675,0.66156197937429,0.8514978956192757,2460636.9177108537,271.3656065603335,134.36130700429064,3.408224149116565
240932734.4347632,3,779,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2075863904.9560423,147122338245.13562,-6478493.98790361,-36839.4853899047,13185.378304977045,-2735.794457449361,0.9926840369653861,0.6615621317132833,0.8514979185864152,2460636.9177123434,271.36560114261215,134.3613160446721,3.40822551819381
240932734.4347632,3,349,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2079518339.5499191,147123941982.43134,-6812789.838092603,-36478.88770380761,13441.027263276319,-2815.5143144929934,0.9486626671434433,0.6615619775461126,0.8514979442031513,2460636.917707322,271.3655992393735,134.3613161707909,3.4082261911504186
240932734.4347632,3,317,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2081570451.4503098,147124833386.45187,-6998307.149820194,-36245.12939319983,13489.046311094726,-2832.3123956590794,0.9693064115486606,0.6615618936783753,0.851497947653075,2460636.917707112,271.36559464579267,134.3613209064248,3.4082236631916665
240932734.4347632,3,277,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2076942459.6706553,147122810615.82117,-6577661.328742579,-36747.369666387625,13278.16428744434,-2764.055335425273,0.9694356128292876,0.6615620927077509,0.8514979113191796,2460636.917708003,271.3655955039886,134.36131724899255,3.4082252834590676
240932734.4347632,3,760,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2076444806.4927454,147122582490.08725,-6527475.125849053,-36791.53604715873,13234.80004955258,-2750.9879763298854,0.9799963293391479,0.6615621163895339,0.851497898664636,2460636.917721259,271.3656263217125,134.36129664700468,3.408229002692954
240932734.4347632,3,239,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2082112937.9581594,147125055681.34018,-7042560.559479021,-36186.09201553453,13486.91919274973,-2832.381110846966,0.9808594017507194,0.6615618836592702,0.8514979163412298,2460636.9177157995,271.36561763662183,134.36130273796718,3.4082248562011466
240932734.4347632,3,267,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2077619536.386794,147123108522.05447,-6639382.346324302,-36682.534583135886,13330.30157150208,-2780.2520786710297,0.9590480540784215,0.6615620466091028,0.8514979591259958,2460636.9177128314,271.36559785880826,134.36132353199773,3.40822556879652
240932734.4347632,3,97,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2075846863.4153242,147122319657.78024,-6473099.397187665,-36840.587333613155,13181.927075262907,-2734.8584913998898,0.9940319951329063,0.6615621635134015,0.851497840116666,2460636.9177160137,271.36562492369006,134.3612881280905,3.4082293276476343
240932734.4347632,3,840,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2078808195.3184128,147123622329.30618,-6746049.05586759,-36558.22917748155,13404.90066096211,-2803.8138840030874,0.9498768115766758,0.6615620200543758,0.8514979074360367,2460636.9177145213,271.3656103433748,134.36130751464805,3.408224596744184
240932734.4347632,3,798,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2078524798.6738997,147123499437.43036,-6721248.794522449,-36588.88073827842,13389.06316523928,-2798.6723604983813,0.9510940697286276,0.6615620213340752,0.8514979320411825,2460636.917716225,271.365603048987,134.3613190261106,3.408223497007348
240932734.4347632,3,222,-2074357244.2868614,147134300709.00153,-10348858.792599954,-30266.480896696437,-522.8695748290834,-0.3777418038357626,-2080026979.2432966,147124162196.09637,-6859870.077765778,-36421.08908713711,13459.9634061548,-2821.644812474271,0.9508124686247906,0.6615619643344635,0.8514979263002607,2460636.917707258,271.36559220031035,134.3613214276491,3.4082245549375365
