t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932732.4010018,3,2716,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2080691763.4281287,147124443304.40347,-6916225.86808636,-36340.15213428152,13472.479452263617,-2826.219797394428,0.9597344163381196,0.6615619573462482,0.851497868229355,2460636.917714916,271.3656203763695,134.3612947783657,3.4082252114938942
240932732.4010018,3,41,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2081961503.6551938,147124994778.12213,-7031045.33256048,-36197.745730083705,13483.477693236016,-2830.8999629548684,0.980357422306796,0.6615618894618333,0.8514979097928653,2460636.9177149013,271.3656095884791,134.36130969691283,3.4082233485425584
240932732.4010018,3,785,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2082348800.5875897,147125165189.27994,-7064189.242509171,-36155.63709932696,13481.585360024203,-2831.0150941310408,0.9888647723435482,0.6615618486918663,0.8514979721172004,2460636.9177179295,271.3656183341474,134.36130880233858,3.4082247929534892
240932732.4010018,3,1505,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2076279756.9284072,147122528061.70724,-6518064.006716497,-36800.214615929784,13224.348159765073,-2747.5418739674506,0.9829836896305043,0.6615621108037829,0.8514979235831334,2460636.9177088193,271.3655984017232,134.36131598668794,3.408225108637753
240932732.4010018,3,694,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2077080401.5767531,147122873587.46155,-6589680.867131241,-36728.75905162304,13289.515456220965,-2767.5586156500162,0.9680461287066718,0.6615620628239965,0.8514979630905575,2460636.917719804,271.3656079316321,134.36131999984488,3.4082246352803165
240932732.4010018,3,3535,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2081769218.7693362,147124926034.47998,-7016765.636181392,-36217.75699870328,13486.100794505224,-2831.6056148127773,0.9755445509534967,0.6615618704292753,0.8514979781692648,2460636.917707925,271.3655955293449,134.3613232669932,3.4082244224302514
240932732.4010018,3,3720,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2080818789.6216817,147124503178.88065,-6928395.670144126,-36325.40886136399,13475.662730235123,-2827.3932248399933,0.9609525567267624,0.6615619271862522,0.8514979303752002,2460636.917717938,271.36561704422996,134.36130639852513,3.4082251350403667
240932732.4010018,3,63,-2074295689.4900928,147134301772.38077,-10348858.024366729,-30266.481016614118,-522.8571356451097,-0.3777384336741533,-2078150815.6650434,147123339569.08685,-6687825.9766936,-36622.43035433074,13365.450958635178,-2791.1105676774673,0.9550902223386444,0.6615620421826496,0.8514979098137909,2460636.9177149865,271.3656049508872,134.36131390509559,3.4082228914770525
240932806.08876923,3,4260,-2076525958.7432668,147134263227.60022,-10348885.863567263,-30266.476668469943,-523.3078355441584,-0.3778605314236995,-2086168861.9012973,147126651618.92126,-7375135.30220811,-35905.8858618926,13571.38545443059,-2867.9322542900877,0.9908718088924312,0.6615618105116179,0.8514979487674906,2460636.9177180966,271.3656168076512,134.361308950538,3.408224642394525
240932806.08876923,3,3332,-2076525958.7432668,147134263227.60022,-10348885.863567263,-30266.476668469943,-523.3078355441584,-0.3778605314236995,-2085803236.405149,147126497843.53403,-7343856.650433545,-35942.243398116036,13587.127493520087,-2872.4714857874046,0.9772386825062992,0.6615618364795908,0.8514979218865564,2460636.9177148473,271.36561601102704,134.3613037450771,3.4082246096552895
