t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932734.61242715,3,489,-2074362621.5485854,147134300616.10638,-10348858.859711066,-30266.480886220514,-522.8706614827998,-0.377742098243221,-2078886367.5707545,147123659434.6373,-6754743.245068096,-36550.09470988595,13409.887129001387,-2805.318346805096,0.9492221491811202,0.6615620191177333,0.8514979035677084,2460636.917709233,271.3655994456171,134.3613136179895,3.408225688353546
240932734.61242715,3,95,-2074362621.5485854,147134300616.10638,-10348858.859711066,-30266.480886220514,-522.8706614827998,-0.377742098243221,-2076162832.6267333,147122467329.75897,-6506785.792325228,-36815.86922012954,13211.837556673452,-2743.6943509136217,0.9854724547758177,0.6615621254524204,0.8514979058705666,2460636.917710955,271.3655923452108,134.36132263874245,3.408223558919692
240932734.61242715,3,463,-2074362621.5485854,147134300616.10638,-10348858.859711066,-30266.480886220514,-522.8706614827998,-0.377742098243221,-2077723686.0195193,147123139828.7725,-6644696.764240161,-36672.773556190674,13335.165675048082,-2781.864361564398,0.9587690518725224,0.6615620791043298,0.851497867376886,2460636.917717311,271.36562251956923,134.3612947272999,3.408227066823354
240932807.97544014,3,85,-2076583061.6204374,147134262240.2798,-10348886.576468635,-30266.476557053968,-523.3193750799512,-0.3778636572711481,-2086163717.1122594,147126643574.51218,-7374452.983882828,-35909.71866659726,13577.120324820193,-2869.742494118548,0.9875012269989399,0.6615618414500851,0.85149787986793,2460636.9177124137,271.36561399327815,134.3612998389627,3.4082237138040883
240932807.97544014,3,162,-2076583061.6204374,147134262240.2798,-10348886.576468635,-30266.476557053968,-523.3193750799512,-0.3778636572711481,-2075933360.1426775,147122142550.09888,-6434358.563399515,-37013.96056693523,13089.029995394045,-2710.675241164812,0.9997234336417519,0.6615622668358682,0.8514978363234125,2460636.917717316,271.36562292531147,134.36129069883398,3.408227721222877
240932876.87946275,3,459,-2078668543.464689,147134226166.95023,-10348912.616727443,-30266.47248496907,-523.7408162248751,-0.3779778078685799,-2078374152.5680716,147123006531.0801,-6614111.427307111,-37028.042933954624,13249.423182021521,-2763.6755166230378,0.9272765665177224,0.6615622522027567,0.8514978835498064,2460636.9177176883,271.3656146483686,134.36130343336006,3.408228410602673
240932940.6816191,3,214,-2080599609.5545564,147134192738.70782,-10348936.735898077,-30266.46870917321,-524.1310528079777,-0.37808348904429145,-2078328558.7813253,147122778226.18665,-6563140.384171392,-37179.07810196713,13100.01451021943,-2721.6705766536215,0.9594106945576091,0.6615623579943164,0.8514978504913028,2460636.917718715,271.3656186580402,134.3612977427211,3.408228059962552
240933003.98611188,3,369,-2082515612.8850684,147134159546.60184,-10348960.67360009,-30266.46495786753,-524.518245731821,-0.3781883293955806,-2079567035.36726,147123116834.23853,-6632125.818500325,-37256.10099613986,13103.187582990464,-2726.7213913960027,0.9421838073391247,0.6615623982166366,0.8514978561504208,2460636.917719834,271.3656142405277,134.36130335579696,3.4082282652155107
240933369.60061678,3,371,-2093581467.512183,147133967366.32367,-10349099.055387411,-30266.44319554021,-526.7544792699081,-0.3787935121641028,-2086466155.2752593,147124887021.876,-6985412.424978029,-37653.81461073527,12898.585284346194,-2688.9405576933127,0.9420019551225605,0.6615626626623579,0.8514978299426114,2460636.9177234573,271.36560698054143,134.36131136243452,3.4082260160487974
240933369.60061678,3,77,-2093581467.512183,147133967366.32367,-10349099.055387411,-30266.44319554021,-526.7544792699081,-0.3787935121641028,-2086025312.1492155,147124694851.4143,-6945131.71151577,-37634.20555856669,12830.329212219665,-2666.3774900912085,0.9749177696237697,0.6615626872701659,0.8514978090490516,2460636.917722471,271.36560122062565,134.36131450811553,3.4082243776033256
240934101.16455236,3,113,-2115723289.7441256,147133580375.04016,-10349376.609523846,-30266.39915599987,-531.2290175346538,-0.38000278401294113,-2104513409.449651,147130026997.87314,-8022677.664843905,-38276.46537115285,12548.326961552337,-2646.380762523545,0.9397378320325103,0.6615630586545586,0.8514977115599826,2460636.917725009,271.3656092347291,134.36129946854513,3.4082285468402103
240934175.1649988,3,145,-2117963016.6280172,147133541047.1087,-10349404.734421076,-30266.39466447364,-531.6816356071643,-0.3801249839005126,-2106207149.9168682,147130476486.32397,-8109195.575195362,-38283.410533110036,12472.363371065647,-2625.8895715777967,0.9684302098281452,0.6615631026903784,0.8514976995119891,2460636.9177299854,271.3656262410756,134.3612851262173,3.408230521419701
