date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 13:57:19.150,2463589.0814716467,-104.78997341599855,8.308999661104426,0.4429336604335006,-6082315.42835492,-1166422.3634509011,1524968.6851887552,-3895.7196960486854,16406.029159623526,-4037.675355762096,-1611322.472523062,-6102934.954130122,915672.6631105205,-3895.7196960486854,16406.029159623526,-4037.675355762096,-4340.752783637106,16523.528661164542,-4037.675355762096,17554.82715447543,29.40252293150391
2032-12-22 13:56:15.767,2463589.08073804,-93.66597059795663,6.524677876508519,0.2738412404223424,-5680775.959582668,-2279351.941750838,1792755.0901986868,-4510.096595588267,16282.79561861573,-3894.5447837256893,-405209.0798328483,-6324404.077435593,719965.4559116377,-4510.096595588267,16282.79561861573,-3894.5447837256893,-4971.279468237633,16312.343934183937,-3894.5447837256893,17492.102882468807,21.28675922345613
2032-12-22 13:56:03.424,2463589.08059519,-91.46150829002491,6.171475226705742,0.2451047134578929,-5575313.061123814,-2490864.2991834413,1841768.4176585772,-4624.175025244353,16256.89669124898,-3868.897373504789,-161746.41284040897,-6339599.1632556515,681140.3217770125,-4624.175025244353,16256.89669124898,-3868.897373504789,-5086.465941156427,16268.691427069325,-3868.897373504789,17478.86790974906,19.712300830891554
2032-12-22 13:56:02.211,2463589.0805811505,-90.97203390581026,6.106578037964742,0.239995884248735,-5550289.490003024,-2537237.65423769,1854007.349998751,-4649.545586177327,16250.79637016788,-3864.132877125358,-107595.29097255599,-6341511.93487788,674003.8753085575,-4649.545586177327,16250.79637016788,-3864.132877125358,-5111.975983612192,16258.64234344326,-3864.132877125358,17475.905475857755,19.36331352576968
2032-12-22 13:55:54.863,2463589.0804960965,-89.62739158329752,5.901607959050707,0.22420980103103622,-5480647.46073291,-2663457.892206182,1883912.6992447167,-4717.701004303006,16234.611900563408,-3849.542557173149,41261.3595282638,-6344645.811004025,651458.8428196823,-4717.701004303006,16234.611900563408,-3849.542557173149,-5180.359927615833,16231.603074422055,-3849.542557173149,17467.685743816284,18.416551626347463
2032-12-22 13:55:47.806,2463589.08041442,-88.01177818158992,5.652023409404896,0.20570547795506788,-5392598.3352230545,-2813944.6224247776,1918913.8718674209,-4798.8341015801225,16214.962361068712,-3832.076165371958,220221.88129978476,-6343718.401365719,623995.7996170754,-4798.8341015801225,16214.962361068712,-3832.076165371958,-5261.425397107647,16198.90352633985,-3832.076165371958,17457.71692983383,17.298730012280622
2032-12-22 13:55:45.901,2463589.0803923695,-87.63324537578745,5.58717456237124,0.20102672277172207,-5371464.381719767,-2849098.9961732817,1926301.3514736695,-4817.602295788009,16210.444873952185,-3827.6470300262617,262156.26631537755,-6342822.0496229585,616858.2735259235,-4817.602295788009,16210.444873952185,-3827.6470300262617,-5280.128228307956,16191.32813528368,-3827.6470300262617,17455.3642952037,17.042102220378993
2032-12-22 13:55:31.569,2463589.080226491,-84.36556381870578,5.109891879289908,0.16823346151650687,-5178050.201879027,-3143862.220820436,1996135.7754640768,-4977.492007586986,16169.806640150888,-3794.880508934757,623756.3747734579,-6322429.972031441,564303.8405478047,-4977.492007586986,16169.806640150888,-3794.880508934757,-5438.530926183124,16124.321602631271,-3794.880508934757,17434.806676795262,14.86765261991088
2032-12-22 13:55:23.398,2463589.0801319163,-82.24010999844359,4.78725111240632,0.14770620457263425,-5042906.50915163,-3331061.3564517484,2038076.4878382126,-5079.180210588523,16143.217882883628,-3773.3416689458486,858224.1740524921,-6297975.879409733,528755.7850407774,-5079.180210588523,16143.217882883628,-3773.3416689458486,-5538.4359084186835,16080.635181791078,-3773.3416689458486,17421.228645308616,13.546349275528746
2032-12-22 13:55:13.103,2463589.080012761,-79.54251796784125,4.40758769527851,0.12525019234055693,-4861091.278973007,-3560471.1093592206,2091283.9710761153,-5205.538435770768,16108.821931182116,-3748.1054642260497,1154290.7813308567,-6253892.25727386,486904.52587097674,-5205.538435770768,16108.821931182116,-3748.1054642260497,-5661.579504800416,16024.649710070225,-3748.1054642260497,17403.768999575666,12.003515385231664
2032-12-22 13:55:13.192,2463589.0800138013,-79.53091113568395,4.406200285077336,0.12517150441413208,-4860243.488192291,-3561472.9120749324,2091548.5944175296,-5206.101723522871,16108.667527677979,-3748.0121353052887,1155559.7829566568,-6253669.811232822,486751.5494144894,-5206.101723522871,16108.667527677979,-3748.0121353052887,-5662.126571529485,16024.402769497297,-3748.0121353052887,17403.699503194388,11.997252996173994
2032-12-22 13:55:08.426,2463589.0799586303,-78.21406743962412,4.2196172583012155,0.11481333848629309,-4767431.854534854,-3670709.143433689,2116156.772889871,-5266.747786113766,16091.792407887422,-3735.767565743782,1299286.475948379,-6226970.840150008,466176.3615930795,-5266.747786113766,16091.792407887422,-3735.767565743782,-5720.825714216149,15997.046932735033,-3735.767565743782,17395.094616754093,11.325965125474982
2032-12-22 13:55:03.486,2463589.0799014596,-76.67736320188833,4.017847438299489,0.10411291176791576,-4655626.00194904,-3795109.708799557,2145441.777098679,-5336.785067408946,16071.810473835363,-3722.416021489425,1466176.7590803355,-6191436.935580507,443921.13559859595,-5336.785067408946,16071.810473835363,-3722.416021489425,-5788.27182202128,15964.895165881388,-3722.416021489425,17385.00357722798,10.619668978802325
2032-12-22 13:55:01.838,2463589.079882388,-75.95199767736646,3.915987921794069,0.09890884973900962,-4601492.824219426,-3853405.086789482,2158278.1601385586,-5369.650317447219,16062.402159324782,-3715.793475463027,1544628.751826039,-6173130.337736183,432683.99915238563,-5369.650317447219,16062.402159324782,-3715.793475463027,-5819.802133735102,15949.766041166946,-3715.793475463027,17380.225970800366,10.328521687302054
2032-12-22 13:54:57.998,2463589.0798379434,-74.56705838462085,3.739539095460067,0.09020834445973032,-4496187.616957505,-3961860.5772400685,2183709.9785452248,-5431.724044126976,16044.226122243123,-3704.1318267046045,1693722.6826837952,-6135241.507640921,413215.0866696243,-5431.724044126976,16044.226122243123,-3704.1318267046045,-5879.112963027103,15920.717901910017,-3704.1318267046045,17371.06272897077,9.838348001805604
2032-12-22 13:54:52.972,2463589.0797797674,-73.01594042441829,3.5378863042354944,0.08075351030469673,-4375366.38677824,-4080515.6301074005,2210473.4254610105,-5500.256608450814,16023.919447444607,-3690.926108036882,1859586.364144802,-6088490.775695858,390960.6365379682,-5500.256608450814,16023.919447444607,-3690.926108036882,-5944.236409813085,15888.31625529316,-3690.926108036882,17360.745244918166,9.430564174546573
2032-12-22 13:54:49.434,2463589.0797388186,-71.37795036214744,3.3296207175482775,0.0715360080250966,-4243642.331667823,-4202808.422258686,2237975.137805902,-5572.013317988251,16002.27376535262,-3677.2539220637796,2033300.0413400806,-6034146.127964543,367971.51931358175,-5572.013317988251,16002.27376535262,-3677.2539220637796,-6012.030244675378,15854.003170599048,-3677.2539220637796,17349.816154749005,9.178120941001973
