t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932690.4166455,3,2720,-2073024970.7101192,147134323718.81055,-10348842.166722216,-30266.483491019175,-522.6003449218196,-0.37766885728307203,-2079979574.332778,147124240152.364,-6873442.7474295795,-36307.73738646524,13401.817344136145,-2801.8361323432714,0.998156818717853
240932772.74319604,3,1193,-2075516705.692858,147134280674.19962,-10348873.264512349,-30266.47863694431,-523.1038824339633,-0.37780528186984236,-2084787220.0868504,147126119557.77448,-7263547.529978407,-35985.85643248915,13527.012257429475,-2850.0813595454783,0.9979790824540122
240932917.8119024,3,2590,-2079907423.9734883,147134204723.837,-10348928.089668926,-30266.4700631746,-523.9911734949897,-0.37804560982166396,-2078021533.003335,147122718274.27347,-6552777.421021504,-37145.58034823222,13115.390668827175,-2724.8526779375784,0.9598104585435929
240933048.1571365,3,733,-2083852513.5954237,147134136372.12677,-10348977.380181525,-30266.46233744813,-524.7884116540025,-0.3782614725358683,-2079327448.4730732,147122871211.889,-6577339.54523498,-37327.96400461405,12941.724234177978,-2679.671080418432,0.9965611732865328
240933048.1571365,3,1886,-2083852513.5954237,147134136372.12677,-10348977.380181525,-30266.46233744813,-524.7884116540025,-0.3782614725358683,-2080228334.4556205,147123258925.92654,-6661700.02309765,-37314.52663173339,13069.43331260086,-2719.0220276484697,0.9441354740157142
240933175.19919485,3,2780,-2087697626.7902994,147134069652.56863,-10349025.448658371,-30266.454787342576,-525.5654473312675,-0.37847179784259927,-2082425290.3125074,147123794313.09183,-6765942.645570422,-37460.4441512263,12985.980721156102,-2701.9462061479308,0.9479326777224786
240933377.5431503,3,1935,-2093821859.7496197,147133963182.3656,-10349102.064019762,-30266.442720950417,-526.8030588263186,-0.3788066529402081,-2086402070.6344311,147124826592.03098,-6972036.831600989,-37649.815740079495,12857.25127754207,-2675.897111054172,0.9599041096712029
240933510.7014647,3,1068,-2097852087.71504,147133892979.93304,-10349152.519941311,-30266.434752762834,-527.6175062632044,-0.37902692235863994,-2089063365.7812037,147125524394.6754,-7109217.670887492,-37743.83264599334,12747.969831691174,-2650.6793708214445,0.9846710463956118
240933576.0136907,3,221,-2099828855.8142,147133858507.01395,-10349177.278560687,-30266.430836488926,-528.0169813093881,-0.37913493470494675,-2090887261.0765035,147126071833.92648,-7220530.469698468,-37816.86736531304,12762.271425037547,-2661.4203312902628,0.9613042012194106
240933640.2538632,3,2085,-2101773176.4274359,147133824574.49142,-10349201.637666242,-30266.42697936583,-528.4098994929142,-0.3792411570140394,-2092424700.008717,147126515700.03482,-7312164.554734378,-37870.94502793955,12734.58548807906,-2657.861065657916,0.9602309735768558
240933705.3671643,3,2589,-2103743923.2737503,147133790155.01257,-10349226.334814673,-30266.423064624327,-528.8081583125814,-0.379348805757378,-2093976986.7650354,147126944736.97482,-7396722.028007243,-37919.13566348373,12700.065977798571,-2652.3442209347913,0.9632113719836422
240933930.47143254,3,125,-2110557022.762802,147133670963.0741,-10349311.76972555,-30266.409490620965,-530.1849872949481,-0.3797208257816455,-2099639119.7775152,147128586514.18558,-7729070.863110661,-38094.123588093295,12591.426358433506,-2638.198157080391,0.9662302248466058
240934175.99998713,3,2000,-2117988288.712224,147133540603.15866,-10349405.051821552,-30266.39461375471,-531.6867427507732,-0.3801263626214187,-2105916746.4288528,147130366013.7506,-8086821.072080495,-38237.3153166931,12438.817004750746,-2610.8408774991044,0.9944441870008596
240932829.59596264,3,1287,-2077237438.6453805,147134250924.41187,-10348894.746465586,-30266.47527995624,-523.4516137423474,-0.3778994772404593,-2078175399.0719352,147123072247.94095,-6628599.732148714,-36912.1261047418,13304.9481674475,-2777.9918574481517,0.9265059352830508
240932895.98065683,3,2363,-2079246669.2205856,147134216161.75943,-10348919.83685712,-30266.47135509159,-523.8576458684888,-0.3780094486228922,-2077097463.3373425,147122379137.41205,-6481389.977356974,-37141.036584931724,13047.720288908367,-2702.9932605964013,0.9906443480767819
240932895.98065683,3,1628,-2079246669.2205856,147134216161.75943,-10348919.83685712,-30266.47135509159,-523.8576458684888,-0.3780094486228922,-2090101484.4206717,147128181262.507,-7696841.688043753,-35659.204514292614,13648.956600805046,-2904.8516079319706,0.9955593282307478
240933191.89117613,3,2237,-2088202833.8815887,147134060878.98788,-10349031.766333168,-30266.453793859262,-525.6675416600049,-0.37849942743890236,-2082043261.2688468,147123575015.9242,-6718729.343103053,-37468.84445022487,12872.749047084872,-2667.260750848294,0.9949178068239566
240933321.86829808,3,2058,-2092136779.9343305,147133992502.56857,-10349080.976579657,-30266.44604604825,-526.4625303262449,-0.3787145344631056,-2085422128.5619142,147124604907.88168,-6929543.886989236,-37608.763448820595,12918.588142681214,-2691.511135805208,0.9436705686338583
240933521.3758594,3,2802,-2098175163.5843186,147133887347.58704,-10349156.565918531,-30266.43411306079,-527.6827950081674,-0.3790445767047735,-2090002990.8801744,147125887193.59268,-7185169.109583905,-37799.92011797744,12848.60596408383,-2686.1244185932596,0.9301948300923983
240934156.22164744,3,1770,-2117389669.6693249,147133551117.84326,-10349397.533876223,-30266.39581490123,-531.565770017797,-0.3800937041339857,-2105818395.1722412,147130390870.5711,-8095305.068183245,-38290.98106263968,12496.442083501724,-2633.291283539253,0.9567855797713284
240932734.82942167,3,2660,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2080744782.6671576,147124470228.79245,-6921059.655681886,-36340.21903320364,13478.610483206854,-2828.448500201751,0.9570096991842529
240932734.82942167,3,1162,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2077192718.9073787,147122915992.2183,-6600266.630022757,-36725.127873871104,13297.327448414153,-2769.91065622608,0.9653185460537596
240932734.82942167,3,592,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2079865668.9323,147124082624.2955,-6842921.637941308,-36441.05565922839,13453.23086445477,-2819.4407116625284,0.9501644363064072
240932734.82942167,3,1628,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2081847157.46236,147124936114.2996,-7017644.414435074,-36216.56987981682,13487.573640239529,-2832.3140708626174,0.9750651294718972
240932734.82942167,3,643,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2077889821.915832,147123211435.93765,-6659253.899806388,-36656.649758046944,13346.623175035567,-2785.498165728193,0.9568271719769826
240932734.82942167,3,917,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2080633242.9880176,147124418292.65405,-6911433.155657738,-36353.17843754015,13475.74180075851,-2827.2855002668016,0.9559818888394997
240932734.82942167,3,2814,-2074369189.212504,147134300502.64612,-10348858.941679113,-30266.4808734254,-522.8719886966848,-0.3777424578255537,-2075861111.6570678,147122327108.553,-6476566.8711349815,-36840.552963708054,13183.338130889862,-2735.128045798219,0.9934029921680656
240932807.9009729,3,931,-2076580807.7625155,147134262279.24985,-10348886.548330214,-30266.47656145165,-523.3189196129816,-0.3778635338938213,-2077232648.0937319,147122719337.6844,-6556289.304481124,-36927.48249041515,13232.390788127439,-2754.1471570421822,0.9538447890053056
240932875.79999468,3,599,-2078635871.7774308,147134226732.3081,-10348912.208713476,-30266.472548808528,-523.734213818551,-0.3779760197063652,-2078245366.27107,147122949842.24503,-6602301.1286618225,-37033.89420696446,13234.96419181983,-2759.1065459655374,0.9320433430403959
240933007.3124147,3,2725,-2082616288.3161144,147134157801.86142,-10348961.931578204,-30266.464760620383,-524.5385905968012,-0.37819383772492104,-2079431486.9504676,147123046135.80286,-6616464.374102035,-37265.94098664267,13074.220419459283,-2717.99954115913,0.9522179823216318
240933069.1202881,3,2862,-2084486994.0248587,147134125369.56372,-10348985.31009799,-30266.46109297987,-524.9166298915756,-0.37829618277990196,-2079743867.3204281,147122980455.1555,-6600616.589257296,-37349.29357163556,12936.666401704928,-2679.26444559766,0.9939410234794428
240933201.35449997,3,788,-2088489255.1333354,147134055904.15186,-10349035.348269949,-30266.453230462874,-525.7254228541207,-0.37851509120793597,-2082541116.747354,147123752751.73657,-6754498.267292559,-37481.91102492772,12912.603081456828,-2680.588128977013,0.9742682463092572
240933201.35449997,3,2733,-2088489255.1333354,147134055904.15186,-10349035.348269949,-30266.453230462874,-525.7254228541207,-0.37851509120793597,-2082306191.5316596,147123657709.86496,-6737646.337962575,-37478.905622777536,12879.10610605433,-2669.723875607502,0.989722182667655
240933408.75055557,3,1631,-2094766396.8680327,147133946739.23062,-10349113.886398163,-30266.44085546258,-526.993935223923,-0.3788582825123658,-2086877348.5513666,147124932030.3482,-6991965.994825589,-37667.54323046675,12811.477176395038,-2663.3703411720326,0.9752659503186695
240933541.2099174,3,1514,-2098775469.783217,147133876880.29282,-10349164.084235966,-30266.432924059372,-527.8041078289269,-0.3790773789451045,-2090136874.457217,147125876094.82742,-7181721.210120891,-37793.70309082206,12788.327916454336,-2667.1728693301393,0.9558476916772674
240933938.97469652,3,2718,-2110814386.0332248,147133666454.55,-10349314.998651735,-30266.40897664102,-530.2369967620505,-0.37973487467378586,-2100060564.3869567,147128720657.7561,-7757216.605126624,-38125.0756703685,12613.270371149369,-2647.9116260601336,0.9498948101666161
240933938.97469652,3,2230,-2110814386.0332248,147133666454.55,-10349314.998651735,-30266.40897664102,-530.2369967620505,-0.37973487467378586,-2100104240.600816,147128741747.9837,-7760706.537528598,-38131.25388531498,12619.04633019587,-2650.378256185966,0.9461229373596196
240934091.75447175,3,2255,-2115438480.4875054,147133585373.6772,-10349373.033740157,-30266.399726669457,-531.171461518601,-0.3799872431577426,-2103654790.8081691,147129706278.05182,-7951749.177700101,-38179.05149736804,12483.196760948305,-2616.8324534778903,0.9905181209890566
240932732.99198726,3,2283,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2080556055.7148528,147124387771.2907,-6905056.204818025,-36356.96085105766,13471.309016776255,-2825.738914284357,0.9572579400809114
240932732.99198726,3,2077,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2079258796.0129046,147123823870.61655,-6788584.530268684,-36504.088129074786,13427.020104006566,-2810.8238149155945,0.95017339724392
240932732.99198726,3,144,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2079868982.8623548,147124091064.16797,-6843788.314642377,-36435.21948264418,13451.948807271709,-2819.075010898645,0.9517554105473258
240932732.99198726,3,2259,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2081326618.8632464,147124719819.35538,-6973571.393240087,-36269.65100364116,13482.838090924208,-2830.1295296859694,0.9677089167481413
240932732.99198726,3,1884,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2081391527.22613,147124752792.33594,-6981586.165680334,-36261.97925351545,13484.295881905515,-2830.5320437937417,0.9684383128022271
240932732.99198726,3,2017,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2079309199.6871057,147123850282.54788,-6792431.481281951,-36498.309986186534,13429.990663536557,-2811.9972334943327,0.9499175915933026
240932732.99198726,3,2528,-2074313576.5421176,147134301463.37872,-10348858.247604966,-30266.480981768073,-522.8607503159519,-0.37773941300260144,-2078278813.5557733,147123402333.55325,-6699775.536659777,-36610.6137682298,13375.003245549842,-2794.308851211399,0.9531414608370492
240932806.05011803,3,518,-2076524788.9102347,147134263247.8267,-10348885.848962534,-30266.476670752418,-523.3075991404836,-0.37786046738615175,-2085492463.5636654,147126371516.56372,-7318850.887441141,-35973.87284754844,13599.792243650274,-2876.0241169646197,0.9661088464744656
240932806.05011803,3,2569,-2076524788.9102347,147134263247.8267,-10348885.848962534,-30266.476670752418,-523.3075991404836,-0.37786046738615175,-2078110494.4374568,147123113772.62106,-6640207.607387424,-36848.605941053764,13326.547866960398,-2782.9958271936416,0.929473989479241
240932806.05011803,3,1775,-2076524788.9102347,147134263247.8267,-10348885.848962534,-30266.476670752418,-523.3075991404836,-0.37786046738615175,-2086374787.0961165,147126735267.06195,-7392155.850842547,-35886.44981985044,13561.261823791116,-2864.935143018604,0.9991167714446223
240932874.32878396,3,2793,-2078591343.4217043,147134227502.8248,-10348911.652632937,-30266.472635813243,-523.7252153762319,-0.37797358260620895,-2076831449.964285,147122327052.1382,-6471320.8111361945,-37109.40369376463,13062.651846409977,-2706.277695303072,0.9908355320429195
240932874.32878396,3,672,-2078591343.4217043,147134227502.8248,-10348911.652632937,-30266.472635813243,-523.7252153762319,-0.37797358260620895,-2077250145.625581,147122511520.12073,-6511093.372679287,-37089.282273390025,13114.074764667519,-2721.8020196071056,0.9721715512898581
240933005.63388202,3,2225,-2082565485.0691628,147134158682.30792,-10348961.296769863,-30266.464860157754,-524.5283240878964,-0.37819105809495807,-2079654079.0079553,147123153897.0113,-6642033.171039267,-37256.81645071409,13111.836831657221,-2729.3284642124804,0.9384993056078471
240933005.63388202,3,2674,-2082565485.0691628,147134158682.30792,-10348961.296769863,-30266.464860157754,-524.5283240878964,-0.37819105809495807,-2079902404.8553605,147123266136.0052,-6663859.642513092,-37248.648304788585,13148.436917591896,-2740.9533215479664,0.9252991635555639
240933134.62003404,3,560,-2086469439.4131086,147134090974.5375,-10349010.091953428,-30266.45720112427,-525.3172502498034,-0.37840462394694463,-2081020363.760815,147123313233.04047,-6666947.953396861,-37414.654836967726,12912.382973150849,-2675.873727515158,0.9897683421338787
240933134.62003404,3,342,-2086469439.4131086,147134090974.5375,-10349010.091953428,-30266.45720112427,-525.3172502498034,-0.37840462394694463,-2081152856.4778621,147123383624.40152,-6682483.831905465,-37416.626529018475,12932.846820778113,-2682.2760710153484,0.9802448508347031
240933344.1079619,3,2105,-2092809895.5092454,147133980792.70624,-10349089.399472846,-30266.444718275885,-526.5985565204167,-0.3787513332847178,-2085274055.5876467,147124456693.5354,-6893404.5377187235,-37603.87991371558,12812.415877600513,-2658.849953626026,0.9898595704112906
240933741.21483943,3,132,-2104828904.143997,147133771194.5394,-10349239.934649661,-30266.4209071588,-529.0274170398447,-0.37940806359001367,-2094706240.4184065,147127143286.35562,-7436272.532786665,-37933.39180601053,12662.406642106713,-2642.565312733349,0.9756136101770353
240933885.50219634,3,1743,-2109195965.3929517,147133694798.90344,-10349294.695640773,-30266.412207304365,-529.9099369850654,-0.3796465237294884,-2098405248.557216,147128210422.3874,-7650471.024927822,-38049.31273429019,12603.357294686373,-2637.1532855466007,0.9722021884772182
