t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932737.21522665,3,1760,-2074441399.129911,147134299255.15814,-10348859.842903629,-30266.480732742333,-522.8865811008632,-0.3777464113358798,-2080352553.4105601,147124299289.81946,-6887484.303729273,-36391.65655186472,13473.367066678382,-2826.3568373002854,0.9502105135827389,0.6615619447259419,0.8514979526305944,2460636.9177084267,271.3655970874925,134.3613201284827,3.4082243744464775
240932737.21522665,3,475,-2074441399.129911,147134299255.15814,-10348859.842903629,-30266.480732742333,-522.8865811008632,-0.3777464113358798,-2077994901.3826928,147123253529.69125,-6668756.4590409845,-36652.959345185634,13354.142984998047,-2787.9015359911336,0.9542647690367909,0.6615620602717139,0.8514978967173424,2460636.9177196855,271.3656182647148,134.36130327359984,3.4082255462039477
240932737.21522665,3,865,-2074441399.129911,147134299255.15814,-10348859.842903629,-30266.480732742333,-522.8865811008632,-0.3777464113358798,-2081298567.0698285,147124703499.54355,-6971788.289764121,-36283.491717025696,13490.743844002569,-2832.6125062230763,0.9617230470246563,0.661561914723425,0.8514979314702058,2460636.91771369,271.3656006567493,134.36131915094344,3.4082221331817584
240932737.21522665,3,1601,-2074441399.129911,147134299255.15814,-10348859.842903629,-30266.480732742333,-522.8865811008632,-0.3777464113358798,-2082863524.513186,147125370973.89508,-7108808.430383772,-36112.22477225526,13485.138559803314,-2832.654862866174,0.9951388531945156,0.6615618698941819,0.8514978858225605,2460636.9177100165,271.3656071136491,134.36130532321093,3.4082237944375824
240932737.21522665,3,2629,-2074441399.129911,147134299255.15814,-10348859.842903629,-30266.480732742333,-522.8865811008632,-0.3777464113358798,-2079444315.028067,147123894248.24225,-6803301.693013512,-36495.84184218133,13438.336349110476,-2814.662663278009,0.9467835316766883,0.6615619974148113,0.8514979108649514,2460636.917713595,271.3656059174463,134.36131202418318,3.408223876898562
240932737.21522665,3,1247,-2074441399.129911,147134299255.15814,-10348859.842903629,-30266.480732742333,-522.8865811008632,-0.3777464113358798,-2082850379.5659404,147125381929.03622,-7111066.876034066,-36112.11048670246,13487.991630581413,-2833.6404282887897,0.9938059931198748,0.661561821149571,0.851498009612463,2460636.9177068644,271.36558970793175,134.36133151703962,3.4082232620758504
240932812.13253963,3,1904,-2076708882.3745534,147134260064.73618,-10348888.147299772,-30266.47631154396,-523.344801349462,-0.3778705447269848,-2086097448.523815,147126615940.46646,-7369870.917489818,-35922.37983018322,13594.087859278408,-2875.3129504920907,0.9774055755017163,0.6615618354935323,0.851497917305514,2460636.917709563,271.3656027443578,134.3613122033988,3.4082229164673743
240932881.23670983,3,1325,-2078800421.9637291,147134223884.82397,-10348914.263685877,-30266.472227267965,-523.7674666839027,-0.37798502569486336,-2077942707.73825,147122801646.7682,-6570386.134042151,-37067.01311185417,13186.710305589213,-2744.6315152562242,0.9455369600902137,0.6615622741274155,0.8514978858031566,2460636.91771804,271.3656169113279,134.36130219978068,3.4082278497881124
240932881.23670983,3,2795,-2078800421.9637291,147134223884.82397,-10348914.263685877,-30266.472227267965,-523.7674666839027,-0.37798502569486336,-2078257804.7220788,147122939718.27014,-6600703.633489691,-37047.17421332449,13226.169390656352,-2756.6659573534553,0.9330914259684705,0.6615622686922783,0.8514978690900854,2460636.917717364,271.3656101580657,134.3613066432704,3.4082256480401356
240932945.0424001,3,2031,-2080731594.9958298,147134190453.0289,-10348938.384653121,-30266.468450919983,-524.1577248973306,-0.3780907115835009,-2078254210.1053128,147122731000.54428,-6552448.44394013,-37190.41863254261,13078.975587754516,-2715.5288881844253,0.9660773593561504,0.6615623669680145,0.8514978504030274,2460636.9177200394,271.36562301602567,134.36129426788204,3.408228179438526
240932945.0424001,3,2411,-2080731594.9958298,147134190453.0289,-10348938.384653121,-30266.468450919983,-524.1577248973306,-0.3780907115835009,-2078304254.3685524,147122753002.91193,-6559550.305111887,-37188.59000592938,13085.835546591,-2717.3993168950597,0.9635195831936681,0.6615623659323445,0.8514978482152746,2460636.917719267,271.3656056221061,134.36131129956206,3.408224570191142
240933008.4827569,3,1623,-2082651710.4351194,147134157187.96762,-10348962.374195522,-30266.464691216774,-524.5457488303359,-0.37819577579073826,-2078730069.9951646,147122738448.4639,-6551968.021121731,-37283.52589151395,12973.861956523122,-2687.0856921753684,0.992169299380038,0.6615624330626327,0.8514978643542174,2460636.91771874,271.3656097704006,134.3613075948243,3.4082272552658655
240933137.34587708,3,2155,-2086551941.0186794,147134089542.58252,-10349011.123431114,-30266.457039045807,-525.3339225049945,-0.37840913646199487,-2080977771.1555595,147123294252.039,-6662689.868814069,-37417.57305034673,12898.56748990398,-2671.7847283976007,0.9953064918525064,0.6615625439959699,0.8514978284619358,2460636.9177162424,271.36560431364103,134.36130737314463,3.4082272546576995
240933137.34587708,3,2949,-2086551941.0186794,147134089542.58252,-10349011.123431114,-30266.457039045807,-525.3339225049945,-0.37840913646199487,-2082067412.6537638,147123774027.7894,-6764418.839273673,-37419.53757955664,13062.469655677382,-2723.452034661568,0.9254672015760541,0.6615624875897189,0.8514978677057216,2460636.917714916,271.3656025387554,134.36131188410135,3.408227967460734
240933260.67787534,3,1440,-2090284763.192619,147134024705.5827,-10349057.805975141,-30266.44969614582,-526.0882667071709,-0.3786132753579489,-2084446814.8146532,147124386834.61035,-6886231.890462586,-37555.27439748013,12995.726444513093,-2711.7560910355214,0.924108981177614,0.6615625847297311,0.8514978334544189,2460636.9177202256,271.3656113432192,134.36130408120897,3.4082265685801096
240933634.37805572,3,1334,-2101595336.7292297,147133827679.22067,-10349199.409346769,-30266.42733237388,-528.3739607318057,-0.37923144196247843,-2091885526.5501306,147126304444.36563,-7264828.074386485,-37831.903331728274,12680.240228042865,-2638.405878050921,0.9928156773196752,0.6615628482061403,0.8514977828401069,2460636.91772349,271.36561347571575,134.36130057957232,3.408229126701424
240933634.37805572,3,1629,-2101595336.7292297,147133827679.22067,-10349199.409346769,-30266.42733237388,-528.3739607318057,-0.37923144196247843,-2092479033.905286,147126550679.77057,-7317981.183434826,-37882.11888465352,12766.087788915711,-2668.5896430284624,0.9447876433901046,0.6615628460771119,0.8514977340878805,2460636.917726236,271.3656253925802,134.36128650701778,3.4082294792524883
240934051.00234786,3,2713,-2114205060.3630888,147133607014.96353,-10349357.54982434,-30266.402196800853,-530.9222044215534,-0.3799199363576735,-2102798746.7772765,147129486086.7026,-7909741.831075158,-38182.24501503914,12530.39762089749,-2630.47340789238,0.969785010118847,0.6615630344478435,0.851497754255921,2460636.9177260366,271.3656063794294,134.36130705341517,3.408227935125807
