t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932734.61749494,3,91,-2074362774.9373016,147134300613.45648,-10348858.861625448,-30266.480885921683,-522.8706924800672,-0.3777421066413166,-2080619483.935896,147124406682.1785,-6907998.854511954,-36354.54929422573,13473.964710925398,-2826.79889823459,0.9565071410894458,0.6615619579613846,0.8514978816721068,2460636.9177173614,271.36562580611957,134.36129254566228,3.4082254426569443
240932734.61749494,3,20,-2074362774.9373016,147134300613.45648,-10348858.861625448,-30266.480885921683,-522.8706924800672,-0.3777421066413166,-2080869556.5768414,147124521062.1565,-6932249.05712796,-36325.60259823886,13480.009578859992,-2828.8963816886626,0.9589943534983,0.6615619367013797,0.8514979103163711,2460636.9177138507,271.3656153057873,134.36130254676618,3.40822613934996
240932734.61749494,3,308,-2074362774.9373016,147134300613.45648,-10348858.861625448,-30266.480885921683,-522.8706924800672,-0.3777421066413166,-2076524469.9444857,147122620144.2614,-6537569.029766493,-36785.201344291265,13242.181362642938,-2753.0374325018447,0.9779708533766378,0.6615621315140009,0.8514978555738377,2460636.9177099424,271.3656060148018,134.3613032682939,3.408226142646688
240932734.61749494,3,364,-2074362774.9373016,147134300613.45648,-10348858.861625448,-30266.480885921683,-522.8706924800672,-0.3777421066413166,-2080057526.972188,147124173733.52728,-6860681.467037007,-36418.21872228532,13460.782199354377,-2822.118250715167,0.9509510931665551,0.6615619503403749,0.8514979577656913,2460636.917714041,271.3656055355396,134.3613166126418,3.408224127350283
240932734.61749494,3,114,-2074362774.9373016,147134300613.45648,-10348858.861625448,-30266.480885921683,-522.8706924800672,-0.3777421066413166,-2078604615.6468172,147123530498.5068,-6727078.39410948,-36580.92794455907,13393.11076197575,-2800.0316016127786,0.9508043950064636,0.6615620420904677,0.8514978736201894,2460636.9177119583,271.36561130260407,134.36130159210444,3.408224568733035
240932808.42390087,3,485,-2076596634.9512012,147134262005.59085,-10348886.74592587,-30266.476530569787,-523.322118022969,-0.3778644002816729,-2085957037.1293895,147126571255.42822,-7360109.151256859,-35929.24502948214,13589.908845203767,-2873.6684595714705,0.9781761330623346,0.6615618165833462,0.8514979660037115,2460636.91770594,271.36559574824946,134.36132017473932,3.4082231775857506
240932884.70162258,3,276,-2078905292.652965,147134222069.97864,-10348915.573381005,-30266.47202232557,-523.7886593130992,-0.3779907653044308,-2089631934.6854239,147127996930.3964,-7659130.71973979,-35688.68414673759,13640.3247125702,-2900.254867690197,0.9948418290796918,0.661561792898801,0.8514979277880036,2460636.9177081096,271.36560050525117,134.36131420642712,3.4082226650181715
240932954.6179604,3,444,-2081021413.3905666,147134185433.6445,-10348942.005159508,-30266.467883755944,-524.2162924381864,-0.37810657082229776,-2078148416.760854,147122659201.16098,-6537928.356171016,-37212.07017280771,13041.183619170213,-2704.4569620239317,0.9779700799207454,0.6615623749889162,0.8514978749030536,2460636.9177167513,271.36560870545486,134.3613080845737,3.4082277080749623
240933426.34963506,3,180,-2095299058.3592248,147133937463.6752,-10349120.554211412,-30266.439802911187,-527.1015779331519,-0.37888739668923493,-2087514399.9911451,147125147862.1419,-7036701.186705315,-37695.744077089905,12840.896193009012,-2674.6162735817225,0.9563603918989607,0.6615627045657422,0.8514978260007415,2460636.917719217,271.36560042492476,134.36131369184463,3.4082276950634096
240933488.49461588,3,464,-2097179965.56425,147133904695.147,-10349144.103355626,-30266.436083138997,-527.4816805709373,-0.3789901930258712,-2088724926.38799,147125450575.4503,-7095692.877191483,-37736.49368532489,12782.842041711734,-2660.492748239723,0.9713901112936764,0.6615627561206675,0.8514977996905017,2460636.917724396,271.36561004259835,134.361305939529,3.408227128227781
240933622.10317254,3,265,-2101223819.869345,147133834164.4884,-10349194.754449738,-30266.4280696896,-528.2988827011327,-0.37921114623098073,-2092098096.5892177,147126433433.6973,-7293822.644211176,-37864.73463193099,12758.77847629776,-2664.7685198970216,0.9517057995879931,0.6615628338758511,0.8514977573499675,2460636.917724771,271.36562085956615,134.3612917055634,3.408230192778086
240933760.01741892,3,147,-2105397990.9158409,147133761246.37817,-10349247.068792094,-30266.41977490596,-529.1424211684358,-0.3794391429951335,-2095200400.320585,147127281523.0405,-7462724.425709827,-37949.61046096824,12657.339015280577,-2642.822163141062,0.9738066774616471,0.6615629095412886,0.8514977590803782,2460636.917725027,271.36561784024366,134.36129486631208,3.4082292648760957
