t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932745.51785597,3,112,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2080687857.1425152,147124416408.0958,-6911808.020826742,-36377.177285681595,13491.125874852793,-2832.57485389064,0.9450811455313434,0.6615619710265467,0.8514978831193194,2460636.9177110335,271.36560897201554,134.36130345442055,3.4082253381075276
240932745.51785597,3,2550,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2076674042.6905622,147122651034.2122,-6542945.538485087,-36802.25451608123,13246.036723624453,-2754.8659820904663,0.9727996273628674,0.6615621373509225,0.8514978644712077,2460636.917716513,271.3656170628212,134.361298685413,3.408226513824167
240932745.51785597,3,3862,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2081977907.620634,147124976077.03943,-7026338.022554353,-36228.134883130806,13509.362454647244,-2839.8257586752566,0.9631609583150096,0.6615619007257934,0.8514979278863775,2460636.9177164296,271.36561933758634,134.3613025025621,3.4082264984675077
240932745.51785597,3,439,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2078181493.080039,147123316781.95367,-6683170.680235557,-36658.518445855094,13367.159383182538,-2792.282883336533,0.9476402583817614,0.6615620729668983,0.8514978780830472,2460636.917711056,271.36560456291005,134.36130808366823,3.408225949223262
240932745.51785597,3,1904,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2082736035.7528276,147125308643.19626,-7095898.418228544,-36143.35685147401,13507.077364928307,-2839.9071957388046,0.9792206093343567,0.6615618649142355,0.8514979419608307,2460636.917708596,271.36560381469764,134.36131258798852,3.408225649764531
240932745.51785597,3,3162,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2077708635.0311499,147123111586.25882,-6641416.2044769,-36706.3903394259,13332.922739625688,-2781.45983079543,0.9533927326354897,0.6615620994970752,0.8514978593847669,2460636.917705531,271.36559316305437,134.36131252204922,3.4082242036279604
240932745.51785597,3,1827,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2083013213.6324701,147125426366.5198,-7121564.015504777,-36113.61565098348,13503.326536558046,-2838.8654861101363,0.9863100340875347,0.6615618769041772,0.8514978851674035,2460636.917700542,271.36559311299226,134.3613110488681,3.4082237943050298
240932745.51785597,3,3481,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2082203921.8170452,147125076705.2276,-7047689.8235211745,-36202.39067619862,13509.986954963542,-2840.2269492806113,0.9674182738579892,0.6615618879109004,0.8514979375014553,2460636.9177139285,271.3656114693898,134.3613086535868,3.408224920689886
240932745.51785597,3,1368,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2076993995.9524488,147122791163.96017,-6571255.340831332,-36774.00117067834,13273.607547480637,-2763.4252497893735,0.9661815484093224,0.661562112527636,0.8514978945151285,2460636.917720465,271.3656243328584,134.36129780560475,3.4082264723986544
240932745.51785597,3,3981,-2074692690.5002737,147134294913.61386,-10348862.979249202,-30266.480243108872,-522.9373628437892,-0.3777601694170417,-2076283097.06705,147122481873.5371,-6507534.578716949,-36835.03461819325,13211.326882957368,-2744.2884280583353,0.9817367352356221,0.6615621549939883,0.8514978590528643,2460636.9177137427,271.36561528273245,134.3612974869424,3.408226547208961
