m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.48044,-53933852872.70415,-589120540.5484748,28689.87012380609,-27502.68157950543,-4878.693714559069
4.867466257521635e+24,85867685278.11995,65805003527.71816,-4048904997.676066,-21408.5777438227,27647.20658416987,1615.4095554862888
5.972365262433514e+24,-2117988288.7163718,147133540603.15863,-10349405.051821608,-30266.394613754703,-531.6867427516113,-0.38012636262165383
7.346031390779777e+22,-2486870167.9717975,147295919070.9298,-38371067.86545623,-30671.10259106534,-1410.1597316096418,52.05354172510429
6.417120205436417e+23,-246481683319.8546,-8600683429.072569,5860214478.739907,1745.1037399394752,-22144.03175804872,-506.8765719630762
1.8981871943454438e+27,490753637407.8138,-581147155569.1654,-8562708687.532327,9832.079964872395,9048.202999445528,-257.5581010964589
5.683361026390224e+26,-74249896608.975,1346078553895.0269,-20401998201.443428,-10161.811912899291,-546.7861262871259,414.3409766985834
8.681273407389496e+25,40663727514.43931,2844899353345.1924,9998455885.88831,-6853.394991055363,-214.48366682816467,87.77182051838524
1.0241261669693524e+26,4280568711705.9614,1262752179710.341,-124779536614.58626,-1567.4746291429242,5253.583105065036,-72.35860962752771
0.0,-2446543701.094919,147236013243.58997,-28824366.283287227,-36281.05682804483,11119.580845801027,-2206.391149436651
0.0,-2472222326.349454,147243667115.97397,-30340509.211362194,-36291.21980494836,11104.980198490763,-2204.250092361647
0.0,-2360602450.357639,147210474260.51218,-23775298.25309886,-36229.67547020056,11190.173918294453,-2217.974248365814
0.0,-2297370472.817409,147191777967.32565,-20088088.558494695,-36160.98408062148,11277.978536950679,-2234.3759989966366
0.0,-2339732303.2439027,147204294287.66846,-22555432.917971544,-36211.302034223874,11214.330237196102,-2222.2984833395353
0.0,-2227816626.6485634,147171423942.00952,-16099722.684173474,-35993.89969849269,11473.23883371945,-2276.1021202473316
0.0,-2359409203.21361,147210129756.61298,-23708760.011653226,-36228.698123999035,11191.46223522545,-2218.1968573278373
0.0,-2385754384.8819203,147217933220.94824,-25247603.9367002,-36248.06664755794,11165.39768930557,-2213.714468820468
0.0,-2464194757.00743,147241275655.4507,-29866818.76179543,-36288.29795860405,11109.27990316505,-2204.870082829317
0.0,-2513007382.8953414,147255836055.75198,-32752806.95085375,-36302.026154322026,11084.330732238044,-2201.3839906943103
0.0,-2271714863.3776045,147184237637.64563,-18606709.965603705,-36117.02492529015,11331.285549106376,-2245.128151102457
0.0,-2333977880.0009055,147202589502.1756,-22219944.12922151,-36205.62163922381,11221.691598442862,-2223.6444037474075
0.0,-2650725860.116924,147296905834.53812,-40906475.076175936,-36330.955571943334,11020.111445251203,-2193.5058097151173
0.0,-2284667312.564882,147188039637.88986,-19353420.864901405,-36140.914857322765,11302.538759491743,-2239.26310097378
0.0,-2574320208.2659388,147274113216.52295,-36377543.457060516,-36315.87268573306,11052.479538970898,-2197.2389511279735
0.0,-2492014921.7073784,147249566641.62506,-31510402.234029338,-36297.22608214994,11095.03148029035,-2202.8515350948073
0.0,-2216848589.927786,147168256975.64752,-15486291.265896678,-35945.84616353101,11526.421110070978,-2288.4689818857337
0.0,-2660024234.651779,147299676359.68646,-41458229.3317519,-36332.51474463417,11016.605067877148,-2193.1327634018394
0.0,-2385885719.2972474,147217981969.22318,-25257428.594503243,-36248.14407251851,11165.280779179557,-2213.694299881113
0.0,-2550654822.28795,147267053566.97385,-34976823.75329894,-36310.443918332465,11064.217704593711,-2198.719406095637
0.0,-2431135862.1051173,147231430478.4677,-27919992.07232897,-36273.91024190473,11129.609853490638,-2207.9181172149965
0.0,-2358385965.976756,147209813839.49496,-23644957.23795304,-36227.878061346055,11192.567568894992,-2218.3949742249824
0.0,-2650405438.5004926,147296809090.45334,-40888191.51427268,-36330.901280541795,11020.234014781992,-2193.517533035508
