t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932733.40299976,3,879,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2081824273.9183893,147124937671.4393,-7019318.487433225,-36214.90921241648,13486.356179540333,-2831.7179434266677,0.9759392455460886
240932733.40299976,3,550,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2080043480.7694092,147124170041.7983,-6860739.773264602,-36416.32509409608,13459.00541296514,-2821.3919891261644,0.9520698505069235
240932733.40299976,3,296,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2079400490.189602,147123888307.25558,-6801582.248894207,-36489.30400338138,13434.29458326515,-2813.266738766719,0.9496949978101686
240932733.40299976,3,655,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2079871405.2035398,147124087609.1402,-6842528.926331937,-36436.314808339055,13451.751217462499,-2819.0822664761486,0.9516385480306915
240932733.40299976,3,469,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2079291952.5732727,147123841027.70605,-6790754.5102370605,-36501.48249141434,13429.38190527074,-2811.7823337669956,0.9496110229454214
240932733.40299976,3,534,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2076030629.8595486,147122407625.99094,-6493269.728923276,-36823.35642162782,13200.258289553165,-2740.2032268298676,0.9892087813574151
240932733.40299976,3,920,-2074326016.440752,147134301248.47595,-10348858.402860679,-30266.480957533455,-522.8632642091899,-0.3777400940947949,-2078872104.7472143,147123654653.34464,-6753029.000953183,-36548.095574018764,13408.236091496397,-2804.8150124453136,0.950290459241297
240932806.80055898,3,138,-2076547502.1105194,147134262855.11356,-10348886.132524926,-30266.476626436233,-523.3121890980982,-0.37786171072290087,-2085751331.8558905,147126478026.48965,-7339344.077723677,-35948.4727406005,13591.836059717296,-2874.0539927685686,0.9740013459521462
240932806.80055898,3,899,-2076547502.1105194,147134262855.11356,-10348886.132524926,-30266.476626436233,-523.3121890980982,-0.37786171072290087,-2086341981.7027755,147126727724.61807,-7392195.11176821,-35889.77097062726,13566.384949284065,-2866.43028672196,0.9960885191028592
240932948.04893398,3,950,-2080822592.1614292,147134188877.10324,-10348939.52140318,-30266.468272854025,-524.1761139303064,-0.37809569110700725,-2078860112.653664,147122982645.69046,-6605803.766705274,-37171.09214960171,13152.776272789419,-2738.409395059357,0.938889208515751
240932948.04893398,3,899,-2080822592.1614292,147134188877.10324,-10348939.52140318,-30266.468272854025,-524.1761139303064,-0.37809569110700725,-2078078202.9608831,147122644999.61002,-6535240.027165448,-37202.278077154915,13048.102713455297,-2706.157587289917,0.9770431275425936
240933010.13647276,3,95,-2082701762.5697746,147134156320.50958,-10348962.999626163,-30266.464593145258,-524.5558635519985,-0.3781985143054082,-2094475196.1708312,147129872132.4694,-8056571.521306567,-35386.13425164869,13733.412958649053,-2950.21112272403,0.9984641167562676
240933146.5824842,3,27,-2086831500.3908994,147134084690.0185,-10349014.618718281,-30266.45648976955,-525.390416987434,-0.3784244270394504,-2082110746.474304,147123759176.29892,-6761120.5110655865,-37430.35201690311,13037.061064620486,-2716.0117604118377,0.9334167357173739
240933146.5824842,3,86,-2086831500.3908994,147134084690.0185,-10349014.618718281,-30266.45648976955,-525.390416987434,-0.3784244270394504,-2081588301.3063798,147123525271.1996,-6710941.080731485,-37428.87027410321,12956.498770050448,-2690.5483712208093,0.9672160416025567
240933619.9077477,3,397,-2101157372.20158,147133835324.31418,-10349193.921924157,-30266.428201542647,-528.2854546170465,-0.37920751617165,-2092052341.9555075,147126429376.00507,-7295405.357392233,-37864.68361023165,12761.3118881024,-2665.2782634903742,0.9507054621559018
240933683.92041263,3,99,-2103094806.8059268,147133801494.82306,-10349218.1993953,-30266.424354623297,-528.6769814330848,-0.37931335078050293,-2093756893.8134305,147126931130.16376,-7395758.789958015,-37932.11621573697,12755.263278650109,-2670.05237125411,0.9378395158592421
240933998.84002197,3,211,-2112626294.3514361,147133634700.77936,-10349337.734564036,-30266.405355556388,-530.6031578775462,-0.3798337743381375,-2101449689.1592221,147129099443.69638,-7831408.614268112,-38147.37628052346,12560.550397834104,-2635.2559450144463,0.9659348717473273
240933998.84002197,3,684,-2112626294.3514361,147133634700.77936,-10349337.734564036,-30266.405355556388,-530.6031578775462,-0.3798337743381375,-2101368762.1984541,147129064398.57706,-7824127.690430626,-38136.19518707535,12550.628336547838,-2631.147546674812,0.9728175889881627
