t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932736.8485948,3,715,-2074430302.4808211,147134299446.8645,-10348859.704409957,-30266.48075436185,-522.8843386555568,-0.3777458037931922,-2081949656.929953,147124978685.51196,-7027345.813457511,-36209.948678234585,13491.98198786151,-2833.8130658819173,0.9742485068971491
240932736.8485948,3,410,-2074430302.4808211,147134299446.8645,-10348859.704409957,-30266.48075436185,-522.8843386555568,-0.3777458037931922,-2081594034.4642959,147124832807.97086,-6996934.443503931,-36249.078339385116,13492.482744780611,-2833.658834931252,0.9670370700718237
240932736.8485948,3,164,-2074430302.4808211,147134299446.8645,-10348859.704409957,-30266.48075436185,-522.8843386555568,-0.3777458037931922,-2082997878.5565944,147125427314.54446,-7118574.074161395,-36097.71722243386,13481.584962676017,-2831.894512250924,0.9994784568025908
240932736.8485948,3,26,-2074430302.4808211,147134299446.8645,-10348859.704409957,-30266.48075436185,-522.8843386555568,-0.3777458037931922,-2077209485.9298568,147122912862.55365,-6597814.67935133,-36729.34567848201,13296.7455551637,-2770.006180176591,0.9647363698446718
240932736.8485948,3,680,-2074430302.4808211,147134299446.8645,-10348859.704409957,-30266.48075436185,-522.8843386555568,-0.3777458037931922,-2082925257.7290673,147125402409.08405,-7114367.587661646,-36104.65392488094,13483.89162215745,-2832.4581807935333,0.9971104189597932
240932736.8485948,3,126,-2074430302.4808211,147134299446.8645,-10348859.704409957,-30266.48075436185,-522.8843386555568,-0.3777458037931922,-2082357892.0930324,147125165739.64114,-7066110.060021423,-36164.29758775705,13492.086382198682,-2834.3562993838455,0.9824082308782525
240932810.24307647,3,273,-2076651694.988798,147134261053.5659,-10348887.433330335,-30266.476423134518,-523.3332447353604,-0.37786741428564796,-2076770040.9827592,147122500896.90222,-6509485.0583236925,-36966.87646857578,13177.252333688082,-2737.495895312237,0.9698437416469619
240932878.25553024,3,461,-2078710192.180831,147134225446.2416,-10348913.136852076,-30266.472403586686,-523.7492327400208,-0.3779800873478606,-2077564169.8163207,147122640454.598,-6538494.115914939,-37081.56636222319,13145.15916589892,-2731.494541313539,0.9602547821881454
240932878.25553024,3,999,-2078710192.180831,147134225446.2416,-10348913.136852076,-30266.472403586686,-523.7492327400208,-0.3779800873478606,-2077913343.5602918,147122801864.2398,-6571231.106779342,-37061.765501476504,13189.807565090781,-2745.3453978866187,0.9452886639866362
240932942.5820786,3,752,-2080657129.7597601,147134191742.6068,-10348937.454433518,-30266.468596627477,-524.1426766963161,-0.37808663668843834,-2077690239.8374274,147122501160.7646,-6505472.70746844,-37205.585344910214,13012.299176140597,-2694.9184535041336,0.9923560882628173
240932942.5820786,3,15,-2080657129.7597601,147134191742.6068,-10348937.454433518,-30266.468596627477,-524.1426766963161,-0.37808663668843834,-2077933049.8017788,147122602224.03403,-6528235.740176676,-37197.541109922015,13043.394298804425,-2704.240810874769,0.9801774477824496
240933006.9860555,3,452,-2082606410.5804012,147134157973.04904,-10348961.808151297,-30266.464779973827,-524.5365944672523,-0.378193297279064,-2079881454.1857903,147123255064.84207,-6662217.261911765,-37252.283337111774,13141.931749401105,-2738.950354923398,0.927194532567636
240933135.89364073,3,745,-2086507986.9757967,147134090305.485,-10349010.573893435,-30266.457125396828,-525.3250400957398,-0.37840673235160033,-2081217782.8202162,147123399980.88263,-6685499.268858271,-37417.291149975084,12937.253502504349,-2683.737909394804,0.9781543219820964
240933198.54085988,3,370,-2088404096.2318392,147134057383.32968,-10349034.283271326,-30266.453397983696,-525.7082135895782,-0.3785104340871062,-2082249605.1070714,147123638827.18494,-6731427.034322698,-37475.82125816298,12879.867305103639,-2669.9700584776156,0.9900831996298591
240933198.54085988,3,808,-2088404096.2318392,147134057383.32968,-10349034.283271326,-30266.453397983696,-525.7082135895782,-0.3785104340871062,-2082975617.9506917,147123947912.5206,-6796981.766078746,-37485.13074188472,12988.493629207602,-2704.459194859922,0.941650068493488
240933258.5170745,3,959,-2090219363.4290204,147134025842.3403,-10349056.987871202,-30266.449824956308,-526.0750504424528,-0.3786096993419951,-2083969710.4426024,147124179782.0539,-6841963.0028094305,-37542.52300406828,12926.935625989387,-2689.3018961399944,0.9546645541387169
