6.615606411984766844e-01 8.514981013184237391e-01 2.460636917705241125e+06 2.713656240552581949e+02 1.343613051391848217e+02 3.408221130018419309e+00
6.615618940773162482e-01 8.514978846607035301e-01 2.460636917711201124e+06 2.713656195107044482e+02 1.343612937264711888e+02 3.408225519961491923e+00
6.615620470175824774e-01 8.514978918090386761e-01 2.460636917715265881e+06 2.713656115834079969e+02 1.343613059348066940e+02 3.408225635477299953e+00
6.615597835349206202e-01 8.514981701567561068e-01 2.460636917690059170e+06 2.713656226570369654e+02 1.343613000949414982e+02 3.408217958126411151e+00
6.615602860975532407e-01 8.514981500075050613e-01 2.460636917690215632e+06 2.713656054016656185e+02 1.343613151630606239e+02 3.408220672285481534e+00
6.615631788812443848e-01 8.514977272622757942e-01 2.460636917725294363e+06 2.713656023929112280e+02 1.343613075917856463e+02 3.408228488273342016e+00
6.615608223200847293e-01 8.514981089718116625e-01 2.460636917707218789e+06 2.713656221552655552e+02 1.343613088306625514e+02 3.408222724515845847e+00
6.615617870346104379e-01 8.514979731922255324e-01 2.460636917714994866e+06 2.713656135298765548e+02 1.343613110010525418e+02 3.408224944417110880e+00
6.615624096120267250e-01 8.514978346022233913e-01 2.460636917717470322e+06 2.713656153825322122e+02 1.343612983772310940e+02 3.408227247040689800e+00
6.615607310159623555e-01 8.514980681786208372e-01 2.460636917692270130e+06 2.713655966233899903e+02 1.343613178270379933e+02 3.408219951719166030e+00
6.615628197726913795e-01 8.514978009835522110e-01 2.460636917720720638e+06 2.713656116894675847e+02 1.343613012859507307e+02 3.408228979352552646e+00
6.615601619086146634e-01 8.514982043481350571e-01 2.460636917694755830e+06 2.713656164765387757e+02 1.343613131585736369e+02 3.408218717048153490e+00
6.615606330548017278e-01 8.514980898850488256e-01 2.460636917702601757e+06 2.713656203803369067e+02 1.343613054520129708e+02 3.408220974096356048e+00
6.615615486943063894e-01 8.514979665650941332e-01 2.460636917711119168e+06 2.713656207490141696e+02 1.343612999780551149e+02 3.408224351931315788e+00
6.615625094589870914e-01 8.514978044051604300e-01 2.460636917718211655e+06 2.713656102732127238e+02 1.343613011284057848e+02 3.408226426897934758e+00
6.615618920874286601e-01 8.514979723485204266e-01 2.460636917715392075e+06 2.713656103897952221e+02 1.343613145241474172e+02 3.408225030176142756e+00
6.615599470789927938e-01 8.514982039762261090e-01 2.460636917693596799e+06 2.713656159579398377e+02 1.343613129079109854e+02 3.408217748587395235e+00
6.615606844857656599e-01 8.514980915879176715e-01 2.460636917697651312e+06 2.713656078265806286e+02 1.343613136081643518e+02 3.408220797464046825e+00
6.615604866252592364e-01 8.514981453793484256e-01 2.460636917697408702e+06 2.713656132483452552e+02 1.343613128277322062e+02 3.408222180492803233e+00
6.615627666260354145e-01 8.514978763444318588e-01 2.460636917716480792e+06 2.713655883150790942e+02 1.343613279297674410e+02 3.408227838680628619e+00
6.615635276041966772e-01 8.514976790094926917e-01 2.460636917733091861e+06 2.713656158644110974e+02 1.343612963533698235e+02 3.408230524987578836e+00
6.615608837593047742e-01 8.514981100251608481e-01 2.460636917696330231e+06 2.713655926192181482e+02 1.343613291332585220e+02 3.408220860801177032e+00
6.615607550742164111e-01 8.514980499794110314e-01 2.460636917695600539e+06 2.713656032194980412e+02 1.343613124169473849e+02 3.408219357667200633e+00
6.615598589037858801e-01 8.514981951603078913e-01 2.460636917688681278e+06 2.713656042539750501e+02 1.343613194807520017e+02 3.408215890506010481e+00
6.615628714665663379e-01 8.514977479505060343e-01 2.460636917720387224e+06 2.713656068260228267e+02 1.343613013646092895e+02 3.408228105627329363e+00
6.615608518495464940e-01 8.514980559546171390e-01 2.460636917700069491e+06 2.713656064802371475e+02 1.343613138745185722e+02 3.408220558227013086e+00
6.615619437682306314e-01 8.514978337941502273e-01 2.460636917709607631e+06 2.713656174627717519e+02 1.343612898153735671e+02 3.408226105585839605e+00
6.615617818869816702e-01 8.514978880799443095e-01 2.460636917711888440e+06 2.713656178079139067e+02 1.343612966993005386e+02 3.408224778899039631e+00
6.615628186705092562e-01 8.514977900392306509e-01 2.460636917714951560e+06 2.713655907794665723e+02 1.343613163006543800e+02 3.408226504100849485e+00
6.615633565985469255e-01 8.514977048563662221e-01 2.460636917731378227e+06 2.713656136776976950e+02 1.343612994484941225e+02 3.408230893093183056e+00
6.615598118022862906e-01 8.514982600537818191e-01 2.460636917686624452e+06 2.713655977299279698e+02 1.343613303089948090e+02 3.408215998119174195e+00
6.615622120054752697e-01 8.514978494108300655e-01 2.460636917714521289e+06 2.713656044986614688e+02 1.343613079443716174e+02 3.408224917911936380e+00
6.615612653200519944e-01 8.514980137676250171e-01 2.460636917700798716e+06 2.713655978261022597e+02 1.343613187381646696e+02 3.408221492187748503e+00
6.615620826509039931e-01 8.514978682243317110e-01 2.460636917716836091e+06 2.713656219247835679e+02 1.343612943391503620e+02 3.408225900348559101e+00
6.615607696899443724e-01 8.514981299385250280e-01 2.460636917700075544e+06 2.713655994425213862e+02 1.343613277311246179e+02 3.408219806207596125e+00
6.615627010102236305e-01 8.514978182129254725e-01 2.460636917718584184e+06 2.713656060276910580e+02 1.343613071368540375e+02 3.408227917759963255e+00
6.615601675579769747e-01 8.514981522312288220e-01 2.460636917693879455e+06 2.713656181871556896e+02 1.343613060435784803e+02 3.408219419871180822e+00
6.615610608698816453e-01 8.514980337838924385e-01 2.460636917701952159e+06 2.713656165409402661e+02 1.343613029314328742e+02 3.408223557976187479e+00
6.615641328898674844e-01 8.514976028871490410e-01 2.460636917739761062e+06 2.713656064985952980e+02 1.343613039972578918e+02 3.408232380885602542e+00
6.615600007406490235e-01 8.514982070358971811e-01 2.460636917690367904e+06 2.713656107431405076e+02 1.343613154693926504e+02 3.408218683695139362e+00
