t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932734.67812648,3,851,-2074364610.038455,147134300581.75406,-10348858.884528503,-30266.480882346543,-522.8710633229972,-0.37774220711389106,-2076042832.4269505,147122411593.03513,-6493556.556988694,-36825.77869351107,13200.515704319168,-2740.404784216462,0.9885820937940478
240932734.67812648,3,373,-2074364610.038455,147134300581.75406,-10348858.884528503,-30266.480882346543,-522.8710633229972,-0.37774220711389106,-2081938369.5984097,147124978962.33942,-7027215.129986919,-36205.86584843949,13487.81575694169,-2832.412295960299,0.9768879330246246
240932734.67812648,3,146,-2074364610.038455,147134300581.75406,-10348858.884528503,-30266.480882346543,-522.8710633229972,-0.37774220711389106,-2077164466.3563108,147122900907.712,-6594817.873278104,-36727.36452970551,13294.464005573307,-2769.2501192426776,0.9661243185441921
240932734.67812648,3,35,-2074364610.038455,147134300581.75406,-10348858.884528503,-30266.480882346543,-522.8710633229972,-0.37774220711389106,-2081804660.6157665,147124931400.19464,-7019060.11197,-36219.80835489148,13489.71999161244,-2832.713094715893,0.9735346284030217
240932734.67812648,3,569,-2074364610.038455,147134300581.75406,-10348858.884528503,-30266.480882346543,-522.8710633229972,-0.37774220711389106,-2075799057.8647757,147122307077.99335,-6472281.750655532,-36845.14245896951,13178.92984366504,-2733.818706557562,0.9944756601200526
240932734.67812648,3,104,-2074364610.038455,147134300581.75406,-10348858.884528503,-30266.480882346543,-522.8710633229972,-0.37774220711389106,-2082512611.6798534,147125226324.8421,-7077936.113870621,-36143.65592557307,13484.193115233275,-2831.964373772763,0.9898344224653383
240932807.76873407,3,535,-2076576805.3582711,147134262348.45288,-10348886.498361986,-30266.476569261053,-523.3181107940616,-0.3778633148001305,-2076467971.957217,147122385397.59097,-6487725.8178330595,-36981.35364479386,13149.754004593342,-2728.8078336468707,0.9790703886893479
240932943.94506156,3,721,-2080698382.4361134,147134191028.20364,-10348937.969760643,-30266.46851590853,-524.1510131845232,-0.37808889412512414,-2078720224.5307217,147122941031.39203,-6598505.872464992,-37169.16704679465,13145.050362608805,-2735.649751899066,0.9424799193626758
240933006.29185346,3,846,-2082585399.5344172,147134158337.182,-10348961.545609083,-30266.464821140315,-524.5323484770047,-0.3781921476889806,-2078825687.0459304,147122781824.44284,-6560664.511911059,-37278.14503835938,12992.258311172858,-2692.626575857376,0.9851067168762954
240933006.29185346,3,369,-2082585399.5344172,147134158337.182,-10348961.545609083,-30266.464821140315,-524.5323484770047,-0.3781921476889806,-2079667672.0773373,147123158575.4551,-6641951.27707274,-37257.65638393856,13111.986254048768,-2729.5273717570212,0.9382599923644541
