t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932737.9671286,3,94,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2081583953.0418773,147124825292.16293,-6996290.869389668,-36253.12042140972,13494.38573038799,-2834.1824833395253,0.965472615436139,0.6615618978025981,0.8514979474587243,2460636.917715519,271.3656055597075,134.36131740491436,3.40822446665956
240932737.9671286,3,130,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2080141208.2165208,147124190146.5204,-6863322.887582332,-36418.962013505676,13464.835091902914,-2823.645576276884,0.9490516226881224,0.661561970043217,0.8514979108142261,2460636.9177225996,271.3656251486256,134.36130046986187,3.4082254086372923
240932737.9671286,3,149,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2079373283.05551,147123856043.3741,-6794847.980936423,-36506.29217602745,13434.569951762802,-2813.5122706322845,0.9465195348867511,0.6615620041604704,0.8514979028270744,2460636.917719281,271.3656155696311,134.36130671488962,3.4082243936796957
240932737.9671286,3,16,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2078459719.0490308,147123460195.54535,-6712386.0761984065,-36606.48103220439,13385.506437370614,-2797.783081869299,0.9493790229076797,0.6615620444314727,0.8514978942154549,2460636.9177129427,271.3656091760384,134.3613058983449,3.4082246111579106
240932737.9671286,3,59,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2077140871.0803103,147122888474.54837,-6594015.588121042,-36739.031011527964,13292.405830627364,-2768.61649142642,0.964774902096571,0.6615620799781923,0.8514979359363779,2460636.917710732,271.3655938290905,134.36132338512164,3.4082239307658218
240932737.9671286,3,140,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2075749406.2014098,147122272933.41888,-6465326.544999555,-36857.35538831228,13170.507970108503,-2731.4087078312577,0.9957942307476801,0.6615621591758369,0.8514978735156518,2460636.9177136,271.36560366103373,134.36131029043193,3.408225816608332
240932737.9671286,3,140,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2078254792.1698546,147123362441.25055,-6691382.901503213,-36628.29758001953,13370.965152855435,-2793.2314790265186,0.9515973639100215,0.6615621591758369,0.8514978735156518,2460636.9177136,271.36560366103373,134.36131029043193,3.408225816608332
240932737.9671286,3,60,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2082622146.1539702,147125271218.4804,-7088096.591876261,-36138.90807936933,13490.990607332644,-2834.3063822607883,0.9875119232756756,0.6615618752100871,0.8514979003667132,2460636.9177068956,271.3656045472406,134.36130629323065,3.4082247051929553
240932737.9671286,3,76,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2076982400.7780957,147122818333.4185,-6577768.522679456,-36753.724696802434,13279.333093086823,-2764.7522944117413,0.9676517483047415,0.6615620681591055,0.8514979797978045,2460636.917718298,271.36560638364597,134.36132157532734,3.408225640504501
240932737.9671286,3,98,-2074464156.5612102,147134298861.99692,-10348860.126932427,-30266.480688403684,-522.8911799932778,-0.3777476573058815,-2075834605.08925,147122304644.8175,-6471336.534955218,-36850.692133646655,13177.419667754088,-2733.536790507593,0.9939964452379156,0.66156216587546,0.8514978478632624,2460636.9177166936,271.3656144555448,134.36130018576796,3.408225644311019
