t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d
240932743.732642,3,706,-2074638658.3577027,147134295847.15918,-10348862.304869123,-30266.48034839601,-522.926443859703,-0.37775721120716627,-2081899408.349794,147124949161.81686,-7022759.830483861,-36232.19109416033,13506.483747274448,-2838.5069140670767,0.9637595783257239
240932743.732642,3,534,-2074638658.3577027,147134295847.15918,-10348862.304869123,-30266.48034839601,-522.926443859703,-0.37775721120716627,-2080952883.2134433,147124543958.22162,-6938758.50311926,-36340.726263981516,13496.42563912073,-2834.3888033046337,0.949160296570497
240932816.04290998,3,21,-2076827235.5087304,147134258018.21738,-10348889.624926252,-30266.476080585835,-523.3687185389924,-0.3778770233390498,-2078218277.6085174,147123127667.57486,-6642036.817184422,-36868.48919747381,13325.814835015794,-2783.4579420783675,0.9260988799801921
240932816.04290998,3,36,-2076827235.5087304,147134258018.21738,-10348889.624926252,-30266.476080585835,-523.3687185389924,-0.3778770233390498,-2086688054.2334542,147126861001.00858,-7420087.528794831,-35870.47206159111,13579.335023763058,-2871.6557682454727,0.9932385688614882
240932883.5331617,3,632,-2078869927.4636416,147134222682.00104,-10348915.131714705,-30266.472091439256,-523.7815125940406,-0.3779888297607322,-2089355529.2312605,147127880717.2327,-7634519.754319053,-35711.38331402632,13655.294808239141,-2904.8326080762104,0.9839351752208526
240932883.5331617,3,206,-2078869927.4636416,147134222682.00104,-10348915.131714705,-30266.472091439256,-523.7815125940406,-0.3779888297607322,-2077165262.151214,147122451028.96756,-6497137.385552556,-37113.40004066278,13084.532740160326,-2713.4555540736246,0.9801102868875238
240932883.5331617,3,48,-2078869927.4636416,147134222682.00104,-10348915.131714705,-30266.472091439256,-523.7815125940406,-0.3779888297607322,-2077006184.7241411,147122384048.9172,-6484191.184651035,-37120.783829418164,13065.331686253392,-2707.531889142432,0.9871357900289601
240932883.5331617,3,132,-2078869927.4636416,147134222682.00104,-10348915.131714705,-30266.472091439256,-523.7815125940406,-0.3779888297607322,-2089478068.911466,147127931178.0815,-7644574.205852615,-35700.988632572626,13646.481311600539,-2902.1177463592117,0.989828652742045
240932949.19197106,3,455,-2080857187.8573182,147134188277.94653,-10348939.953581661,-30266.468205153215,-524.1831051525398,-0.37809758423406614,-2078313027.1691816,147122746572.40186,-6557124.904491874,-37196.41843901126,13076.84961823026,-2714.996794076839,0.9657383032286844
240933012.6734493,3,315,-2082778547.8809135,147134154989.704,-10348963.959112262,-30266.464442686538,-524.5713806138289,-0.3782027154570982,-2078855757.6150968,147122772342.6919,-6558771.82276253,-37286.6741681753,12978.22126285487,-2688.656789161851,0.9894850925898253
240933012.6734493,3,127,-2082778547.8809135,147134154989.704,-10348963.959112262,-30266.464442686538,-524.5713806138289,-0.3782027154570982,-2079720042.7735312,147123157959.08002,-6641947.5338263055,-37267.49208083479,13100.905699406021,-2726.456640757025,0.940815166503306
240933139.30323732,3,549,-2086611183.3805432,147134088514.30304,-10349011.864117315,-30266.456922655623,-525.3458944392884,-0.37841237676863404,-2081567322.774856,147123545848.8915,-6716374.9676876925,-37422.20318394515,12978.23760047062,-2696.858499794997,0.9594214328128394
240933139.30323732,3,960,-2086611183.3805432,147134088514.30304,-10349011.864117315,-30266.456922655623,-525.3458944392884,-0.37841237676863404,-2081893335.9574347,147123686989.68094,-6744952.630407447,-37422.03535289737,13027.79545011238,-2712.6486758927463,0.938879482480445
240933139.30323732,3,668,-2086611183.3805432,147134088514.30304,-10349011.864117315,-30266.456922655623,-525.3458944392884,-0.37841237676863404,-2081656739.7694046,147123574223.97983,-6720831.520881127,-37421.1609562174,12990.354692785757,-2700.773961229528,0.9545284968782491
240933199.19975242,3,66,-2088424038.568379,147134057036.9432,-10349034.532669341,-30266.453358754887,-525.7122436197327,-0.378511524685009,-2083166706.7505176,147124038192.0792,-6818011.961090747,-37488.68077833124,13017.68280829343,-2713.7281122617565,0.9291610597548826
240933327.15733942,3,545,-2092296860.4196947,147133989718.00095,-10349082.979639655,-30266.445730332438,-526.4948801008276,-0.3787232861503499,-2085093153.1105726,147124432569.19406,-6891370.372952355,-37596.11574785469,12846.92856627331,-2668.59565237336,0.9765750061239515
240933390.1267832,3,541,-2094202721.5536196,147133956552.785,-10349106.830914667,-30266.44196888198,-526.8800251203131,-0.3788274718002074,-2086942933.3641794,147125015642.77005,-7010421.361056665,-37673.31655523921,12892.949586335786,-2688.8739490604285,0.9400313569397734
