t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932744.33987004,3,466,-2074657037.0118923,147134295529.62247,-10348862.534254178,-30266.480312583768,-522.9301578755045,-0.37775821742296445,-2083216028.0108624,147125514038.78552,-7138208.174493,-36089.91344773994,13496.704627604311,-2837.1291185660534,0.9937016347489853,0.6615618500475036,0.8514979262340332,2460636.9177076826,271.36560324456735,134.3613106385547,3.4082246097717963
240932744.33987004,3,286,-2074657037.0118923,147134295529.62247,-10348862.534254178,-30266.480312583768,-522.9301578755045,-0.37775821742296445,-2075901369.1868439,147122321895.4277,-6475167.941284962,-36862.13768901166,13177.915876721225,-2734.0021677626983,0.9913567762478497,0.6615621585164411,0.8514978832635155,2460636.9177132705,271.3656043048663,134.36131056253535,3.4082250645345624
240932887.04055434,3,355,-2078976083.8635592,147134220844.85602,-10348916.45748012,-30266.471883974245,-523.8029650446265,-0.3779946397043852,-2077592121.159079,147122629362.42175,-6534741.617521536,-37100.11205147359,13130.474425010398,-2727.657176107366,0.9627508351671057,0.6615623015502148,0.8514978718997757,2460636.9177163984,271.3656097752972,134.36130626229766,3.408226667500227
240932887.04055434,3,385,-2078976083.8635592,147134220844.85602,-10348916.45748012,-30266.471883974245,-523.8029650446265,-0.3779946397043852,-2077042712.664589,147122386994.45065,-6484068.524657971,-37126.06627059348,13061.710536490666,-2706.680958022806,0.9876092132135268,0.6615623275203303,0.8514978593213998,2460636.9177174764,271.36560972715506,134.3613066261372,3.4082265163903798
240933019.67987996,3,134,-2082990607.7621467,147134151314.18088,-10348966.609003987,-30266.464027119768,-524.6142344672032,-0.37821431774395325,-2079494052.7732468,147123031715.32397,-6613977.353107091,-37284.91074807069,13047.499272917892,-2710.407726615438,0.95954039092618,0.6615624332954223,0.8514978310267334,2460636.917718261,271.36561014497124,134.3613039178026,3.408227006754098
240933148.4947045,3,346,-2086889376.523304,147134083685.3451,-10349015.342352184,-30266.45637604179,-525.4021128298025,-0.37842759254687114,-2081826436.4695494,147123625168.32538,-6734262.924424562,-37431.92741186639,12986.271528684205,-2699.8711791993646,0.9539484661413842,0.6615625361153117,0.851497808139971,2460636.917713555,271.3655916678523,134.361316372594,3.4082243454504395
240933872.34230205,3,129,-2108797662.5985425,147133701771.93262,-10349289.699675689,-30266.413001848727,-529.8294456892851,-0.3796247782441025,-2098228282.3814387,147128178741.034,-7646630.15940141,-38058.48435615842,12630.945786489865,-2645.977128413477,0.9585744716654206,0.6615629583854655,0.8514977479339713,2460636.9177216496,271.3656039454886,134.36130515744534,3.408228132658964
240933941.8316164,3,262,-2110900854.7401772,147133664939.68036,-10349316.083530614,-30266.408803934435,-530.2544708625645,-0.3797395947427459,-2100178198.10739,147128765582.98096,-7764740.115554169,-38133.7945998349,12617.544594477868,-2650.301112336936,0.9461172556835387,0.6615629586832925,0.8514978082232613,2460636.917725793,271.3656110849904,134.3613068194823,3.408229496208263
240932734.61242715,3,489,-2074362621.5485854,147134300616.10638,-10348858.859711066,-30266.480886220514,-522.8706614827998,-0.377742098243221,-2078886367.5707545,147123659434.6373,-6754743.245068096,-36550.09470988595,13409.887129001387,-2805.318346805096,0.9492221491811202,0.6615620191177333,0.8514979035677084,2460636.917709233,271.3655994456171,134.3613136179895,3.408225688353546
240932734.61242715,3,95,-2074362621.5485854,147134300616.10638,-10348858.859711066,-30266.480886220514,-522.8706614827998,-0.377742098243221,-2076162832.6267333,147122467329.75897,-6506785.792325228,-36815.86922012954,13211.837556673452,-2743.6943509136217,0.9854724547758177,0.6615621254524204,0.8514979058705666,2460636.917710955,271.3655923452108,134.36132263874245,3.408223558919692
240932734.61242715,3,463,-2074362621.5485854,147134300616.10638,-10348858.859711066,-30266.480886220514,-522.8706614827998,-0.377742098243221,-2077723686.0195193,147123139828.7725,-6644696.764240161,-36672.773556190674,13335.165675048082,-2781.864361564398,0.9587690518725224,0.6615620791043298,0.851497867376886,2460636.917717311,271.36562251956923,134.3612947272999,3.408227066823354
240932807.97544014,3,85,-2076583061.6204374,147134262240.2798,-10348886.576468635,-30266.476557053968,-523.3193750799512,-0.3778636572711481,-2086163717.1122594,147126643574.51218,-7374452.983882828,-35909.71866659726,13577.120324820193,-2869.742494118548,0.9875012269989399,0.6615618414500851,0.85149787986793,2460636.9177124137,271.36561399327815,134.3612998389627,3.4082237138040883
240932807.97544014,3,162,-2076583061.6204374,147134262240.2798,-10348886.576468635,-30266.476557053968,-523.3193750799512,-0.3778636572711481,-2075933360.1426775,147122142550.09888,-6434358.563399515,-37013.96056693523,13089.029995394045,-2710.675241164812,0.9997234336417519,0.6615622668358682,0.8514978363234125,2460636.917717316,271.36562292531147,134.36129069883398,3.408227721222877
240932876.87946275,3,459,-2078668543.464689,147134226166.95023,-10348912.616727443,-30266.47248496907,-523.7408162248751,-0.3779778078685799,-2078374152.5680716,147123006531.0801,-6614111.427307111,-37028.042933954624,13249.423182021521,-2763.6755166230378,0.9272765665177224,0.6615622522027567,0.8514978835498064,2460636.9177176883,271.3656146483686,134.36130343336006,3.408228410602673
240932940.6816191,3,214,-2080599609.5545564,147134192738.70782,-10348936.735898077,-30266.46870917321,-524.1310528079777,-0.37808348904429145,-2078328558.7813253,147122778226.18665,-6563140.384171392,-37179.07810196713,13100.01451021943,-2721.6705766536215,0.9594106945576091,0.6615623579943164,0.8514978504913028,2460636.917718715,271.3656186580402,134.3612977427211,3.408228059962552
240933003.98611188,3,369,-2082515612.8850684,147134159546.60184,-10348960.67360009,-30266.46495786753,-524.518245731821,-0.3781883293955806,-2079567035.36726,147123116834.23853,-6632125.818500325,-37256.10099613986,13103.187582990464,-2726.7213913960027,0.9421838073391247,0.6615623982166366,0.8514978561504208,2460636.917719834,271.3656142405277,134.36130335579696,3.4082282652155107
240933369.60061678,3,371,-2093581467.512183,147133967366.32367,-10349099.055387411,-30266.44319554021,-526.7544792699081,-0.3787935121641028,-2086466155.2752593,147124887021.876,-6985412.424978029,-37653.81461073527,12898.585284346194,-2688.9405576933127,0.9420019551225605,0.6615626626623579,0.8514978299426114,2460636.9177234573,271.36560698054143,134.36131136243452,3.4082260160487974
