date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact,e,q,tp,node,peri,i
2032-12-22 13:56:34.708,2463589.0809572716,-97.15154658903217,7.084810685210154,0.3226332277661144,-5830449.597117583,-1937727.9534419496,1712220.623836217,-4324.57263082658,16322.905228277126,-3936.802237072238,-788058.1923281656,-6280834.411818623,781482.5446473336,-4324.57263082658,16322.905228277126,-3936.802237072238,-4782.57835298025,16380.371344689494,-3936.802237072238,17512.510755061277,23.810718688696454,0.6615512608379802,0.8514994832441732,2460636.9175953534,271.3656059946595,134.36136204932617,3.408184796454397
2032-12-22 13:55:32.156,2463589.0802332815,-84.39198729294537,5.111096334816023,0.168312574428397,-5179578.748164393,-3141812.532100189,1995397.1022007074,-4976.312481118364,16170.145459101212,-3794.9866541089723,620839.39988837,-6322705.2320912685,564436.5140571205,-4976.312481118364,16170.145459101212,-3794.9866541089723,-5437.371471996976,16124.873130769762,-3794.9866541089723,17434.97822518779,14.886020114165403,0.6615492263681024,0.8514997873089564,2460636.9175746706,271.36561787755437,134.36136184397273,3.4081780221024034
2032-12-22 13:55:14.451,2463589.0800283654,-80.06439207127437,4.4765425870758495,0.12919198450541858,-4897345.057065023,-3516707.4616049463,2080723.8193239102,-5181.1954756044515,16115.59352939717,-3752.7180089056465,1097179.3794818819,-6263568.603725584,494507.175308791,-5181.1954756044515,16115.59352939717,-3752.7180089056465,-5637.942155028172,16035.585937876189,-3752.7180089056465,17407.162335338322,12.288299946474243,0.6615495574054757,0.8514997650210746,2460636.9175803685,271.36562091573546,134.36136117986777,3.4081794311166975
2032-12-22 13:55:01.989,2463589.0798841286,-76.0032736184768,3.925729162176904,0.09940079252720208,-4605318.689986799,-3849191.753593284,2157636.252591415,-5367.342691282144,16063.03345830123,-3716.3922625508435,1539085.8932946536,-6174439.212243226,433758.709588208,-5367.342691282144,16063.03345830123,-3716.3922625508435,-5817.589952215516,15950.801531809342,-3716.3922625508435,17380.56367924924,10.34654965012645,0.6615514024813482,0.851499447116374,2460636.9175959844,271.36561331902936,134.3613518793947,3.408185600289114
2032-12-22 13:54:54.617,2463589.079798811,-73.34653532078968,3.5724725553327894,0.08233810975316179,-4401241.391180293,-4056052.958496625,2204118.918116974,-5485.825489350518,16028.31555722128,-3693.3094564551234,1824357.68586323,-6098893.425679135,394777.9211260297,-5485.825489350518,16028.31555722128,-3693.3094564551234,-5930.563864001862,15895.281281105337,-3693.3094564551234,17362.95163535288,9.510568855811215,0.6615530283911684,0.8514992467702394,2460636.917607158,271.3655971231728,134.36135798025762,3.408190004551921
2032-12-22 13:54:45.377,2463589.0796918618,-69.0341236259939,3.0483880626676676,0.059972590188270766,-4048636.953233173,-4371156.656634442,2276435.78755128,-5673.2420416422765,15970.984977083026,-3658.5582659840334,2278986.830832156,-5947548.660815369,336920.67745379265,-5673.2420416422765,15970.984977083026,-3658.5582659840334,-6106.944180694864,15804.798616992097,-3658.5582659840334,17334.113047266026,9.157907615791585,0.6615505707772261,0.8514995702813429,2460636.9175875867,271.3656165202776,134.3613535966771,3.408183912825202
2032-12-22 13:54:43.206,2463589.0796667333,-67.79524694758352,2.91828590364267,0.05496691408179507,-3942702.1734695304,-4456249.190860473,2297297.1751697743,-5725.996644703633,15954.21944136787,-3649.567945044597,2407325.893619573,-5897573.47631069,322553.4439350688,-5725.996644703633,15954.21944136787,-3649.567945044597,-6156.054535401932,15778.67444812752,-3649.567945044597,17325.787744524983,9.303272910766589,0.6615458156511435,0.8515002735070187,2460636.9175389297,271.3656293874272,134.36136640043392,3.408166208317586
2032-12-22 13:54:39.689,2463589.0796260284,-65.90789879888038,2.685976174568507,0.04656997164468061,-3777951.703416287,-4583376.326172026,2323870.4718871056,-5805.330398680077,15929.046293583348,-3634.2493215209824,2600762.6890959246,-5816228.856369182,296895.4632761765,-5805.330398680077,15929.046293583348,-3634.2493215209824,-6229.456545448061,15739.395665105021,-3634.2493215209824,17313.07231213825,9.768106930578142,0.6615548271186398,0.8514989624613036,2460636.917627716,271.36559861522295,134.36134697484806,3.408197841987497
2032-12-22 13:54:40.186,2463589.079631788,-65.68485649468266,2.672061643267225,0.0460890559937605,-3757815.209251807,-4597652.588340251,2328314.222954665,-5814.800652517957,15925.867689779921,-3633.059865829411,2623413.8871983564,-5806125.6041068,295358.48821263737,-5814.800652517957,15925.867689779921,-3633.059865829411,-6238.19005842555,15734.56530969276,-3633.059865829411,17311.576608695308,9.827824172694454,0.6615467579714595,0.8515001440324323,2460636.917541116,271.36560564716746,134.36137979416674,3.408168605852569
2032-12-22 13:54:37.256,2463589.0795978755,-63.69324758616298,2.469325807316785,0.0393646573196457,-3578520.3296235236,-4723845.770744085,2357987.48416173,-5897.309987948583,15898.76832495287,-3618.819816257581,2824052.8453926872,-5712341.764504337,272962.78628771193,-5897.309987948583,15898.76832495287,-3618.819816257581,-6313.860567616362,15692.835119578063,-3618.819816257581,17298.143432753182,10.560036387110003,0.661562541513791,0.8514978105422012,2460636.917722607,271.3656108403225,134.36130524226357,3.4082264474068675
