date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact,e,q,tp,node,peri,i
2032-12-22 13:56:54.347,2463589.081184569,-100.63619374733891,7.63973326981765,0.37484974805008303,-5958544.259128342,-1589355.1170535577,1627984.0953379553,-4132.8027311506685,16361.825816617134,-3980.9476213427797,-1166915.0444509161,-6213644.348481356,842356.6824028996,-4132.8027311506685,16361.825816617134,-3980.9476213427797,-4585.9088760407785,16446.918613621947,-3980.9476213427797,17532.24560820229,26.358391551646026,0.6615621364438947,0.8514978607008477,2460636.9177120454,271.36560336404244,134.36130833519746,3.4082239618746866
2032-12-22 13:56:46.202,2463589.0810903055,-99.23554097313327,7.422958595518129,0.35399366021652,-5909620.6008731825,-1729785.5686238229,1662786.1651712866,-4210.641378347263,16346.24497278475,-3963.3536865297087,-1015183.7622006391,-6243392.601760921,818585.5728084539,-4210.641378347263,16346.24497278475,-3963.3536865297087,-4665.916800332225,16420.27334889517,-3963.3536865297087,17524.392397015887,25.33141111761141,0.6615621277537814,0.8514978836987377,2460636.917714981,271.36561111291564,134.36130513868125,3.408226353323682
2032-12-22 13:56:35.976,2463589.0809719497,-97.4458274673985,7.125123261352767,0.32629671280397343,-5842257.194728097,-1908739.1639939176,1704516.7248380354,-4308.519474299739,16326.379796985066,-3939.991914690917,-820236.0996563961,-6276160.784264523,785907.2093126522,-4308.519474299739,16326.379796985066,-3939.991914690917,-4766.184390117397,16386.19236368046,-3939.991914690917,17514.2042385022,24.026318099130574,0.6615621399279928,0.8514978566683739,2460636.9177104463,271.3656010106102,134.36130924082042,3.408226449993003
2032-12-22 13:56:25.330,2463589.080848731,-95.61196304465514,6.829400005847713,0.2998959939954493,-5767252.461323083,-2089603.8594103695,1747279.6996672067,-4407.039251468024,16305.52066305065,-3917.3512727629914,-619355.339848833,-6303122.8865763,753440.3961082862,-4407.039251468024,16305.52066305065,-3917.3512727629914,-4866.6702750239865,16350.684772004615,-3917.3512727629914,17503.571437666185,22.692880460108267,0.6615621255998431,0.851497895930709,2460636.9177089627,271.3655921078229,134.36131999398145,3.4082235619687835
2032-12-22 13:56:22.831,2463589.0808198075,-95.09177479848867,6.761291141288683,0.29397112763432176,-5744611.741508497,-2139950.4036966194,1760874.7257571712,-4434.826794594652,16299.252817934297,-3912.0794661212835,-562183.1415556549,-6309368.052364895,745960.1101378264,-4434.826794594652,16299.252817934297,-3912.0794661212835,-4894.913222875438,16340.247863950208,-3912.0794661212835,17500.521176926643,22.312876040948037,0.661562125271651,0.8514978975204959,2460636.917712639,271.365608800733,134.361306641894,3.408225962920895
2032-12-22 13:56:20.186,2463589.080789188,-94.54153207972396,6.6638149700730205,0.2855930186542489,-5720454.812391114,-2194244.7083101533,1772658.5938113478,-4464.000830302251,16293.019929999971,-3904.8668376108244,-501664.9527492827,-6315723.816851396,735252.7015986405,-4464.000830302251,16293.019929999971,-3904.8668376108244,-4924.550728293049,16329.601919573008,-3904.8668376108244,17497.2878968921,21.91757475090358,0.6615621384417255,0.8514978658841671,2460636.917713037,271.3656039108032,134.36130926977975,3.408225709892411
2032-12-22 13:56:20.541,2463589.0807932955,-94.5287421922056,6.669842654456464,0.28610763388038746,-5719705.937671578,-2195259.8708517947,1773817.8251334785,-4464.792855794721,16292.714071567385,-3905.2409005710574,-500249.0382249064,-6315759.002590907,735914.880754542,-4464.792855794721,16292.714071567385,-3905.2409005710574,-4925.345319570409,16329.192811012856,-3905.2409005710574,17497.213231476067,21.90674934576832,0.661562147840546,0.8514978422925213,2460636.917715478,271.3656162475327,134.3612966996288,3.4082262688200125
2032-12-22 13:56:20.002,2463589.0807870617,-94.50510534444966,6.661905302363001,0.2854300755855982,-5718784.580869249,-2197607.2359223827,1773881.8858657738,-4465.936232592099,16292.531607328106,-3904.6894970191906,-497651.4382995843,-6316065.749802634,735042.9109225175,-4465.936232592099,16292.531607328106,-3904.6894970191906,-4926.511064729858,16328.820926777498,-3904.6894970191906,17497.071303444027,21.890363643606705,0.6615621330056021,0.8514978792367975,2460636.917715297,271.3656074483101,134.36130855352965,3.408226120126595
2032-12-22 13:56:18.677,2463589.0807717214,-94.37256023873033,6.631402758426914,0.2828336545202163,-5713097.633457701,-2210730.544321681,1775899.0629402825,-4472.763434923982,16291.18225488383,-3902.5047990469297,-483068.4309415397,-6317586.839281453,731691.8818289882,-4472.763434923982,16291.18225488383,-3902.5047990469297,-4933.449186668838,16326.408164541104,-3902.5047990469297,17496.287267281084,21.796468570974536,0.6615621299444877,0.8514978880684159,2460636.9177075415,271.3655912136041,134.36131912986997,3.408223772840011
2032-12-22 13:56:19.084,2463589.080776441,-94.32264205180164,6.639476780827107,0.2835197878650795,-5710536.169406243,-2215063.86694206,1778735.5941903682,-4475.58803409496,16290.298366636747,-3902.957876077757,-477556.4090426351,-6317903.101113165,732578.9185445893,-4475.58803409496,16290.298366636747,-3902.957876077757,-4936.296848018999,16325.12233327104,-3902.957876077757,17495.99171097382,21.757140468221465,0.6615621309250093,0.8514978847373021,2460636.9177163187,271.3656137646721,134.3613036422129,3.4082257832419462
